"person_id","taxi_ordinal","hk_taxi_main_trip_index","plan_element_index","expected_departure_time_seconds","preceding_leg_modes","fare_hkd","taxi_type","classification_source","attribution_category","invalid_pt_before_element_indexes","removed_pt_before_element_indexes","stuck_before","last_observed_event_type","last_observed_event_time"
"hk_person_00026624","0","2","5","57521.0","pt|pt","33.2","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24188.0"
"hk_person_00026624","1","3","7","64121.0","pt|pt|taxi","73.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24188.0"
"hk_person_00026624","2","4","9","71021.0","pt|pt|taxi|taxi","83.6","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24188.0"
"hk_person_06872984","0","2","5","66738.0","pt|pt","167.9","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30575.0"
"hk_person_06872984","1","3","7","73638.0","pt|pt|taxi","163.7","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30575.0"
"hk_person_05812063","0","2","5","72751.0","pt|pt","136.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32521.0"
"hk_person_05812063","1","3","7","82351.0","pt|pt|taxi","133.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32521.0"
"hk_person_05812063","2","4","9","91800.0","pt|pt|taxi|taxi","179.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32521.0"
"hk_person_01662439","0","2","5","62148.0","pt|pt","83.6","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26613.0"
"hk_person_01662439","1","3","7","73548.0","pt|pt|taxi","33.2","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26613.0"
"hk_person_01662439","2","4","9","80148.0","pt|pt|taxi|taxi","58.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26613.0"
"hk_person_06850129","0","2","5","65723.0","pt|pt","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28107.0"
"hk_person_06850129","1","3","7","72623.0","pt|pt|taxi","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28107.0"
"hk_person_06219043","0","2","5","63862.0","pt|pt","50.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30564.0"
"hk_person_06219043","1","3","7","70462.0","pt|pt|taxi","108.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30564.0"
"hk_person_06219043","2","4","9","81862.0","pt|pt|taxi|taxi","112.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30564.0"
"hk_person_06847611","0","2","5","69235.0","pt|pt","134.3","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29629.0"
"hk_person_06847611","1","3","7","76135.0","pt|pt|taxi","131.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29629.0"
"hk_person_04156792","0","2","5","63619.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30471.0"
"hk_person_04156792","1","3","7","70219.0","pt|pt|taxi","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30471.0"
"hk_person_04639163","0","2","5","62705.0","pt|pt","242.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","21469.0"
"hk_person_04639163","1","3","7","69605.0","pt|pt|taxi","239.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","21469.0"
"hk_person_06495834","0","2","5","70996.0","pt|pt","127.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30817.0"
"hk_person_06495834","1","3","7","77896.0","pt|pt|taxi","130.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30817.0"
"hk_person_01290072","0","2","5","70814.0","pt|pt","131.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30853.0"
"hk_person_01290072","1","3","7","82214.0","pt|pt|taxi","133.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30853.0"
"hk_person_01290072","2","4","9","88814.0","pt|pt|taxi|taxi","62.6","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","30853.0"
"hk_person_02197519","0","2","5","63416.0","pt|pt","60.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34233.0"
"hk_person_02197519","1","3","7","74816.0","pt|pt|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34233.0"
"hk_person_02197519","2","4","9","86216.0","pt|pt|taxi|taxi","112.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","34233.0"
"hk_person_03244535","0","2","5","62754.0","pt|pt","98.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28877.0"
"hk_person_03244535","1","3","7","69354.0","pt|pt|taxi","92.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28877.0"
"hk_person_03337030","0","2","5","67101.0","pt|pt","92.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27365.0"
"hk_person_03337030","1","3","7","73701.0","pt|pt|taxi","238.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27365.0"
"hk_person_03337030","2","4","9","80601.0","pt|pt|taxi|taxi","192.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27365.0"
"hk_person_02322016","0","2","5","62268.0","pt|pt","110.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24566.0"
"hk_person_02322016","1","3","7","69168.0","pt|pt|taxi","79.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24566.0"
"hk_person_02322016","2","4","9","75768.0","pt|pt|taxi|taxi","136.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24566.0"
"hk_person_01305632","0","2","5","67291.0","pt|pt","87.8","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33483.0"
"hk_person_01305632","1","3","7","73891.0","pt|pt|taxi","193.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33483.0"
"hk_person_01305632","2","4","9","80491.0","pt|pt|taxi|taxi","151.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33483.0"
"hk_person_03107263","0","2","5","67510.0","pt|pt","37.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29397.0"
"hk_person_03107263","1","3","7","74410.0","pt|pt|taxi","35.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29397.0"
"hk_person_04923747","0","2","5","65332.0","pt|pt","44.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29468.0"
"hk_person_04923747","1","3","7","72232.0","pt|pt|taxi","40.7","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29468.0"
"hk_person_00881687","0","2","5","66592.0","pt|pt","115.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25676.0"
"hk_person_00881687","1","3","7","73492.0","pt|pt|taxi","119.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25676.0"
"hk_person_03852539","0","2","5","69243.0","pt|pt","45.8","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29463.0"
"hk_person_03852539","1","3","7","75843.0","pt|pt|taxi","50.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29463.0"
"hk_person_03828324","0","2","5","67249.0","pt|pt","109.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33496.0"
"hk_person_03828324","1","3","7","74149.0","pt|pt|taxi","110.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33496.0"
"hk_person_03828322","0","2","5","62620.0","pt|pt","123.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","22879.0"
"hk_person_03828322","1","3","7","69520.0","pt|pt|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","22879.0"
"hk_person_03621614","0","2","5","67580.0","pt|pt","77.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32921.0"
"hk_person_03621614","1","3","7","78980.0","pt|pt|taxi","137.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32921.0"
"hk_person_02899130","0","2","5","69438.0","pt|pt","117.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33501.0"
"hk_person_02899130","1","3","7","76338.0","pt|pt|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33501.0"
"hk_person_04273435","0","2","5","75023.0","pt|pt","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","37218.0"
"hk_person_04273435","1","3","7","86423.0","pt|pt|taxi","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","37218.0"
"hk_person_04273435","2","4","9","91800.0","pt|pt|taxi|taxi","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","37218.0"
"hk_person_00616265","0","2","5","69950.0","pt|pt","238.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25361.0"
"hk_person_00616265","1","3","7","81350.0","pt|pt|taxi","217.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","25361.0"
"hk_person_04675863","0","2","5","70404.0","pt|pt","201.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27365.0"
"hk_person_04675863","1","3","7","77304.0","pt|pt|taxi","171.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27365.0"
"hk_person_04675863","2","4","9","84204.0","pt|pt|taxi|taxi","316.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27365.0"
"hk_person_03945000","0","2","5","68875.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31456.0"
"hk_person_03945000","1","3","7","75475.0","pt|pt|taxi","112.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31456.0"
"hk_person_00650742","0","2","5","63135.0","pt|pt","108.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","22801.0"
"hk_person_00650742","1","3","7","69735.0","pt|pt|taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","22801.0"
"hk_person_02199732","0","2","5","64942.0","pt|pt","58.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28808.0"
"hk_person_02199732","1","3","7","76342.0","pt|pt|taxi","56.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28808.0"
"hk_person_05452181","0","2","5","72743.0","pt|pt","29.3","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28126.0"
"hk_person_05452181","1","3","7","79643.0","pt|pt|taxi","27.4","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28126.0"
"hk_person_06990710","0","2","5","60060.0","pt|pt","203.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26872.0"
"hk_person_06990710","1","3","7","71460.0","pt|pt|taxi","201.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26872.0"
"hk_person_02693541","0","2","5","65993.0","pt|pt","103.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24247.0"
"hk_person_02693541","1","3","7","72893.0","pt|pt|taxi","112.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24247.0"
"hk_person_03108345","0","2","5","69716.0","pt|pt","79.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33971.0"
"hk_person_03108345","1","3","7","81116.0","pt|pt|taxi","147.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33971.0"
"hk_person_03108345","2","4","9","87716.0","pt|pt|taxi|taxi","171.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33971.0"
"hk_person_00170831","0","2","5","63889.0","pt|pt","83.6","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","23043.0"
"hk_person_00170831","1","3","7","70789.0","pt|pt|taxi","112.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","23043.0"
"hk_person_00170831","2","4","9","82189.0","pt|pt|taxi|taxi","96.2","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","23043.0"
"hk_person_04541084","0","2","5","68964.0","pt|pt","103.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31072.0"
"hk_person_04541084","1","3","7","75864.0","pt|pt|taxi","96.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31072.0"
"hk_person_06842024","0","2","5","76535.0","pt|pt","40.7","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31424.0"
"hk_person_06842024","1","3","7","87935.0","pt|pt|taxi","25.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31424.0"
"hk_person_06740381","0","2","5","57028.0","pt|pt","158.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33191.0"
"hk_person_06740381","1","3","7","63928.0","pt|pt|taxi","133.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33191.0"
"hk_person_06740381","2","4","9","75328.0","pt|pt|taxi|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","33191.0"
"hk_person_00901980","0","2","5","65513.0","pt|pt","126.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28056.0"
"hk_person_00901980","1","3","7","75113.0","pt|pt|taxi","43.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28056.0"
"hk_person_00901980","2","4","9","82013.0","pt|pt|taxi|taxi","140.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28056.0"
"hk_person_06152909","0","2","5","67149.0","pt|pt","115.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32518.0"
"hk_person_06152909","1","3","7","74049.0","pt|pt|taxi","103.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","32518.0"
"hk_person_02453473","0","2","5","65510.0","pt|pt","85.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29339.0"
"hk_person_02453473","1","3","7","72410.0","pt|pt|taxi","75.2","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29339.0"
"hk_person_01176685","0","2","5","67710.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27197.0"
"hk_person_01176685","1","3","7","74310.0","pt|pt|taxi","263.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27197.0"
"hk_person_01176685","2","4","9","83910.0","pt|pt|taxi|taxi","256.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27197.0"
"hk_person_00607077","0","2","5","65016.0","pt|pt","166.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26914.0"
"hk_person_00607077","1","3","7","76416.0","pt|pt|taxi","165.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26914.0"
"hk_person_06250189","0","2","5","79200.0","pt|pt","112.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28776.0"
"hk_person_06250189","1","3","7","85800.0","pt|pt|taxi","109.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28776.0"
"hk_person_00734053","0","2","5","57569.0","pt|pt","108.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31430.0"
"hk_person_00734053","1","3","7","68969.0","pt|pt|taxi","196.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31430.0"
"hk_person_00734053","2","4","9","75569.0","pt|pt|taxi|taxi","157.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","31430.0"
"hk_person_06247673","0","2","5","68533.0","pt|pt","138.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","23890.0"
"hk_person_06247673","1","3","7","75433.0","pt|pt|taxi","136.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","23890.0"
"hk_person_04158946","0","2","5","73745.0","pt|pt","120.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28963.0"
"hk_person_04158946","1","3","7","80345.0","pt|pt|taxi","116.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28963.0"
"hk_person_04158946","2","4","9","87245.0","pt|pt|taxi|taxi","151.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28963.0"
"hk_person_06726422","0","2","5","66178.0","pt|pt","165.1","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28860.0"
"hk_person_06726422","1","3","7","77578.0","pt|pt|taxi","57.8","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28860.0"
"hk_person_06726422","2","4","9","84178.0","pt|pt|taxi|taxi","250.5","new_territories_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","28860.0"
"hk_person_00255293","0","2","5","59641.0","pt|pt","129.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27520.0"
"hk_person_00255293","1","3","7","66541.0","pt|pt|taxi","147.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27520.0"
"hk_person_00255293","2","4","9","77941.0","pt|pt|taxi|taxi","136.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27520.0"
"hk_person_01415377","0","2","5","71150.0","pt|pt","166.9","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26341.0"
"hk_person_01415377","1","3","7","77750.0","pt|pt|taxi","189.3","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26341.0"
"hk_person_01415377","2","4","9","84650.0","pt|pt|taxi|taxi","189.3","unresolved","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26341.0"
"hk_person_00599255","0","2","5","79200.0","pt|pt","243.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","36059.0"
"hk_person_00599255","1","3","7","85800.0","pt|pt|taxi","187.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","36059.0"
"hk_person_00599255","2","4","9","91800.0","pt|pt|taxi|taxi","229.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","36059.0"
"hk_person_03227280","0","2","5","76709.0","pt|pt","29.0","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26918.0"
"hk_person_03227280","1","3","7","88109.0","pt|pt|taxi","87.8","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26918.0"
"hk_person_03227280","2","4","9","91800.0","pt|pt|taxi|taxi","81.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","26918.0"
"hk_person_07160121","0","2","5","74405.0","pt|pt","24.0","lantau_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29434.0"
"hk_person_07160121","1","3","7","81305.0","pt|pt|taxi","29.7","lantau_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29434.0"
"hk_person_07160121","2","4","9","87905.0","pt|pt|taxi|taxi","37.3","lantau_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29434.0"
"hk_person_02659000","0","2","5","67585.0","pt|pt","154.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24037.0"
"hk_person_02659000","1","3","7","78985.0","pt|pt|taxi","37.4","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24037.0"
"hk_person_02659000","2","4","9","85885.0","pt|pt|taxi|taxi","120.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24037.0"
"hk_person_06479698","0","2","5","57533.0","pt|pt","183.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27039.0"
"hk_person_06479698","1","3","7","67133.0","pt|pt|taxi","68.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27039.0"
"hk_person_06479698","2","4","9","74033.0","pt|pt|taxi|taxi","154.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27039.0"
"hk_person_03728858","0","2","5","62178.0","pt|pt","105.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27852.0"
"hk_person_03728858","1","3","7","68778.0","pt|pt|taxi","106.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27852.0"
"hk_person_02211106","0","2","5","66402.0","pt|pt","172.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29125.0"
"hk_person_02211106","1","3","7","73302.0","pt|pt|taxi","176.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29125.0"
"hk_person_00975203","0","2","5","65470.0","pt|pt","75.2","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24595.0"
"hk_person_00975203","1","3","7","75070.0","pt|pt|taxi","94.1","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24595.0"
"hk_person_00975203","2","4","9","81670.0","pt|pt|taxi|taxi","83.6","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","24595.0"
"hk_person_00515672","0","2","5","71581.0","pt|pt","134.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29435.0"
"hk_person_00515672","1","3","7","78481.0","pt|pt|taxi","102.5","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29435.0"
"hk_person_00515672","2","4","9","89881.0","pt|pt|taxi|taxi","124.9","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","29435.0"
"hk_person_00150200","0","2","5","67212.0","pt|pt","85.7","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27492.0"
"hk_person_00150200","1","3","7","78612.0","pt|pt|taxi","83.6","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27492.0"
"hk_person_01552602","0","2","5","66020.0","pt|pt","105.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27474.0"
"hk_person_01552602","1","3","7","77420.0","pt|pt|taxi","119.3","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27474.0"
"hk_person_01552602","2","4","9","84020.0","pt|pt|taxi|taxi","66.8","urban_taxi","resident_discretionary_ride_assignment","invalid_pt_before_taxi_agent_removed","1|3","1","","departure","27474.0"
