line_id,route_id,stop_count,route_link_count,route_length_m,service_length_m,old_terminal_offset_s,new_terminal_offset_s,old_commercial_speed_kmh,new_commercial_speed_kmh,offsets_strictly_increasing,index_warning_count
bus_line_350100010137,bus_route_350100010137,36,216,28888.41,28888.41,4984.0,4984.179,20.866,20.866,true,0
bus_line_350100010138,bus_route_350100010138,29,300,44835.104,44835.104,6740.0,6739.858,23.948,23.948,true,0
bus_line_350100010139,bus_route_350100010139,25,190,23266.437,23266.437,3745.0,3744.754,22.366,22.367,true,0
bus_line_350100010140,bus_route_350100010140,26,268,27034.44,27034.44,4163.0,4162.593,23.378,23.381,true,0
bus_line_350100010141,bus_route_350100010141,20,188,30355.239,30355.239,4441.0,4440.658,24.607,24.609,true,0
bus_line_350100010142,bus_route_350100010142,20,171,26898.284,26898.284,3885.0,3884.846,24.925,24.926,true,0
bus_line_350100010145,bus_route_350100010145,37,619,86162.838,86162.838,12346.0,12345.806,25.124,25.125,true,0
bus_line_350100010146,bus_route_350100010146,31,415,55117.085,55117.085,8070.0,8070.247,24.588,24.587,true,0
bus_line_350100010147,bus_route_350100010147,32,442,53710.874,53710.874,8040.0,8039.509,24.05,24.051,true,0
bus_line_350100010148,bus_route_350100010148,34,282,36442.151,36442.151,5780.0,5779.685,22.698,22.699,true,0
bus_line_350100010149,bus_route_350100010149,27,281,34350.39,34350.39,5221.0,5220.7,23.685,23.687,true,0
bus_line_350100010150,bus_route_350100010150,29,416,53001.792,53001.792,7644.0,7643.591,24.962,24.963,true,0
bus_line_350100010151,bus_route_350100010151,46,452,58876.937,58876.937,9067.0,9066.829,23.377,23.377,true,0
bus_line_350100010152,bus_route_350100010152,45,378,49946.634,49946.634,7832.0,7832.225,22.958,22.957,true,0
bus_line_350100010153,bus_route_350100010153,32,280,31561.023,31561.023,4991.0,4991.307,22.765,22.764,true,0
bus_line_350100010154,bus_route_350100010154,30,333,38746.602,38746.602,5802.0,5801.841,24.041,24.042,true,0
bus_line_350100010155,bus_route_350100010155,36,437,46616.237,46616.237,7037.0,7036.928,23.848,23.848,true,0
bus_line_350100010156,bus_route_350100010156,34,468,55451.169,55451.169,8089.0,8089.082,24.678,24.678,true,0
bus_line_350100010157,bus_route_350100010157,37,412,62795.862,62795.862,9629.0,9629.129,23.478,23.477,true,0
bus_line_350100010158,bus_route_350100010158,34,299,39180.113,39180.113,6511.0,6511.438,21.663,21.662,true,0
bus_line_350100010163,bus_route_350100010163,29,377,48742.605,48742.605,7205.0,7205.119,24.354,24.354,true,0
bus_line_350100010164,bus_route_350100010164,32,425,58505.812,58505.812,8642.0,8641.701,24.372,24.373,true,0
bus_line_350100010167,bus_route_350100010167,35,234,26085.373,26085.373,4295.0,4295.2,21.864,21.863,true,0
bus_line_350100010168,bus_route_350100010168,32,224,29651.481,29651.481,4856.0,4855.981,21.982,21.982,true,0
bus_line_350100010171,bus_route_350100010171,16,77,15704.418,15704.418,2611.0,2610.967,21.653,21.653,true,0
bus_line_350100010172,bus_route_350100010172,14,79,12933.334,12933.334,2217.0,2216.816,21.001,21.003,true,0
bus_line_350100010173,bus_route_350100010173,33,273,39985.824,39985.824,6202.0,6201.581,23.21,23.212,true,0
bus_line_350100010174,bus_route_350100010174,35,228,31916.296,31916.296,5222.0,5221.995,22.003,22.003,true,0
bus_line_350100010175,bus_route_350100010175,23,272,38131.185,38131.185,5633.0,5632.824,24.369,24.37,true,0
bus_line_350100010176,bus_route_350100010176,24,293,40930.063,40930.063,5917.0,5916.841,24.903,24.903,true,0
bus_line_350100010193,bus_route_350100010193,15,277,48375.151,48375.151,6962.0,6961.75,25.014,25.015,true,0
bus_line_350100010197,bus_route_350100010197,22,446,68820.366,68820.366,10309.0,10308.834,24.033,24.033,true,0
bus_line_350100010198,bus_route_350100010198,14,157,18947.43,18947.43,3021.0,3020.678,22.579,22.581,true,0
bus_line_350100010199,bus_route_350100010199,10,56,7215.884,7215.884,1233.0,1233.3,21.068,21.063,true,0
bus_line_350100010200,bus_route_350100010200,24,240,36157.613,36157.613,5359.0,5358.633,24.289,24.291,true,0
bus_line_350100010202,bus_route_350100010202,25,364,57605.211,57605.211,8915.0,8915.154,23.262,23.261,true,0
bus_line_350100010205,bus_route_350100010205,19,501,81439.905,81439.905,11290.0,11289.858,25.968,25.969,true,0
bus_line_350100010207,bus_route_350100010207,24,226,28034.59,28034.59,4531.0,4530.979,22.274,22.274,true,0
bus_line_350100010209,bus_route_350100010209,9,68,10792.307,10792.307,1610.0,1609.788,24.132,24.135,true,0
bus_line_350100010211,bus_route_350100010211,37,281,36975.321,36975.321,5961.0,5960.992,22.33,22.33,true,0
bus_line_350100010212,bus_route_350100010212,36,315,36659.482,36659.482,5882.0,5882.148,22.437,22.436,true,0
bus_line_350100010213,bus_route_350100010213,15,98,11418.034,11418.034,1848.0,1848.117,22.243,22.242,true,0
bus_line_350100010216,bus_route_350100010216,21,208,22878.344,22878.344,3677.0,3677.141,22.399,22.398,true,0
bus_line_350100010217,bus_route_350100010217,15,80,10144.287,10144.287,1677.0,1676.929,21.777,21.778,true,0
bus_line_350100010220,bus_route_350100010220,20,390,48775.978,48775.978,6988.0,6987.994,25.128,25.128,true,0
bus_line_350100010221,bus_route_350100010221,22,172,20621.214,20621.214,3265.0,3265.164,22.737,22.736,true,0
bus_line_350100010224,bus_route_350100010224,12,203,34703.99,34703.99,4844.0,4843.961,25.792,25.792,true,0
bus_line_350100010228,bus_route_350100010228,32,427,49057.791,49057.791,7294.0,7293.667,24.213,24.214,true,0
bus_line_350100010230,bus_route_350100010230,33,445,51645.516,51645.516,7664.0,7664.065,24.259,24.259,true,0
bus_line_350100010231,bus_route_350100010231,27,504,60071.907,60071.907,8457.0,8457.325,25.572,25.571,true,0
bus_line_350100010232,bus_route_350100010232,44,498,71437.062,71437.062,10440.0,10439.606,24.633,24.634,true,0
bus_line_350100010233,bus_route_350100010233,9,85,12074.506,12074.506,1867.0,1866.599,23.282,23.287,true,0
bus_line_350100010234,bus_route_350100010234,29,419,83090.227,83090.227,12840.0,12839.9,23.296,23.297,true,0
bus_line_350100010235,bus_route_350100010235,46,535,80967.474,80967.474,11545.0,11545.109,25.248,25.247,true,0
bus_line_350100010236,bus_route_350100010236,24,376,49090.49,49090.49,7206.0,7205.774,24.525,24.526,true,0
bus_line_350100010237,bus_route_350100010237,30,324,55128.369,55128.369,8716.0,8715.549,22.77,22.771,true,0
bus_line_350100010238,bus_route_350100010238,36,273,40080.323,40080.323,6104.0,6104.015,23.638,23.638,true,0
bus_line_350100010239,bus_route_350100010239,31,413,47347.745,47347.745,7289.0,7288.893,23.385,23.385,true,0
bus_line_350100010240,bus_route_350100010240,40,533,81246.43,81246.43,11640.0,11640.455,25.128,25.127,true,0
bus_line_350100010241,bus_route_350100010241,22,168,22835.466,22835.466,3287.0,3286.538,25.01,25.013,true,0
bus_line_350100010242,bus_route_350100010242,30,415,74072.867,74072.867,11066.0,11065.555,24.097,24.098,true,0
bus_line_350100010243,bus_route_350100010243,22,233,32461.743,32461.743,4963.0,4962.636,23.547,23.548,true,0
bus_line_350100010244,bus_route_350100010244,21,218,30750.293,30750.293,4706.0,4705.562,23.523,23.526,true,0
bus_line_350100010245,bus_route_350100010245,34,237,33392.264,33392.264,5164.0,5163.982,23.279,23.279,true,0
bus_line_350100010246,bus_route_350100010246,41,427,61631.623,61631.623,9172.0,9171.997,24.19,24.19,true,0
bus_line_350100010247,bus_route_350100010247,29,371,37828.804,37828.804,5901.0,5900.834,23.078,23.079,true,0
bus_line_350100010248,bus_route_350100010248,22,222,28217.105,28217.105,4115.0,4114.88,24.686,24.686,true,0
bus_line_350100010249,bus_route_350100010249,26,343,44461.47,44461.47,6483.0,6483.372,24.689,24.688,true,0
bus_line_350100010250,bus_route_350100010250,24,293,39405.26,39405.26,6055.0,6054.807,23.428,23.429,true,0
bus_line_350100010251,bus_route_350100010251,29,386,74658.904,74658.904,11521.0,11521.279,23.329,23.328,true,0
bus_line_350100010253,bus_route_350100010253,25,387,45009.433,45009.433,6422.0,6421.522,25.231,25.233,true,0
bus_line_350100010254,bus_route_350100010254,30,230,32490.879,32490.879,5032.0,5032.012,23.245,23.245,true,0
bus_line_350100010255,bus_route_350100010255,24,391,56793.332,56793.332,8135.0,8135.328,25.133,25.132,true,0
bus_line_350100010256,bus_route_350100010256,31,149,23689.27,23689.27,3836.0,3835.871,22.232,22.233,true,0
bus_line_350100010258,bus_route_350100010258,18,91,9637.628,9637.628,1717.0,1716.706,20.207,20.21,true,0
bus_line_350100010259,bus_route_350100010259,19,112,19181.226,19181.226,2854.0,2854.218,24.195,24.193,true,0
bus_line_350100010262,bus_route_350100010262,27,324,34061.624,34061.624,5181.0,5180.702,23.668,23.669,true,0
bus_line_350100010264,bus_route_350100010264,23,338,55587.838,55587.838,7966.0,7965.839,25.121,25.122,true,0
bus_line_350100010265,bus_route_350100010265,27,348,52308.548,52308.548,8071.0,8071.434,23.332,23.331,true,0
bus_line_350100010266,bus_route_350100010266,29,425,63280.594,63280.594,9044.0,9043.532,25.189,25.19,true,0
bus_line_350100010267,bus_route_350100010267,26,409,57225.783,57225.783,8223.0,8222.853,25.053,25.054,true,0
bus_line_350100010270,bus_route_350100010270,28,365,32728.361,32728.361,5058.0,5058.086,23.294,23.294,true,0
bus_line_350100010271,bus_route_350100010271,26,316,34712.272,34712.272,5161.0,5160.887,24.213,24.214,true,0
bus_line_350100010272,bus_route_350100010272,25,186,21215.37,21215.37,3613.0,3613.449,21.139,21.136,true,0
bus_line_350100010273,bus_route_350100010273,25,194,21322.114,21322.114,3636.0,3635.616,21.111,21.113,true,0
bus_line_350100010274,bus_route_350100010274,18,245,31717.732,31717.732,4854.0,4853.991,23.524,23.524,true,0
bus_line_350100010275,bus_route_350100010275,19,253,27694.051,27694.051,4348.0,4348.387,22.93,22.928,true,0
bus_line_350100010278,bus_route_350100010278,33,440,55110.944,55110.944,8062.0,8061.764,24.609,24.61,true,0
bus_line_350100010279,bus_route_350100010279,30,529,59833.622,59833.622,8797.0,8796.801,24.486,24.486,true,0
bus_line_350100010280,bus_route_350100010280,23,281,48272.63,48272.63,7260.0,7259.633,23.937,23.938,true,0
bus_line_350100010286,bus_route_350100010286,25,176,26085.352,26085.352,4070.0,4070.093,23.073,23.073,true,0
bus_line_350100010287,bus_route_350100010287,31,178,26476.953,26476.953,4354.0,4354.421,21.892,21.89,true,0
bus_line_350100010288,bus_route_350100010288,24,252,28638.537,28638.537,4383.0,4383.436,23.522,23.52,true,0
bus_line_350100010289,bus_route_350100010289,26,201,20495.121,20495.121,3412.0,3411.739,21.624,21.626,true,0
bus_line_350100010291,bus_route_350100010291,22,394,43357.802,43357.802,6654.0,6654.306,23.458,23.457,true,0
bus_line_350100010292,bus_route_350100010292,22,420,52125.63,52125.63,7596.0,7596.145,24.704,24.704,true,0
bus_line_350100010293,bus_route_350100010293,13,57,9164.036,9164.036,1480.0,1480.432,22.291,22.284,true,0
bus_line_350100010294,bus_route_350100010294,14,64,9955.595,9955.595,1610.0,1609.763,22.261,22.264,true,0
bus_line_350100010295,bus_route_350100010295,33,537,79453.073,79453.073,11450.0,11449.911,24.981,24.981,true,0
bus_line_350100010296,bus_route_350100010296,33,761,121306.318,121306.318,16587.0,16586.688,26.328,26.329,true,0
bus_line_350100010297,bus_route_350100010297,11,226,58639.185,58639.185,7822.0,7821.565,26.988,26.99,true,0
bus_line_350100010298,bus_route_350100010298,12,187,25973.239,25973.239,3957.0,3956.909,23.63,23.63,true,0
bus_line_350100010299,bus_route_350100010299,27,372,49560.682,49560.682,7214.0,7213.94,24.732,24.732,true,0
bus_line_350100010302,bus_route_350100010302,29,257,35121.316,35121.316,5310.0,5309.803,23.811,23.812,true,0
bus_line_350100010303,bus_route_350100010303,23,199,27076.186,27076.186,4172.0,4171.952,23.364,23.364,true,0
bus_line_350100010304,bus_route_350100010304,30,467,53407.358,53407.358,7867.0,7866.744,24.44,24.44,true,0
bus_line_350100010305,bus_route_350100010305,30,483,63448.524,63448.524,9189.0,9188.851,24.857,24.858,true,0
bus_line_350100010308,bus_route_350100010308,17,128,12483.038,12483.038,2123.0,2123.349,21.168,21.164,true,0
bus_line_350100010309,bus_route_350100010309,16,146,12885.788,12885.788,2179.0,2179.068,21.289,21.288,true,0
bus_line_350100010310,bus_route_350100010310,30,495,53428.086,53428.086,7787.0,7786.752,24.7,24.701,true,0
bus_line_350100010311,bus_route_350100010311,39,459,56568.305,56568.305,8573.0,8573.416,23.754,23.753,true,0
bus_line_350100010312,bus_route_350100010312,44,232,29038.805,29038.805,4914.0,4913.841,21.274,21.275,true,0
bus_line_350100010313,bus_route_350100010313,41,204,23789.545,23789.545,3991.0,3990.794,21.459,21.46,true,0
bus_line_350100010314,bus_route_350100010314,23,346,46796.359,46796.359,6838.0,6838.032,24.637,24.637,true,0
bus_line_350100010315,bus_route_350100010315,22,295,38036.884,38036.884,5839.0,5838.606,23.451,23.453,true,0
bus_line_350100010316,bus_route_350100010316,28,266,28739.596,28739.596,4438.0,4437.784,23.313,23.314,true,0
bus_line_350100010317,bus_route_350100010317,30,276,27346.321,27346.321,4328.0,4327.687,22.746,22.748,true,0
bus_line_350100010318,bus_route_350100010318,34,294,43687.897,43687.897,6396.0,6396.498,24.59,24.588,true,0
bus_line_350100010319,bus_route_350100010319,33,243,36468.419,36468.419,5385.0,5384.704,24.38,24.381,true,0
bus_line_350100010320,bus_route_350100010320,28,314,43821.731,43821.731,6608.0,6608.116,23.874,23.873,true,0
bus_line_350100010321,bus_route_350100010321,29,290,35986.855,35986.855,5605.0,5605.204,23.114,23.113,true,0
bus_line_350100010322,bus_route_350100010322,30,507,73528.718,73528.718,10200.0,10200.207,25.951,25.951,true,0
bus_line_350100010323,bus_route_350100010323,33,470,64147.672,64147.672,9155.0,9154.874,25.225,25.225,true,0
bus_line_350100010325,bus_route_350100010325,33,240,29692.475,29692.475,4780.0,4780.289,22.363,22.361,true,0
bus_line_350100010326,bus_route_350100010326,23,463,62838.796,62838.796,8957.0,8957.305,25.256,25.255,true,0
bus_line_350100010327,bus_route_350100010327,25,477,67969.496,67969.496,9572.0,9572.186,25.563,25.563,true,0
bus_line_350100010328,bus_route_350100010328,27,225,30851.839,30851.839,5045.0,5045.187,22.015,22.014,true,0
bus_line_350100010329,bus_route_350100010329,21,214,21306.597,21306.597,3331.0,3331.371,23.027,23.025,true,0
bus_line_350100010330,bus_route_350100010330,23,167,17535.352,17535.352,2796.0,2796.053,22.578,22.577,true,0
bus_line_350100010331,bus_route_350100010331,31,633,76894.123,76894.123,11029.0,11028.612,25.099,25.1,true,0
bus_line_350100010332,bus_route_350100010332,32,485,54868.977,54868.977,8371.0,8371.102,23.597,23.596,true,0
bus_line_350100010335,bus_route_350100010335,32,183,23488.66,23488.66,4010.0,4010.24,21.087,21.086,true,0
bus_line_350100010336,bus_route_350100010336,30,140,19222.702,19222.702,3353.0,3353.064,20.639,20.638,true,0
bus_line_350100010337,bus_route_350100010337,36,233,30932.883,30932.883,4906.0,4905.517,22.698,22.701,true,0
bus_line_350100010338,bus_route_350100010338,37,303,46943.797,46943.797,7338.0,7338.163,23.03,23.03,true,0
bus_line_350100010342,bus_route_350100010342,38,298,60074.194,60074.194,10137.0,10137.061,21.334,21.334,true,0
bus_line_350100010345,bus_route_350100010345,25,305,40654.138,40654.138,5892.0,5892.106,24.84,24.839,true,0
bus_line_350100010346,bus_route_350100010346,26,444,56120.604,56120.604,7882.0,7881.679,25.632,25.633,true,0
bus_line_350100010347,bus_route_350100010347,29,317,40947.72,40947.72,6282.0,6281.727,23.466,23.467,true,0
bus_line_350100010348,bus_route_350100010348,32,422,54279.377,54279.377,7942.0,7942.47,24.604,24.603,true,0
bus_line_350100010351,bus_route_350100010351,28,408,68060.001,68060.001,9440.0,9439.865,25.955,25.955,true,0
bus_line_350100010352,bus_route_350100010352,28,414,56283.523,56283.523,8112.0,8111.514,24.978,24.979,true,0
bus_line_350100010353,bus_route_350100010353,27,406,56087.567,56087.567,8020.0,8020.335,25.176,25.175,true,0
bus_line_350100010354,bus_route_350100010354,37,493,61523.303,61523.303,8955.0,8955.103,24.733,24.733,true,0
bus_line_350100010355,bus_route_350100010355,39,557,76495.082,76495.082,10820.0,10819.875,25.451,25.452,true,0
bus_line_350100010356,bus_route_350100010356,37,253,34956.393,34956.393,5431.0,5430.911,23.171,23.172,true,0
bus_line_350100010357,bus_route_350100010357,34,199,36702.017,36702.017,5470.0,5470.338,24.155,24.153,true,0
bus_line_350100010358,bus_route_350100010358,16,102,11964.573,11964.573,1874.0,1874.068,22.984,22.983,true,0
bus_line_350100010359,bus_route_350100010359,15,107,15081.834,15081.834,2277.0,2277.203,23.845,23.843,true,0
bus_line_350100010362,bus_route_350100010362,34,158,21546.213,21546.213,3629.0,3628.788,21.374,21.375,true,0
bus_line_350100010363,bus_route_350100010363,36,180,23911.553,23911.553,4030.0,4030.201,21.36,21.359,true,0
bus_line_350100010365,bus_route_350100010365,35,399,46790.559,46790.559,7143.0,7143.193,23.582,23.581,true,0
bus_line_350100010366,bus_route_350100010366,45,370,53720.97,53720.97,8173.0,8173.372,23.663,23.662,true,0
bus_line_350100010371,bus_route_350100010371,19,168,17518.425,17518.425,2995.0,2994.717,21.057,21.059,true,0
bus_line_350100010372,bus_route_350100010372,19,116,17197.959,17197.959,2712.0,2711.869,22.829,22.83,true,0
bus_line_350100010373,bus_route_350100010373,19,208,22003.026,22003.026,3526.0,3526.197,22.465,22.464,true,0
bus_line_350100010374,bus_route_350100010374,19,117,20634.801,20634.801,3241.0,3241.191,22.92,22.919,true,0
bus_line_350100010376,bus_route_350100010376,30,158,19819.237,19819.237,3231.0,3231.028,22.083,22.083,true,0
bus_line_350100010379,bus_route_350100010379,29,183,20394.632,20394.632,3373.0,3373.418,21.767,21.764,true,0
bus_line_350100010380,bus_route_350100010380,33,573,61817.23,61817.23,9093.0,9093.21,24.474,24.473,true,0
bus_line_350100010393,bus_route_350100010393,16,58,8130.738,8130.738,1487.0,1486.993,19.684,19.684,true,0
bus_line_350100010394,bus_route_350100010394,15,235,29001.387,29001.387,4420.0,4419.617,23.621,23.623,true,0
bus_line_350100010397,bus_route_350100010397,21,167,29272.066,29272.066,4491.0,4490.505,23.465,23.467,true,0
bus_line_350100010398,bus_route_350100010398,23,177,33208.246,33208.246,5172.0,5172.241,23.115,23.114,true,0
bus_line_350100010399,bus_route_350100010399,13,134,20451.152,20451.152,3062.0,3062.422,24.044,24.041,true,0
bus_line_350100010403,bus_route_350100010403,22,914,159875.204,159875.204,23021.0,23020.502,25.001,25.002,true,0
bus_line_350100010404,bus_route_350100010404,23,903,167993.553,167993.553,23405.0,23404.638,25.84,25.84,true,0
bus_line_350100010405,bus_route_350100010405,34,402,43744.29,43744.29,6768.0,6767.863,23.268,23.269,true,0
bus_line_350100010406,bus_route_350100010406,33,349,46599.287,46599.287,6906.0,6906.289,24.292,24.291,true,0
bus_line_350100010407,bus_route_350100010407,41,298,40296.653,40296.653,6461.0,6461.376,22.453,22.452,true,0
bus_line_350100010408,bus_route_350100010408,38,388,51415.165,51415.165,7894.0,7894.128,23.448,23.447,true,0
bus_line_350100010413,bus_route_350100010413,2,33,4853.8,4853.8,635.0,635.411,27.518,27.5,true,0
bus_line_350100010416,bus_route_350100010416,3,41,5068.097,5068.097,680.0,679.541,26.831,26.849,true,0
bus_line_350100010423,bus_route_350100010423,26,213,24880.406,24880.406,3775.0,3775.037,23.727,23.727,true,0
bus_line_350100010424,bus_route_350100010424,25,151,19930.902,19930.902,3117.0,3117.212,23.019,23.018,true,0
bus_line_350100010427,bus_route_350100010427,21,192,24313.256,24313.256,3782.0,3782.277,23.143,23.142,true,0
bus_line_350100010428,bus_route_350100010428,25,544,66987.006,66987.006,9544.0,9544.449,25.268,25.266,true,0
bus_line_350100010429,bus_route_350100010429,31,203,37606.555,37606.555,6137.0,6137.291,22.06,22.059,true,0
bus_line_350100010430,bus_route_350100010430,29,319,44529.345,44529.345,7207.0,7206.897,22.243,22.243,true,0
bus_line_350100010433,bus_route_350100010433,21,135,15600.962,15600.962,2658.0,2657.794,21.13,21.132,true,0
bus_line_350100010434,bus_route_350100010434,20,154,17024.984,17024.984,2756.0,2755.867,22.239,22.24,true,0
bus_line_350100010435,bus_route_350100010435,9,98,11642.637,11642.637,1736.0,1735.799,24.144,24.147,true,0
bus_line_350100010436,bus_route_350100010436,9,77,9324.182,9324.182,1400.0,1399.639,23.976,23.983,true,0
bus_line_350100010437,bus_route_350100010437,14,399,81899.306,81899.306,10839.0,10839.126,27.202,27.201,true,0
bus_line_350100010438,bus_route_350100010438,13,261,38354.563,38354.563,5214.0,5213.933,26.482,26.482,true,0
bus_line_350100010439,bus_route_350100010439,32,423,52381.67,52381.67,7859.0,7859.28,23.995,23.994,true,0
bus_line_350100010440,bus_route_350100010440,36,368,44279.17,44279.17,6827.0,6826.637,23.349,23.35,true,0
bus_line_350100010489,bus_route_350100010489,33,582,90379.408,90379.408,13488.0,13488.497,24.123,24.122,true,0
bus_line_350100010490,bus_route_350100010490,33,677,106167.071,106167.071,15545.0,15544.758,24.587,24.587,true,0
bus_line_350100010491,bus_route_350100010491,15,70,10727.372,10727.372,1697.0,1696.576,22.757,22.763,true,0
bus_line_350100010492,bus_route_350100010492,33,336,48917.075,48917.075,7355.0,7355.078,23.943,23.943,true,0
bus_line_350100010493,bus_route_350100010493,15,84,12351.887,12351.887,1924.0,1924.492,23.112,23.106,true,0
bus_line_350100010494,bus_route_350100010494,33,521,68731.889,68731.889,10046.0,10045.856,24.63,24.631,true,0
bus_line_350100010495,bus_route_350100010495,34,289,38154.605,38154.605,5899.0,5898.71,23.285,23.286,true,0
bus_line_350100010496,bus_route_350100010496,29,257,31855.564,31855.564,5091.0,5091.266,22.526,22.525,true,0
bus_line_350100010501,bus_route_350100010501,25,172,21102.687,21102.687,3295.0,3294.746,23.056,23.058,true,0
bus_line_350100010502,bus_route_350100010502,30,181,24150.104,24150.104,3906.0,3906.495,22.258,22.255,true,0
bus_line_350100010503,bus_route_350100010503,32,848,131972.902,131972.902,18169.0,18169.108,26.149,26.149,true,0
bus_line_350100010504,bus_route_350100010504,35,573,85016.376,85016.376,12929.0,12929.046,23.672,23.672,true,0
bus_line_350100010505,bus_route_350100010505,31,571,88130.049,88130.049,13156.0,13155.901,24.116,24.116,true,0
bus_line_350100010506,bus_route_350100010506,4,225,52535.034,52535.034,6877.0,6877.105,27.501,27.501,true,0
bus_line_350100010507,bus_route_350100010507,4,111,11397.895,11397.895,1566.0,1565.847,26.202,26.205,true,0
bus_line_350100010508,bus_route_350100010508,39,358,47694.189,47694.189,7264.0,7263.542,23.637,23.638,true,0
bus_line_350100010509,bus_route_350100010509,28,462,64142.727,64142.727,9302.0,9301.711,24.824,24.825,true,0
bus_line_350100010510,bus_route_350100010510,39,206,28560.001,28560.001,4642.0,4641.672,22.149,22.151,true,0
bus_line_350100010511,bus_route_350100010511,35,231,42147.898,42147.898,6582.0,6582.009,23.053,23.053,true,0
bus_line_350100010512,bus_route_350100010512,33,578,95870.926,95870.926,14094.0,14093.842,24.488,24.488,true,0
bus_line_350100010513,bus_route_350100010513,38,556,92457.667,92457.667,14332.0,14331.98,23.224,23.224,true,0
bus_line_350100010514,bus_route_350100010514,36,580,95247.665,95247.665,14267.0,14267.402,24.034,24.033,true,0
bus_line_350100010516,bus_route_350100010516,24,284,36708.021,36708.021,5592.0,5591.967,23.632,23.632,true,0
bus_line_350100010517,bus_route_350100010517,26,348,46510.761,46510.761,6929.0,6929.302,24.165,24.164,true,0
bus_line_350100010518,bus_route_350100010518,23,279,36174.354,36174.354,5625.0,5624.906,23.152,23.152,true,0
bus_line_350100010519,bus_route_350100010519,22,214,29975.46,29975.46,4612.0,4612.438,23.398,23.396,true,0
bus_line_350100010523,bus_route_350100010523,33,219,24248.383,24248.383,3929.0,3928.91,22.218,22.218,true,0
bus_line_350100010586,bus_route_350100010586,12,45,7069.611,7069.611,1170.0,1169.834,21.753,21.756,true,0
bus_line_350100010587,bus_route_350100010587,11,128,21679.222,21679.222,3177.0,3176.736,24.566,24.568,true,0
bus_line_350100010598,bus_route_350100010598,14,115,16097.215,16097.215,2444.0,2443.926,23.711,23.712,true,0
bus_line_350100010599,bus_route_350100010599,17,142,19582.498,19582.498,2905.0,2904.799,24.267,24.269,true,0
bus_line_350100010617,bus_route_350100010617,22,185,25690.706,25690.706,3824.0,3824.213,24.186,24.184,true,0
bus_line_350100010618,bus_route_350100010618,23,183,24643.764,24643.764,3943.0,3942.788,22.5,22.501,true,0
bus_line_350100010619,bus_route_350100010619,19,186,23627.444,23627.444,4050.0,4049.967,21.002,21.002,true,0
bus_line_350100010620,bus_route_350100010620,20,165,21750.024,21750.024,3665.0,3664.972,21.364,21.364,true,0
bus_line_350100010622,bus_route_350100010622,23,260,61596.11,61596.11,8616.0,8616.39,25.737,25.735,true,0
bus_line_350100010623,bus_route_350100010623,24,656,131079.859,131079.859,18317.0,18316.852,25.762,25.762,true,0
bus_line_350100010624,bus_route_350100010624,35,365,71100.21,71100.21,11126.0,11125.68,23.006,23.006,true,0
bus_line_350100010625,bus_route_350100010625,35,374,72340.602,72340.602,11373.0,11373.349,22.899,22.898,true,0
bus_line_350100010628,bus_route_350100010628,12,128,30426.802,30426.802,4131.0,4131.107,26.516,26.515,true,0
bus_line_350100010629,bus_route_350100010629,14,155,33985.532,33985.532,4691.0,4691.333,26.081,26.08,true,0
bus_line_350100010688,bus_route_350100010688,17,134,12679.811,12679.811,2165.0,2164.652,21.084,21.088,true,0
bus_line_350100010689,bus_route_350100010689,16,148,12905.596,12905.596,2182.0,2182.31,21.292,21.289,true,0
bus_line_350100010690,bus_route_350100010690,23,193,34880.517,34880.517,5307.0,5307.273,23.661,23.66,true,0
bus_line_350100010691,bus_route_350100010691,22,113,22819.418,22819.418,3677.0,3677.119,22.342,22.341,true,0
bus_line_350100010692,bus_route_350100010692,8,65,10391.876,10391.876,1525.0,1524.53,24.532,24.539,true,0
bus_line_350100010693,bus_route_350100010693,9,98,15090.788,15090.788,2215.0,2214.638,24.527,24.531,true,0
bus_line_350100010728,bus_route_350100010728,3,93,19522.689,19522.689,2642.0,2641.537,26.602,26.606,true,0
bus_line_350100010729,bus_route_350100010729,2,89,16350.755,16350.755,2174.0,2173.921,27.076,27.077,true,0
bus_line_350100010731,bus_route_350100010731,23,164,23067.288,23067.288,4017.0,4016.552,20.673,20.675,true,0
bus_line_350100010732,bus_route_350100010732,28,103,18190.499,18190.499,3363.0,3362.693,19.472,19.474,true,0
bus_line_350100010734,bus_route_350100010734,32,164,18611.547,18611.547,3355.0,3354.543,19.971,19.973,true,0
