candidate_id,household_id,passenger_person_id,passenger_trip_index,passenger_original_mode,driver_person_id,driver_trip_index,driver_original_mode,driver_vehicle_id,driver_requires_car_switch,screen_type,departure_delta_s,origin_gap_m,destination_gap_m,detour_added_distance_m,detour_ratio,passenger_departure_time_s,driver_departure_time_s,passenger_pickup_link,passenger_dropoff_link,driver_origin_link,driver_destination_link
joint:hk_hh_0003957:hk_person_00009087:3:2,hk_hh_0003957,hk_person_00009087,3,pt,hk_person_00009088,1,car,hk_vehicle_0001004,false,detour,1155.0,14865.929952148892,0.0,3520.5210058287666,1.1806663746853663,63158.0,62003.0,road_273452_0_f,road_2160_0_r,road_59346_0_r,road_2160_0_r
joint:hk_hh_0003957:hk_person_00009090:2:1,hk_hh_0003957,hk_person_00009090,2,pt,hk_person_00009089,1,car,hk_vehicle_0001005,false,detour,1755.0,5659.493536424818,0.0,497.7280500629804,1.0602160538756344,66343.0,64588.0,road_1644_0_f,road_2160_0_r,road_101085_0_f,road_2160_0_r
joint:hk_hh_0004362:hk_person_00010032:3:1,hk_hh_0004362,hk_person_00010032,3,pt,hk_person_00010031,2,car,hk_vehicle_0001119,false,detour,2140.0,581.1651807224422,3921.3802853794205,1162.3303614448841,1.2964084778460656,64561.0,66701.0,road_5574_0_f,road_1310_0_f,road_1310_0_f,road_105645_0_f
joint:hk_hh_0004864:hk_person_00011197:0:1,hk_hh_0004864,hk_person_00011197,0,walk,hk_person_00011196,0,pt,hk_vehicle_0001251,true,detour,551.0,0.0,27189.003167184055,794.7956993002845,1.0282564509421408,26969.0,26418.0,road_4959_0_f,road_26_0_r,road_4959_0_f,road_260342_0_r
joint:hk_hh_0004864:hk_person_00011198:0:1,hk_hh_0004864,hk_person_00011198,0,car_passenger,hk_person_00011196,0,pt,hk_vehicle_0001251,true,detour,1508.0,0.0,27397.35587733897,359.4373901353174,1.0127786612208285,27926.0,26418.0,road_4959_0_f,road_4311_0_r,road_4959_0_f,road_260342_0_r
joint:hk_hh_0004965:hk_person_00011463:1:1,hk_hh_0004965,hk_person_00011463,1,pt,hk_person_00011462,1,car,hk_vehicle_0001279,false,detour,320.0,2506.541411623677,0.0,40.42704033841983,1.0141019597232521,43304.0,42984.0,road_1650_0_f,road_785_0_f,road_1593_0_f,road_785_0_f
joint:hk_hh_0005166:hk_person_00011973:1:1,hk_hh_0005166,hk_person_00011973,1,walk,hk_person_00011972,1,car,hk_vehicle_0001343,false,detour,2620.0,7265.057301051993,0.0,1417.6389874872675,1.166424442507096,44648.0,47268.0,road_272723_0_r,road_785_0_f,road_99971_0_f,road_785_0_f
joint:hk_hh_0005339:hk_person_00012412:3:1,hk_hh_0005339,hk_person_00012412,3,pt,hk_person_00012411,2,car,hk_vehicle_0001412,false,detour,1460.0,852.1993953980132,4626.706508015989,1704.3987907960263,1.368382733558542,69204.0,67744.0,road_252_0_f,road_1808_0_r,road_1808_0_r,road_104465_0_f
joint:hk_hh_0005761:hk_person_00013488:2:1,hk_hh_0005761,hk_person_00013488,2,pt,hk_person_00013491,1,pt,hk_vehicle_0001550,true,detour,1960.0,30542.91269984616,3094.7004158567456,6189.40083171349,1.2026460571242332,66091.0,68051.0,road_4061_0_f,road_979_0_f,road_264826_0_f,road_4061_0_f
joint:hk_hh_0006285:hk_person_00014728:1:1,hk_hh_0006285,hk_person_00014728,1,pt,hk_person_00014730,1,car,hk_vehicle_0001701,false,detour,238.0,6499.089401714882,0.0,38.673061769342894,1.0043411115761465,63823.0,64061.0,road_4047_0_f,road_4892_0_f,road_271506_0_r,road_4892_0_f
joint:hk_hh_0006512:hk_person_00015295:0:1,hk_hh_0006512,hk_person_00015295,0,car_passenger,hk_person_00015293,0,car,hk_vehicle_0001774,false,direct,0.0,0.0,0.0,0.0,1.0,23400.0,23400.0,road_2097_0_r,road_4883_0_f,road_2097_0_r,road_4883_0_f
joint:hk_hh_0006512:hk_person_00015295:1:1,hk_hh_0006512,hk_person_00015295,1,car_passenger,hk_person_00015293,3,car,hk_vehicle_0001774,false,direct,0.0,0.0,0.0,0.0,1.0,59338.0,59338.0,road_4883_0_f,road_2097_0_r,road_4883_0_f,road_2097_0_r
joint:hk_hh_0006594:hk_person_00015482:0:1,hk_hh_0006594,hk_person_00015482,0,pt,hk_person_00015480,0,car,hk_vehicle_0001791,false,detour,1372.0,0.0,4444.002426533845,1438.4502943120742,1.1883178836777242,28459.0,27087.0,road_4894_0_f,road_3020_0_r,road_4894_0_f,road_115843_0_f
joint:hk_hh_0007117:hk_person_00016693:0:1,hk_hh_0007117,hk_person_00016693,0,pt,hk_person_00016695,0,pt,hk_vehicle_0001938,true,detour,2660.0,0.0,4497.2378288976415,36.006321044473225,1.004738354086366,27249.0,29909.0,road_4959_0_f,road_2313_0_f,road_4959_0_f,road_3350_0_r
joint:hk_hh_0007117:hk_person_00016694:0:1,hk_hh_0007117,hk_person_00016694,0,pt,hk_person_00016695,0,pt,hk_vehicle_0001938,true,detour,2173.0,0.0,7884.557524193789,3394.929532814882,1.4467653944669507,27736.0,29909.0,road_4959_0_f,road_2964_0_f,road_4959_0_f,road_3350_0_r
joint:hk_hh_0007117:hk_person_00016694:1:1,hk_hh_0007117,hk_person_00016694,1,pt,hk_person_00016695,1,pt,hk_vehicle_0001938,true,detour,2145.0,7884.557524193789,0.0,3394.929532814882,1.4467653944669507,56506.0,58651.0,road_2964_0_f,road_4959_0_f,road_3350_0_r,road_4959_0_f
joint:hk_hh_0007117:hk_person_00016696:0:1,hk_hh_0007117,hk_person_00016696,0,walk,hk_person_00016695,0,pt,hk_vehicle_0001938,true,detour,1360.0,0.0,7481.943293108406,0.0005112030930831679,1.000000067273223,31269.0,29909.0,road_4959_0_f,road_520_0_f,road_4959_0_f,road_3350_0_r
joint:hk_hh_0007553:hk_person_00017788:1:1,hk_hh_0007553,hk_person_00017788,1,pt,hk_person_00017785,1,car,hk_vehicle_0002077,false,detour,621.0,10334.758871392456,0.0,3096.8390229797496,1.3523673163798493,64673.0,64052.0,road_1921_0_f,road_997_0_f,road_3330_0_r,road_997_0_f
joint:hk_hh_0007553:hk_person_00017788:1:2,hk_hh_0007553,hk_person_00017788,1,pt,hk_person_00017785,2,car,hk_vehicle_0002077,false,detour,2457.0,1550.7472016305524,10545.3829294553,3101.4944032611056,1.2941092252418858,64673.0,67130.0,road_1921_0_f,road_997_0_f,road_997_0_f,road_164221_0_f
joint:hk_hh_0008025:hk_person_00018895:1:1,hk_hh_0008025,hk_person_00018895,1,pt,hk_person_00018898,0,car,hk_vehicle_0002208,false,detour,1020.0,1534.4574904016954,2815.6839250774697,2169.0488609517433,1.262435859702766,51996.0,50976.0,road_4351_0_f,road_107386_0_f,road_2097_0_r,road_103029_0_f
joint:hk_hh_0008025:hk_person_00018895:2:1,hk_hh_0008025,hk_person_00018895,2,pt,hk_person_00018898,1,car,hk_vehicle_0002208,false,detour,1020.0,2815.6839250774697,0.0,521.1826128964367,1.0630585182011967,58896.0,57876.0,road_107386_0_f,road_2097_0_r,road_103029_0_f,road_2097_0_r
joint:hk_hh_0009088:hk_person_00021487:1:1,hk_hh_0009088,hk_person_00021487,1,pt,hk_person_00021488,1,car,hk_vehicle_0002486,false,detour,400.0,10182.163382760093,2558.596058529781,60.680008945955706,1.0046077880816975,64649.0,64249.0,road_5763_0_f,road_4893_0_f,road_1308_0_f,road_3691_0_f
joint:hk_hh_0009263:hk_person_00021895:1:1,hk_hh_0009263,hk_person_00021895,1,pt,hk_person_00021896,1,car,hk_vehicle_0002533,false,detour,2018.0,5006.112041988661,240.42385424511718,547.2260671068889,1.0712324100659645,57661.0,59679.0,road_104280_0_f,road_163770_0_f,road_103240_0_f,road_1789_0_f
joint:hk_hh_0010171:hk_person_00024057:1:1,hk_hh_0010171,hk_person_00024057,1,pt,hk_person_00024056,2,car,hk_vehicle_0002781,false,detour,1886.0,8981.458136864589,0.0,4284.48275482218,1.3758532567771322,59389.0,61275.0,road_102420_0_f,road_1870_0_f,road_93110_0_f,road_1870_0_f
joint:hk_hh_0010171:hk_person_00024058:0:1,hk_hh_0010171,hk_person_00024058,0,taxi,hk_person_00024056,0,car,hk_vehicle_0002781,false,detour,1556.0,0.0,12658.739705541708,4284.479539924596,1.4021393558873743,49031.0,47475.0,road_1870_0_f,road_2203_0_r,road_1870_0_f,road_165172_0_f
joint:hk_hh_0010171:hk_person_00024058:1:1,hk_hh_0010171,hk_person_00024058,1,taxi,hk_person_00024056,2,car,hk_vehicle_0002781,false,detour,844.0,13383.844937789989,0.0,4264.450903378667,1.3740959766023326,60431.0,61275.0,road_2203_0_r,road_1870_0_f,road_93110_0_f,road_1870_0_f
joint:hk_hh_0010343:hk_person_00024452:0:1,hk_hh_0010343,hk_person_00024452,0,pt,hk_person_00024453,0,car,hk_vehicle_0002837,false,detour,527.0,0.0,3240.268926919607,411.98750757153084,1.058382686559298,26737.0,27264.0,road_1609_0_f,road_285450_0_f,road_1609_0_f,road_267983_0_f
joint:hk_hh_0010375:hk_person_00024543:0:1,hk_hh_0010375,hk_person_00024543,0,walk,hk_person_00024541,0,pt,hk_vehicle_0002851,true,detour,1185.0,0.0,10410.006176920417,669.633512249211,1.0620350773430638,27719.0,26534.0,road_755_0_f,road_178_0_r,road_755_0_f,road_3308_0_f
joint:hk_hh_0010454:hk_person_00024733:0:1,hk_hh_0010454,hk_person_00024733,0,pt,hk_person_00024731,0,car,hk_vehicle_0002876,false,detour,2373.0,0.0,7027.870146650267,2950.0371534370133,1.4705600362535896,34919.0,32546.0,road_2160_0_r,road_5210_0_f,road_2160_0_r,road_107088_0_f
joint:hk_hh_0010713:hk_person_00025346:0:1,hk_hh_0010713,hk_person_00025346,0,walk,hk_person_00025343,0,car,hk_vehicle_0002959,false,detour,1702.0,0.0,4044.6437087214345,54.42185941677417,1.0114655008351225,29827.0,31529.0,road_2160_0_r,road_671_0_f,road_2160_0_r,road_172_0_f
joint:hk_hh_0010713:hk_person_00025346:1:1,hk_hh_0010713,hk_person_00025346,1,walk,hk_person_00025345,1,car,hk_vehicle_0002960,false,detour,1985.0,245.22169090234854,0.0,24.30149710654132,1.0248666329623393,61521.0,59536.0,road_671_0_f,road_2160_0_r,road_420_0_f,road_2160_0_r
joint:hk_hh_0010713:hk_person_00025346:1:2,hk_hh_0010713,hk_person_00025346,1,walk,hk_person_00025344,1,pt,hk_vehicle_0002961,true,detour,382.0,4452.414274328998,0.0,655.2214109808183,1.1438925645182414,61521.0,61139.0,road_671_0_f,road_2160_0_r,road_2475_0_r,road_2160_0_r
joint:hk_hh_0010822:hk_person_00025615:0:1,hk_hh_0010822,hk_person_00025615,0,walk,hk_person_00025614,0,car,hk_vehicle_0002994,false,detour,2113.0,0.0,1629.513399002888,158.9045665936983,1.0757361959364125,25700.0,27813.0,road_5109_0_f,road_3351_0_f,road_5109_0_f,road_1882_0_f
joint:hk_hh_0011153:hk_person_00026475:0:1,hk_hh_0011153,hk_person_00026475,0,walk,hk_person_00026477,0,car,hk_vehicle_0003095,false,detour,619.0,0.0,694.9880534635391,1026.0888517050284,1.2905906761941939,28592.0,29211.0,road_1325_0_f,road_271884_0_r,road_1325_0_f,road_5280_0_f
joint:hk_hh_0011153:hk_person_00026476:1:1,hk_hh_0011153,hk_person_00026476,1,pt,hk_person_00026477,1,car,hk_vehicle_0003095,false,detour,570.0,1215.4177322604176,0.0,724.3446786407617,1.20513604607839,62684.0,62114.0,road_3582_0_f,road_1325_0_f,road_5280_0_f,road_1325_0_f
joint:hk_hh_0011298:hk_person_00026906:1:1,hk_hh_0011298,hk_person_00026906,1,pt,hk_person_00026905,1,pt,hk_vehicle_0003137,true,detour,1880.0,1360.0710128898113,0.0,159.16066468025292,1.0264414765410341,60603.0,58723.0,road_105842_0_f,road_5567_0_f,road_105353_0_f,road_5567_0_f
joint:hk_hh_0011638:hk_person_00027960:2:1,hk_hh_0011638,hk_person_00027960,2,pt,hk_person_00027962,2,car,hk_vehicle_0003278,false,detour,1188.0,0.0,2369.203497431028,651.2615420890988,1.1433652479214038,64666.0,65854.0,road_5390_0_f,road_105282_0_f,road_5390_0_f,road_105758_0_f
joint:hk_hh_0011807:hk_person_00028460:0:1,hk_hh_0011807,hk_person_00028460,0,walk,hk_person_00028462,0,car,hk_vehicle_0003341,false,detour,2460.0,0.0,4870.416144148102,677.9944141488886,1.1380018357905228,30665.0,28205.0,road_3570_0_f,road_3830_0_f,road_3570_0_f,road_5309_0_f
joint:hk_hh_0011807:hk_person_00028460:1:1,hk_hh_0011807,hk_person_00028460,1,walk,hk_person_00028462,1,car,hk_vehicle_0003341,false,detour,1240.0,4870.416144148102,0.0,677.9944141488886,1.1380018357905228,65454.0,66694.0,road_3830_0_f,road_3570_0_f,road_5309_0_f,road_3570_0_f
joint:hk_hh_0012022:hk_person_00029117:0:1,hk_hh_0012022,hk_person_00029117,0,pt,hk_person_00029120,0,car,hk_vehicle_0003412,false,detour,1895.0,0.0,3403.3032051876203,1038.4665415972813,1.2624520977403166,45634.0,47529.0,road_997_0_f,road_613_0_f,road_997_0_f,road_979_0_f
joint:hk_hh_0012022:hk_person_00029121:1:1,hk_hh_0012022,hk_person_00029121,1,pt,hk_person_00029120,1,car,hk_vehicle_0003412,false,detour,1082.0,2992.6853082462353,0.0,98.39960914092808,1.0248685757329665,56047.0,57129.0,road_3265_0_f,road_997_0_f,road_979_0_f,road_997_0_f
joint:hk_hh_0012055:hk_person_00029226:0:1,hk_hh_0012055,hk_person_00029226,0,walk,hk_person_00029227,0,car,hk_vehicle_0003425,false,detour,1459.0,0.0,9368.897088792466,298.6099331792957,1.0305071469568725,28350.0,26891.0,road_72_0_f,road_2849_0_r,road_72_0_f,road_4373_0_f
joint:hk_hh_0012055:hk_person_00029226:1:1,hk_hh_0012055,hk_person_00029226,1,walk,hk_person_00029227,2,car,hk_vehicle_0003425,false,detour,2036.0,717.9088235597042,21087.94345265257,1435.8176471194092,1.0680871347337952,68033.0,70069.0,road_2849_0_r,road_72_0_f,road_72_0_f,road_94045_0_f
joint:hk_hh_0012548:hk_person_00030727:0:1,hk_hh_0012548,hk_person_00030727,0,pt,hk_person_00030725,0,car,hk_vehicle_0003595,false,detour,440.0,0.0,12627.626224297604,2127.2442006218516,1.1839281997681115,32176.0,31736.0,road_5567_0_f,road_206_0_f,road_5567_0_f,road_2139_0_f
joint:hk_hh_0012795:hk_person_00031503:0:1,hk_hh_0012795,hk_person_00031503,0,car_passenger,hk_person_00031502,0,pt,hk_vehicle_0003702,true,detour,2336.0,0.0,9351.820635621729,576.4704584022602,1.0634538795499158,29329.0,26993.0,road_769_0_r,road_1291_0_r,road_769_0_r,road_283586_0_r
joint:hk_hh_0012795:hk_person_00031503:1:1,hk_hh_0012795,hk_person_00031503,1,car_passenger,hk_person_00031502,1,pt,hk_vehicle_0003702,true,detour,156.0,9351.820635621729,0.0,576.4704584022602,1.0634538795499158,56585.0,56741.0,road_1291_0_r,road_769_0_r,road_283586_0_r,road_769_0_r
joint:hk_hh_0012795:hk_person_00031505:0:1,hk_hh_0012795,hk_person_00031505,0,pt,hk_person_00031502,0,pt,hk_vehicle_0003702,true,detour,2619.0,0.0,5252.224025252579,3343.4102257347477,1.368019465104471,29612.0,26993.0,road_769_0_r,road_2734_0_r,road_769_0_r,road_283586_0_r
joint:hk_hh_0012795:hk_person_00031505:2:1,hk_hh_0012795,hk_person_00031505,2,pt,hk_person_00031502,2,car,hk_vehicle_0003702,false,detour,724.0,0.0,5190.615176217015,249.06837458068367,1.0466770559360417,65913.0,66637.0,road_769_0_r,road_1295_0_f,road_769_0_r,road_105765_0_f
joint:hk_hh_0012795:hk_person_00031505:3:1,hk_hh_0012795,hk_person_00031505,3,pt,hk_person_00031502,3,car,hk_vehicle_0003702,false,detour,724.0,5190.615176217015,0.0,249.06837458068367,1.0466770559360417,72813.0,73537.0,road_1295_0_f,road_769_0_r,road_105765_0_f,road_769_0_r
joint:hk_hh_0012795:hk_person_00031507:0:1,hk_hh_0012795,hk_person_00031507,0,walk,hk_person_00031502,0,pt,hk_vehicle_0003702,true,detour,857.0,0.0,8460.208238120333,52.22953624916772,1.0057490659821289,26136.0,26993.0,road_769_0_r,road_2899_0_f,road_769_0_r,road_283586_0_r
joint:hk_hh_0012795:hk_person_00031507:1:1,hk_hh_0012795,hk_person_00031507,1,walk,hk_person_00031502,1,pt,hk_vehicle_0003702,true,detour,1056.0,8460.208238120333,0.0,52.22953624916772,1.0057490659821289,57797.0,56741.0,road_2899_0_f,road_769_0_r,road_283586_0_r,road_769_0_r
joint:hk_hh_0013049:hk_person_00032289:2:1,hk_hh_0013049,hk_person_00032289,2,pt,hk_person_00032291,2,car,hk_vehicle_0003796,false,detour,880.0,8737.541584086084,0.0,313.77145860265773,1.0266689407267184,62160.0,61280.0,road_104262_0_f,road_4321_0_f,road_100701_0_f,road_4321_0_f
joint:hk_hh_0013352:hk_person_00033231:1:1,hk_hh_0013352,hk_person_00033231,1,pt,hk_person_00033230,2,car,hk_vehicle_0003905,false,detour,1397.0,13328.052735768859,0.0,1459.2579857800447,1.0836906979488614,68735.0,70132.0,road_284316_0_f,road_1069_0_r,road_62668_0_f,road_1069_0_r
joint:hk_hh_0013354:hk_person_00033237:0:1,hk_hh_0013354,hk_person_00033237,0,pt,hk_person_00033238,0,car,hk_vehicle_0003907,false,detour,2406.0,0.0,4928.615487908197,144.01363850860253,1.014408695322595,32400.0,29994.0,road_5208_0_r,road_115883_0_f,road_5208_0_r,road_268539_0_f
joint:hk_hh_0013354:hk_person_00033240:0:1,hk_hh_0013354,hk_person_00033240,0,pt,hk_person_00033238,0,car,hk_vehicle_0003907,false,detour,543.0,0.0,7190.115743470206,3654.3248254859263,1.3656185175619804,29451.0,29994.0,road_5208_0_r,road_102361_0_r,road_5208_0_r,road_268539_0_f
joint:hk_hh_0013913:hk_person_00034987:0:1,hk_hh_0013913,hk_person_00034987,0,pt,hk_person_00034989,0,car,hk_vehicle_0004122,false,detour,1770.0,0.0,3687.3151206108164,742.1614805680765,1.088822471701748,25631.0,27401.0,road_3760_0_f,road_5049_0_f,road_3760_0_f,road_267983_0_f
joint:hk_hh_0013913:hk_person_00034990:0:1,hk_hh_0013913,hk_person_00034990,0,walk,hk_person_00034989,0,car,hk_vehicle_0004122,false,detour,1314.0,0.0,4591.304386390968,2777.650197578205,1.3324313677434438,28715.0,27401.0,road_3760_0_f,road_3086_0_r,road_3760_0_f,road_267983_0_f
joint:hk_hh_0014042:hk_person_00035382:1:1,hk_hh_0014042,hk_person_00035382,1,pt,hk_person_00035385,1,car,hk_vehicle_0004156,false,detour,2554.0,7166.261953493011,0.0,241.6267654431831,1.0235676803491771,61558.0,64112.0,road_1393_0_f,road_72_0_f,road_268539_0_f,road_72_0_f
joint:hk_hh_0014232:hk_person_00036006:1:1,hk_hh_0014232,hk_person_00036006,1,pt,hk_person_00036005,1,car,hk_vehicle_0004232,false,detour,2137.0,5193.803730313867,0.0,4087.2831720918202,1.3992269085346452,59764.0,57627.0,road_546_0_f,road_5704_0_f,road_63525_0_f,road_5704_0_f
joint:hk_hh_0014232:hk_person_00036007:1:1,hk_hh_0014232,hk_person_00036007,1,walk,hk_person_00036005,1,car,hk_vehicle_0004232,false,detour,2068.0,10107.404906532634,0.0,184.65052324562748,1.0180358087391652,55559.0,57627.0,road_997_0_f,road_5704_0_f,road_63525_0_f,road_5704_0_f
joint:hk_hh_0014256:hk_person_00036063:2:1,hk_hh_0014256,hk_person_00036063,2,pt,hk_person_00036065,0,car,hk_vehicle_0004236,false,detour,846.0,0.0,5225.645387018156,217.58977706443693,1.0418780905044913,58200.0,59046.0,road_536_0_r,road_5144_0_f,road_536_0_r,road_105765_0_f
joint:hk_hh_0014256:hk_person_00036063:2:2,hk_hh_0014256,hk_person_00036063,2,pt,hk_person_00036062,1,pt,hk_vehicle_0004237,true,detour,2423.0,2955.309863102879,187.73470529719017,375.46941059437995,1.127049083848068,58200.0,60623.0,road_536_0_r,road_5144_0_f,road_1794_0_r,road_536_0_r
joint:hk_hh_0014256:hk_person_00036063:3:1,hk_hh_0014256,hk_person_00036063,3,pt,hk_person_00036062,2,car,hk_vehicle_0004237,false,detour,2062.0,187.73470529719017,3235.667349607639,375.4694105943804,1.1160407946879676,65100.0,67162.0,road_5144_0_f,road_536_0_r,road_536_0_r,road_105426_0_f
joint:hk_hh_0014443:hk_person_00036697:1:1,hk_hh_0014443,hk_person_00036697,1,walk,hk_person_00036696,1,pt,hk_vehicle_0004331,true,detour,1666.0,9343.50580916187,0.0,12.503395920290131,1.0012756584938998,60118.0,58452.0,road_3504_0_f,road_4311_0_r,road_4170_0_f,road_4311_0_r
joint:hk_hh_0014477:hk_person_00036802:1:1,hk_hh_0014477,hk_person_00036802,1,walk,hk_person_00036805,2,car,hk_vehicle_0004347,false,detour,1769.0,287.79287864889335,3889.12673522874,575.585757297787,1.1479987144887769,68607.0,70376.0,road_4291_0_r,road_1075_0_f,road_1075_0_f,road_3058_0_f
joint:hk_hh_0014477:hk_person_00036803:0:1,hk_hh_0014477,hk_person_00036803,0,pt,hk_person_00036805,0,pt,hk_vehicle_0004347,true,detour,2073.0,0.0,13958.390653830627,4413.399547975694,1.3295526925133263,31525.0,29452.0,road_1075_0_f,road_7381_0_r,road_1075_0_f,road_100793_0_f
joint:hk_hh_0014477:hk_person_00036803:1:1,hk_hh_0014477,hk_person_00036803,1,pt,hk_person_00036805,1,pt,hk_vehicle_0004347,true,detour,2154.0,13958.390653830627,0.0,4413.399547975694,1.3295526925133263,66612.0,64458.0,road_7381_0_r,road_1075_0_f,road_100793_0_f,road_1075_0_f
joint:hk_hh_0015433:hk_person_00039728:0:1,hk_hh_0015433,hk_person_00039728,0,car_passenger,hk_person_00039727,0,car,hk_vehicle_0004692,false,direct,0.0,0.0,0.0,0.0,1.0,27593.0,27593.0,road_2849_0_r,road_115799_0_r,road_2849_0_r,road_115799_0_r
joint:hk_hh_0015433:hk_person_00039728:1:1,hk_hh_0015433,hk_person_00039728,1,car_passenger,hk_person_00039727,3,car,hk_vehicle_0004692,false,direct,0.0,0.0,0.0,0.0,1.0,59733.0,59733.0,road_115799_0_r,road_2849_0_r,road_115799_0_r,road_2849_0_r
joint:hk_hh_0015433:hk_person_00039730:1:1,hk_hh_0015433,hk_person_00039730,1,walk,hk_person_00039727,2,car,hk_vehicle_0004692,false,detour,1278.0,367.13563456708465,2801.6151304230975,734.2712691341694,1.262088557832453,56655.0,57933.0,road_2767_0_r,road_2849_0_r,road_2849_0_r,road_115799_0_r
joint:hk_hh_0015433:hk_person_00039730:2:1,hk_hh_0015433,hk_person_00039730,2,pt,hk_person_00039727,2,car,hk_vehicle_0004692,false,detour,189.0,0.0,3152.668658915189,834.6567561427146,1.2979198488325787,57744.0,57933.0,road_2849_0_r,road_271788_0_r,road_2849_0_r,road_115799_0_r
