line_id,route_id,stop_count,route_link_count,route_length_m,service_length_m,old_terminal_offset_s,new_terminal_offset_s,old_commercial_speed_kmh,new_commercial_speed_kmh,offsets_strictly_increasing,index_warning_count
bus_line_350100010033,bus_route_350100010033,32,416,49940.204,49940.204,2835.0,7567.441,63.416,23.758,true,0
bus_line_350100010034,bus_route_350100010034,32,325,45678.934,45678.934,2501.0,6790.283,65.751,24.218,true,0
bus_line_350100010035,bus_route_350100010035,28,234,27827.541,27827.541,1422.0,4265.441,70.449,23.486,true,0
bus_line_350100010036,bus_route_350100010036,27,246,29686.43,29686.43,1579.0,4580.106,67.683,23.334,true,0
bus_line_350100010037,bus_route_350100010037,36,554,75673.013,75545.568,4045.0,10910.292,67.235,24.927,true,0
bus_line_350100010038,bus_route_350100010038,39,468,64217.86,64217.86,3550.0,9588.435,65.122,24.111,true,0
bus_line_350100010041,bus_route_350100010041,27,181,21383.113,21383.113,1228.0,3526.118,62.687,21.831,true,0
bus_line_350100010042,bus_route_350100010042,27,118,14843.319,14843.319,836.0,2572.695,63.919,20.77,true,0
bus_line_350100010046,bus_route_350100010046,35,384,44493.77,43261.478,2197.0,6488.515,70.888,24.003,true,0
bus_line_350100010047,bus_route_350100010047,26,347,37420.996,37420.996,1996.0,5586.946,67.493,24.113,true,0
bus_line_350100010048,bus_route_350100010048,29,459,53090.509,53090.509,2792.0,7718.2,68.455,24.763,true,0
bus_line_350100010049,bus_route_350100010049,29,289,35045.216,35045.216,1898.0,5366.414,66.471,23.51,true,0
bus_line_350100010050,bus_route_350100010050,28,438,62370.424,62260.028,2943.0,8664.942,76.159,25.867,true,0
bus_line_350100010051,bus_route_350100010051,23,158,21390.07,21390.07,892.0,3125.839,86.328,24.635,true,0
bus_line_350100010052,bus_route_350100010052,23,209,27057.325,27057.325,1256.0,3990.593,77.553,24.409,true,0
bus_line_350100010054,bus_route_350100010054,41,315,54605.828,54605.828,3254.0,8623.53,60.412,22.796,true,0
bus_line_350100010055,bus_route_350100010055,20,200,21326.872,21216.476,1265.0,3484.78,60.379,21.918,true,0
bus_line_350100010056,bus_route_350100010056,19,254,28633.969,28633.969,1591.0,4415.077,64.791,23.348,true,0
bus_line_350100010057,bus_route_350100010057,34,622,115562.572,115562.572,6854.0,17215.316,60.698,24.166,true,0
bus_line_350100010058,bus_route_350100010058,40,551,98190.488,90373.517,5553.0,14106.419,58.589,23.064,true,0
bus_line_350100010059,bus_route_350100010059,42,373,58560.849,58496.766,3570.0,9285.642,58.988,22.679,true,0
bus_line_350100010061,bus_route_350100010061,16,391,63052.748,31782.752,1777.0,4654.365,64.388,24.583,true,0
bus_line_350100010062,bus_route_350100010062,21,396,77072.772,77072.772,3893.0,10471.707,71.272,26.496,true,0
bus_line_350100010063,bus_route_350100010063,13,184,25068.537,24891.545,1242.0,3580.82,72.149,25.025,true,0
bus_line_350100010064,bus_route_350100010064,13,152,22336.996,22336.996,1108.0,3239.769,72.575,24.821,true,0
bus_line_350100010065,bus_route_350100010065,25,323,39252.735,38956.49,2026.0,5778.392,69.222,24.27,true,0
bus_line_350100010066,bus_route_350100010066,23,259,23543.39,23543.39,1343.0,3698.43,63.11,22.917,true,0
bus_line_350100010067,bus_route_350100010067,27,342,48725.247,48725.247,2485.0,7083.322,70.588,24.764,true,0
bus_line_350100010068,bus_route_350100010068,26,282,46092.173,46092.173,2146.0,6535.177,77.321,25.391,true,0
bus_line_350100010069,bus_route_350100010069,36,559,90237.787,90237.787,5121.0,13501.206,63.436,24.061,true,0
bus_line_350100010071,bus_route_350100010071,39,483,62278.296,62278.296,3238.0,9223.423,69.241,24.308,true,0
bus_line_350100010072,bus_route_350100010072,39,395,44087.291,43986.709,2554.0,6947.026,62.002,22.794,true,0
bus_line_350100010073,bus_route_350100010073,26,158,23867.132,23867.132,1177.0,3664.116,73.001,23.449,true,0
bus_line_350100010074,bus_route_350100010074,27,172,22908.453,22908.453,1197.0,3585.82,68.898,22.999,true,0
bus_line_350100010077,bus_route_350100010077,34,556,84925.047,84739.076,4377.0,11969.784,69.696,25.486,true,0
bus_line_350100010078,bus_route_350100010078,32,418,56154.019,56154.019,2899.0,8122.278,69.732,24.889,true,0
bus_line_350100010079,bus_route_350100010079,31,619,86715.364,86715.364,5139.0,13050.095,60.746,23.921,true,0
bus_line_350100010080,bus_route_350100010080,28,471,63740.417,63740.417,3882.0,9659.026,59.11,23.757,true,0
bus_line_350100010081,bus_route_350100010081,34,282,37396.846,37396.846,2076.0,5825.822,64.85,23.109,true,0
bus_line_350100010082,bus_route_350100010082,34,242,31760.904,31660.322,1788.0,5111.43,63.746,22.298,true,0
bus_line_350100010083,bus_route_350100010083,22,458,58354.424,58354.424,3156.0,8384.633,66.564,25.055,true,0
bus_line_350100010084,bus_route_350100010084,28,564,68295.5,68295.5,3456.0,9586.153,71.141,25.648,true,0
bus_line_350100010087,bus_route_350100010087,34,400,58415.651,58415.651,3525.0,9198.018,59.659,22.863,true,0
bus_line_350100010088,bus_route_350100010088,35,402,62366.777,54549.806,3201.0,8506.244,61.349,23.086,true,0
bus_line_350100010089,bus_route_350100010089,28,346,43288.169,43288.169,2336.0,6432.828,66.711,24.225,true,0
bus_line_350100010090,bus_route_350100010090,26,352,49332.268,48910.538,2447.0,6987.374,71.957,25.199,true,0
bus_line_350100010091,bus_route_350100010091,32,408,51760.807,51760.807,2600.0,7479.277,71.669,24.914,true,0
bus_line_350100010092,bus_route_350100010092,33,259,41251.406,41251.406,2157.0,6182.202,68.848,24.021,true,0
bus_line_350100010093,bus_route_350100010093,35,186,21990.12,21879.724,1174.0,3692.614,67.093,21.331,true,0
bus_line_350100010094,bus_route_350100010094,36,202,23040.398,22920.886,1219.0,3836.079,67.691,21.51,true,0
bus_line_350100010095,bus_route_350100010095,36,226,30079.646,30079.646,1722.0,4922.436,62.884,21.999,true,0
bus_line_350100010096,bus_route_350100010096,37,350,45545.341,43323.561,2617.0,6971.941,59.597,22.37,true,0
bus_line_350100010097,bus_route_350100010097,40,439,52998.382,52186.797,3058.0,8242.083,61.436,22.794,true,0
bus_line_350100010098,bus_route_350100010098,40,361,41289.615,40057.323,2442.0,6636.795,59.053,21.728,true,0
bus_line_350100010099,bus_route_350100010099,42,426,52346.995,52326.704,2900.0,8056.929,64.957,23.381,true,0
bus_line_350100010100,bus_route_350100010100,42,305,39463.766,39463.766,2252.0,6411.911,63.086,22.157,true,0
bus_line_350100010101,bus_route_350100010101,33,519,73893.975,73893.975,4157.0,11059.473,63.993,24.053,true,0
bus_line_350100010102,bus_route_350100010102,34,507,65329.928,65329.928,3830.0,9968.417,61.407,23.593,true,0
bus_line_350100010105,bus_route_350100010105,27,293,30941.257,30941.257,1619.0,4704.928,68.801,23.675,true,0
bus_line_350100010106,bus_route_350100010106,26,325,33696.131,33696.131,1766.0,5072.896,68.69,23.913,true,0
bus_line_350100010107,bus_route_350100010107,36,251,29493.164,29373.652,1695.0,4829.989,62.387,21.893,true,0
bus_line_350100010108,bus_route_350100010108,38,218,29940.437,29903.048,1595.0,4860.257,67.493,22.149,true,0
bus_line_350100010109,bus_route_350100010109,39,419,47997.639,47811.668,2766.0,7585.23,62.228,22.692,true,0
bus_line_350100010110,bus_route_350100010110,41,383,41551.748,41531.457,2399.0,6713.872,62.323,22.269,true,0
bus_line_350100010111,bus_route_350100010111,39,244,31321.986,31321.986,1719.0,5065.154,65.596,22.262,true,0
bus_line_350100010112,bus_route_350100010112,32,216,28770.238,28749.947,1446.0,4421.538,71.577,23.408,true,0
bus_line_350100010115,bus_route_350100010115,11,83,13743.062,13743.062,774.0,2129.863,63.921,23.229,true,0
bus_line_350100010116,bus_route_350100010116,10,93,17908.868,17789.356,1075.0,2750.986,59.574,23.28,true,0
bus_line_350100010117,bus_route_350100010117,29,286,34343.542,34172.409,1881.0,5306.228,65.402,23.184,true,0
bus_line_350100010118,bus_route_350100010118,27,306,37561.301,37561.301,1907.0,5504.261,70.908,24.567,true,0
bus_line_350100010125,bus_route_350100010125,36,620,89112.58,89112.58,4807.0,12937.399,66.737,24.797,true,0
bus_line_350100010126,bus_route_350100010126,35,626,85476.28,85476.28,4850.0,12615.142,63.446,24.392,true,0
bus_line_350100010127,bus_route_350100010127,18,96,13002.489,12563.206,669.0,1986.898,67.605,22.763,true,0
bus_line_350100010128,bus_route_350100010128,16,99,14606.149,14058.367,685.0,2151.823,73.883,23.52,true,0
bus_line_350100010131,bus_route_350100010131,23,288,26927.646,26863.563,1575.0,4322.755,61.402,22.372,true,0
bus_line_350100010132,bus_route_350100010132,23,227,24897.62,24897.62,1478.0,4046.333,60.644,22.151,true,0
bus_line_350100010135,bus_route_350100010135,39,249,36503.799,36503.799,2443.0,6173.868,53.792,21.285,true,0
bus_line_350100010136,bus_route_350100010136,37,297,46615.62,46615.62,2794.0,7454.238,60.063,22.513,true,0
bus_line_350100010137,bus_route_350100010137,36,219,29336.326,28888.41,1826.0,4984.179,56.954,20.866,true,0
bus_line_350100010138,bus_route_350100010138,29,376,55073.699,44835.104,3088.0,6739.858,52.269,23.948,true,0
bus_line_350100010139,bus_route_350100010139,25,190,23266.437,23266.437,1342.0,3744.754,62.414,22.367,true,0
bus_line_350100010140,bus_route_350100010140,26,268,27034.44,27034.44,1395.0,4162.593,69.766,23.381,true,0
bus_line_350100010141,bus_route_350100010141,20,188,30355.239,30355.239,1594.0,4440.658,68.556,24.609,true,0
bus_line_350100010142,bus_route_350100010142,20,171,26898.284,26898.284,1340.0,3884.846,72.264,24.926,true,0
bus_line_350100010145,bus_route_350100010145,37,619,86162.838,86162.838,4565.0,12345.806,67.949,25.125,true,0
bus_line_350100010146,bus_route_350100010146,31,419,55928.67,55117.085,2941.0,8070.247,67.467,24.587,true,0
bus_line_350100010147,bus_route_350100010147,32,442,53710.874,53710.874,3025.0,8039.509,63.92,24.051,true,0
bus_line_350100010148,bus_route_350100010148,34,284,37551.057,36442.151,2123.0,5779.685,61.795,22.699,true,0
bus_line_350100010149,bus_route_350100010149,27,282,34487.075,34350.39,1846.0,5220.7,66.989,23.687,true,0
bus_line_350100010150,bus_route_350100010150,29,427,54781.194,53001.792,2677.0,7643.591,71.276,24.963,true,0
bus_line_350100010151,bus_route_350100010151,46,454,59985.843,58876.937,3252.0,9066.829,65.177,23.377,true,0
bus_line_350100010152,bus_route_350100010152,45,378,49946.634,49946.634,2797.0,7832.225,64.286,22.957,true,0
bus_line_350100010153,bus_route_350100010153,32,280,31561.023,31561.023,1759.0,4991.307,64.593,22.764,true,0
bus_line_350100010154,bus_route_350100010154,30,338,39116.615,38746.602,2105.0,5801.841,66.265,24.042,true,0
bus_line_350100010155,bus_route_350100010155,36,437,46616.237,46616.237,2459.0,7036.928,68.247,23.848,true,0
bus_line_350100010156,bus_route_350100010156,34,469,55561.565,55451.169,2868.0,8089.082,69.604,24.678,true,0
bus_line_350100010157,bus_route_350100010157,37,413,62812.3,62795.862,3579.0,9629.129,63.164,23.477,true,0
bus_line_350100010158,bus_route_350100010158,34,303,40221.213,39180.113,2521.0,6511.438,55.949,21.662,true,0
bus_line_350100010163,bus_route_350100010163,29,448,58761.843,48742.605,2551.0,7205.119,68.786,24.354,true,0
bus_line_350100010164,bus_route_350100010164,32,425,58505.812,58505.812,3078.0,8641.701,68.428,24.373,true,0
bus_line_350100010167,bus_route_350100010167,35,235,26185.955,26085.373,1407.0,4295.2,66.743,21.863,true,0
bus_line_350100010168,bus_route_350100010168,32,224,29651.481,29651.481,1811.0,4855.981,58.943,21.982,true,0
bus_line_350100010171,bus_route_350100010171,16,78,16037.448,15704.418,957.0,2610.967,59.076,21.653,true,0
bus_line_350100010172,bus_route_350100010172,14,79,12933.334,12933.334,846.0,2216.816,55.035,21.003,true,0
bus_line_350100010173,bus_route_350100010173,33,273,39985.824,39985.824,2309.0,6201.581,62.343,23.212,true,0
bus_line_350100010174,bus_route_350100010174,35,238,34138.076,31916.296,1827.0,5221.995,62.889,22.003,true,0
bus_line_350100010175,bus_route_350100010175,23,272,38131.185,38131.185,2044.0,5632.824,67.159,24.37,true,0
bus_line_350100010176,bus_route_350100010176,24,293,40930.063,40930.063,2046.0,5916.841,72.018,24.903,true,0
bus_line_350100010193,bus_route_350100010193,15,277,48375.151,48375.151,2766.0,6961.75,62.961,25.015,true,0
bus_line_350100010197,bus_route_350100010197,22,447,69052.143,68820.366,4060.0,10308.834,61.023,24.033,true,0
bus_line_350100010198,bus_route_350100010198,14,157,18947.43,18947.43,1191.0,3020.678,57.272,22.581,true,0
bus_line_350100010199,bus_route_350100010199,10,56,7215.884,7215.884,466.0,1233.3,55.745,21.063,true,0
bus_line_350100010200,bus_route_350100010200,24,247,36836.873,36157.613,1861.0,5358.633,69.945,24.291,true,0
bus_line_350100010202,bus_route_350100010202,25,365,57887.516,57605.211,3665.0,8915.154,56.584,23.261,true,0
bus_line_350100010205,bus_route_350100010205,19,501,81439.905,81439.905,4432.0,11289.858,66.152,25.969,true,0
bus_line_350100010207,bus_route_350100010207,24,226,28034.59,28034.59,1737.0,4530.979,58.103,22.274,true,0
bus_line_350100010209,bus_route_350100010209,9,68,10792.307,10792.307,546.0,1609.788,71.158,24.135,true,0
bus_line_350100010211,bus_route_350100010211,37,281,36975.321,36975.321,2121.0,5960.992,62.759,22.33,true,0
bus_line_350100010212,bus_route_350100010212,36,315,36659.482,36659.482,2102.0,5882.148,62.785,22.436,true,0
bus_line_350100010213,bus_route_350100010213,15,98,11418.034,11418.034,634.0,1848.117,64.834,22.242,true,0
bus_line_350100010216,bus_route_350100010216,21,208,22878.344,22878.344,1345.0,3677.141,61.236,22.398,true,0
bus_line_350100010217,bus_route_350100010217,15,80,10144.287,10144.287,547.0,1676.929,66.763,21.778,true,0
bus_line_350100010220,bus_route_350100010220,20,499,80045.974,48775.978,2582.0,6987.994,68.007,25.128,true,0
bus_line_350100010221,bus_route_350100010221,22,172,20621.214,20621.214,1094.0,3265.164,67.858,22.736,true,0
bus_line_350100010224,bus_route_350100010224,12,203,34703.99,34703.99,1986.0,4843.961,62.908,25.792,true,0
bus_line_350100010228,bus_route_350100010228,32,427,49057.791,49057.791,2606.0,7293.667,67.77,24.214,true,0
bus_line_350100010230,bus_route_350100010230,33,446,51899.31,51645.516,2709.0,7664.065,68.632,24.259,true,0
bus_line_350100010231,bus_route_350100010231,27,504,60071.907,60071.907,2963.0,8457.325,72.986,25.571,true,0
bus_line_350100010232,bus_route_350100010232,44,509,72603.826,71437.062,3694.0,10439.606,69.619,24.634,true,0
bus_line_350100010233,bus_route_350100010233,9,86,12302.34,12074.506,671.0,1866.599,64.781,23.287,true,0
bus_line_350100010234,bus_route_350100010234,29,419,83090.227,83090.227,5296.0,12839.9,56.481,23.297,true,0
bus_line_350100010235,bus_route_350100010235,46,550,81297.845,80967.474,3869.0,11545.109,75.338,25.247,true,0
bus_line_350100010236,bus_route_350100010236,24,376,49090.49,49090.49,2713.0,7205.774,65.14,24.526,true,0
bus_line_350100010237,bus_route_350100010237,30,325,55192.452,55128.369,3404.0,8715.549,58.303,22.771,true,0
bus_line_350100010238,bus_route_350100010238,36,273,40080.323,40080.323,2100.0,6104.015,68.709,23.638,true,0
bus_line_350100010239,bus_route_350100010239,31,413,47347.745,47347.745,2744.0,7288.893,62.118,23.385,true,0
bus_line_350100010240,bus_route_350100010240,40,534,81340.813,81246.43,4051.0,11640.455,72.201,25.127,true,0
bus_line_350100010241,bus_route_350100010241,22,168,22835.466,22835.466,953.0,3286.538,86.262,25.013,true,0
bus_line_350100010242,bus_route_350100010242,30,415,74072.867,74072.867,4171.0,11065.555,63.932,24.098,true,0
bus_line_350100010243,bus_route_350100010243,22,233,32461.743,32461.743,1835.0,4962.636,63.685,23.548,true,0
bus_line_350100010244,bus_route_350100010244,21,219,30982.07,30750.293,1741.0,4705.562,63.585,23.526,true,0
bus_line_350100010245,bus_route_350100010245,34,237,33392.264,33392.264,1706.0,5163.982,70.464,23.279,true,0
bus_line_350100010246,bus_route_350100010246,41,427,61631.623,61631.623,3248.0,9171.997,68.311,24.19,true,0
bus_line_350100010247,bus_route_350100010247,29,371,37828.804,37828.804,2271.0,5900.834,59.966,23.079,true,0
bus_line_350100010248,bus_route_350100010248,22,222,28217.105,28217.105,1305.0,4114.88,77.84,24.686,true,0
bus_line_350100010249,bus_route_350100010249,26,343,44461.47,44461.47,2327.0,6483.372,68.784,24.688,true,0
bus_line_350100010250,bus_route_350100010250,24,295,39844.16,39405.26,2279.0,6054.807,62.246,23.429,true,0
bus_line_350100010251,bus_route_350100010251,29,386,74658.904,74658.904,4672.0,11521.279,57.528,23.328,true,0
