fare_scope,operator,matsim_line_id,matsim_route_id,official_route_id,official_route_sequence,official_direction,boarding_stop_id,alighting_stop_id,passenger_type,payment_medium,service_class,day_type,time_period,published_fare_hkd,currency,fare_amount_role,cost_component,cost_source,cost_effective_date,cost_effective_date_status,source_revision_cutoff_date,source_download_date,source_record_id,source_record_ids_json,source_file,source_sha256,candidate_count,distinct_amount_count,record_status,candidate_records_json,mapping_status,mapping_quality,cost_quality,cost_applicability_status,matching_method,unresolved_reason
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20006552,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791857|fare_attributes.txt:788019|fare_id:2001474-1-10-18"",""gtfs:fare_rules.txt:791869|fare_attributes.txt:858656|fare_id:2001474-1-10-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":788019,""fare_id"":""2001474-1-10-18"",""fare_rule_line"":791857,""price"":8.8},{""fare_attribute_line"":858656,""fare_id"":""2001474-1-10-30"",""fare_rule_line"":791869,""price"":8.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20007228,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791577|fare_attributes.txt:787999|fare_id:2001474-1-3-18"",""gtfs:fare_rules.txt:791589|fare_attributes.txt:858594|fare_id:2001474-1-3-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":787999,""fare_id"":""2001474-1-3-18"",""fare_rule_line"":791577,""price"":8.8},{""fare_attribute_line"":858594,""fare_id"":""2001474-1-3-30"",""fare_rule_line"":791589,""price"":8.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20007652,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791995|fare_attributes.txt:788065|fare_id:2001474-1-14-18"",""gtfs:fare_rules.txt:792007|fare_attributes.txt:857956|fare_id:2001474-1-14-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":788065,""fare_id"":""2001474-1-14-18"",""fare_rule_line"":791995,""price"":8.8},{""fare_attribute_line"":857956,""fare_id"":""2001474-1-14-30"",""fare_rule_line"":792007,""price"":8.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20007653,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:792058|fare_attributes.txt:788082|fare_id:2001474-1-16-18"",""gtfs:fare_rules.txt:792070|fare_attributes.txt:858002|fare_id:2001474-1-16-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":788082,""fare_id"":""2001474-1-16-18"",""fare_rule_line"":792058,""price"":8.8},{""fare_attribute_line"":858002,""fare_id"":""2001474-1-16-30"",""fare_rule_line"":792070,""price"":8.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20007678,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791533|fare_attributes.txt:787978|fare_id:2001474-1-2-18"",""gtfs:fare_rules.txt:791545|fare_attributes.txt:858571|fare_id:2001474-1-2-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":787978,""fare_id"":""2001474-1-2-18"",""fare_rule_line"":791533,""price"":8.8},{""fare_attribute_line"":858571,""fare_id"":""2001474-1-2-30"",""fare_rule_line"":791545,""price"":8.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20008257,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791782|fare_attributes.txt:788782|fare_id:2001474-1-8-18"",""gtfs:fare_rules.txt:791794|fare_attributes.txt:858610|fare_id:2001474-1-8-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":788782,""fare_id"":""2001474-1-8-18"",""fare_rule_line"":791782,""price"":8.8},{""fare_attribute_line"":858610,""fare_id"":""2001474-1-8-30"",""fare_rule_line"":791794,""price"":8.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20008259,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791893|fare_attributes.txt:788032|fare_id:2001474-1-11-18"",""gtfs:fare_rules.txt:791905|fare_attributes.txt:858679|fare_id:2001474-1-11-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":788032,""fare_id"":""2001474-1-11-18"",""fare_rule_line"":791893,""price"":8.8},{""fare_attribute_line"":858679,""fare_id"":""2001474-1-11-30"",""fare_rule_line"":791905,""price"":8.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20008260,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791928|fare_attributes.txt:788044|fare_id:2001474-1-12-18"",""gtfs:fare_rules.txt:791940|fare_attributes.txt:857910|fare_id:2001474-1-12-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":788044,""fare_id"":""2001474-1-12-18"",""fare_rule_line"":791928,""price"":8.8},{""fare_attribute_line"":857910,""fare_id"":""2001474-1-12-30"",""fare_rule_line"":791940,""price"":8.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20008261,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:792027|fare_attributes.txt:788074|fare_id:2001474-1-15-18"",""gtfs:fare_rules.txt:792039|fare_attributes.txt:857979|fare_id:2001474-1-15-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":788074,""fare_id"":""2001474-1-15-18"",""fare_rule_line"":792027,""price"":8.8},{""fare_attribute_line"":857979,""fare_id"":""2001474-1-15-30"",""fare_rule_line"":792039,""price"":8.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001474,gmb_2001474_1,2001474,1,1,20008277,20007654,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:792088|fare_attributes.txt:788089|fare_id:2001474-1-17-18"",""gtfs:fare_rules.txt:792100|fare_attributes.txt:858718|fare_id:2001474-1-17-30""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":788089,""fare_id"":""2001474-1-17-18"",""fare_rule_line"":792088,""price"":7.2},{""fare_attribute_line"":858718,""fare_id"":""2001474-1-17-30"",""fare_rule_line"":792100,""price"":7.2}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001312,20001363,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794879|fare_attributes.txt:790707|fare_id:2001740-1-2-19"",""gtfs:fare_rules.txt:794884|fare_attributes.txt:859087|fare_id:2001740-1-2-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790707,""fare_id"":""2001740-1-2-19"",""fare_rule_line"":794879,""price"":9.3},{""fare_attribute_line"":859087,""fare_id"":""2001740-1-2-24"",""fare_rule_line"":794884,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001312,20005041,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794878|fare_attributes.txt:790706|fare_id:2001740-1-2-18"",""gtfs:fare_rules.txt:794883|fare_attributes.txt:859086|fare_id:2001740-1-2-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790706,""fare_id"":""2001740-1-2-18"",""fare_rule_line"":794878,""price"":9.3},{""fare_attribute_line"":859086,""fare_id"":""2001740-1-2-23"",""fare_rule_line"":794883,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001313,20001363,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794918|fare_attributes.txt:790724|fare_id:2001740-1-3-19"",""gtfs:fare_rules.txt:794923|fare_attributes.txt:859802|fare_id:2001740-1-3-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790724,""fare_id"":""2001740-1-3-19"",""fare_rule_line"":794918,""price"":9.3},{""fare_attribute_line"":859802,""fare_id"":""2001740-1-3-24"",""fare_rule_line"":794923,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001313,20005041,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794917|fare_attributes.txt:790723|fare_id:2001740-1-3-18"",""gtfs:fare_rules.txt:794922|fare_attributes.txt:859801|fare_id:2001740-1-3-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790723,""fare_id"":""2001740-1-3-18"",""fare_rule_line"":794917,""price"":9.3},{""fare_attribute_line"":859801,""fare_id"":""2001740-1-3-23"",""fare_rule_line"":794922,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001314,20001363,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794956|fare_attributes.txt:790740|fare_id:2001740-1-4-19"",""gtfs:fare_rules.txt:794961|fare_attributes.txt:859824|fare_id:2001740-1-4-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790740,""fare_id"":""2001740-1-4-19"",""fare_rule_line"":794956,""price"":9.3},{""fare_attribute_line"":859824,""fare_id"":""2001740-1-4-24"",""fare_rule_line"":794961,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001314,20005041,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794955|fare_attributes.txt:790739|fare_id:2001740-1-4-18"",""gtfs:fare_rules.txt:794960|fare_attributes.txt:859823|fare_id:2001740-1-4-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790739,""fare_id"":""2001740-1-4-18"",""fare_rule_line"":794955,""price"":9.3},{""fare_attribute_line"":859823,""fare_id"":""2001740-1-4-23"",""fare_rule_line"":794960,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001344,20001363,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794839|fare_attributes.txt:790689|fare_id:2001740-1-1-19"",""gtfs:fare_rules.txt:794844|fare_attributes.txt:859065|fare_id:2001740-1-1-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790689,""fare_id"":""2001740-1-1-19"",""fare_rule_line"":794839,""price"":9.3},{""fare_attribute_line"":859065,""fare_id"":""2001740-1-1-24"",""fare_rule_line"":794844,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001344,20005041,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794838|fare_attributes.txt:790688|fare_id:2001740-1-1-18"",""gtfs:fare_rules.txt:794843|fare_attributes.txt:859064|fare_id:2001740-1-1-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790688,""fare_id"":""2001740-1-1-18"",""fare_rule_line"":794838,""price"":9.3},{""fare_attribute_line"":859064,""fare_id"":""2001740-1-1-23"",""fare_rule_line"":794843,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001346,20001363,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794993|fare_attributes.txt:790755|fare_id:2001740-1-5-19"",""gtfs:fare_rules.txt:794998|fare_attributes.txt:859846|fare_id:2001740-1-5-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790755,""fare_id"":""2001740-1-5-19"",""fare_rule_line"":794993,""price"":9.3},{""fare_attribute_line"":859846,""fare_id"":""2001740-1-5-24"",""fare_rule_line"":794998,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001346,20005041,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:794992|fare_attributes.txt:790754|fare_id:2001740-1-5-18"",""gtfs:fare_rules.txt:794997|fare_attributes.txt:859845|fare_id:2001740-1-5-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790754,""fare_id"":""2001740-1-5-18"",""fare_rule_line"":794992,""price"":9.3},{""fare_attribute_line"":859845,""fare_id"":""2001740-1-5-23"",""fare_rule_line"":794997,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001347,20001363,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:795029|fare_attributes.txt:790769|fare_id:2001740-1-6-19"",""gtfs:fare_rules.txt:795034|fare_attributes.txt:859868|fare_id:2001740-1-6-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790769,""fare_id"":""2001740-1-6-19"",""fare_rule_line"":795029,""price"":9.3},{""fare_attribute_line"":859868,""fare_id"":""2001740-1-6-24"",""fare_rule_line"":795034,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001347,20005041,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:795028|fare_attributes.txt:790768|fare_id:2001740-1-6-18"",""gtfs:fare_rules.txt:795033|fare_attributes.txt:859867|fare_id:2001740-1-6-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790768,""fare_id"":""2001740-1-6-18"",""fare_rule_line"":795028,""price"":9.3},{""fare_attribute_line"":859867,""fare_id"":""2001740-1-6-23"",""fare_rule_line"":795033,""price"":9.3}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001349,20001363,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:795098|fare_attributes.txt:790794|fare_id:2001740-1-8-19"",""gtfs:fare_rules.txt:795103|fare_attributes.txt:859120|fare_id:2001740-1-8-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790794,""fare_id"":""2001740-1-8-19"",""fare_rule_line"":795098,""price"":7.8},{""fare_attribute_line"":859120,""fare_id"":""2001740-1-8-24"",""fare_rule_line"":795103,""price"":7.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001349,20005041,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:795097|fare_attributes.txt:790793|fare_id:2001740-1-8-18"",""gtfs:fare_rules.txt:795102|fare_attributes.txt:859119|fare_id:2001740-1-8-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790793,""fare_id"":""2001740-1-8-18"",""fare_rule_line"":795097,""price"":7.8},{""fare_attribute_line"":859119,""fare_id"":""2001740-1-8-23"",""fare_rule_line"":795102,""price"":7.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20001363,20001368,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:795412|fare_attributes.txt:859264|fare_id:2001740-1-19-25"",""gtfs:fare_rules.txt:795512|fare_attributes.txt:791637|fare_id:2001740-1-24-25""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":859264,""fare_id"":""2001740-1-19-25"",""fare_rule_line"":795412,""price"":5.8},{""fare_attribute_line"":791637,""fare_id"":""2001740-1-24-25"",""fare_rule_line"":795512,""price"":5.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001740,gmb_2001740_1,2001740,1,1,20002034,20001363,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:795131|fare_attributes.txt:790805|fare_id:2001740-1-9-19"",""gtfs:fare_rules.txt:795136|fare_attributes.txt:859142|fare_id:2001740-1-9-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,1,unresolved_duplicate_identical,"[{""fare_attribute_line"":790805,""fare_id"":""2001740-1-9-19"",""fare_rule_line"":795131,""price"":7.8},{""fare_attribute_line"":859142,""fare_id"":""2001740-1-9-24"",""fare_rule_line"":795136,""price"":7.8}]",unresolved,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,multiple_identical_source_records_no_default_selection
