fare_scope,operator,matsim_line_id,matsim_route_id,official_route_id,official_route_sequence,official_direction,boarding_stop_id,alighting_stop_id,passenger_type,payment_medium,service_class,day_type,time_period,published_fare_hkd,currency,fare_amount_role,cost_component,cost_source,cost_effective_date,cost_effective_date_status,source_revision_cutoff_date,source_download_date,source_record_id,source_record_ids_json,source_file,source_sha256,candidate_count,distinct_amount_count,record_status,candidate_records_json,mapping_status,mapping_quality,cost_quality,cost_applicability_status,matching_method,unresolved_reason
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001194,gmb_2001194_1,2001194,1,1,20023032,20003179,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:783022|fare_attributes.txt:856901|fare_id:2001194-1-4-25"",""gtfs:fare_rules.txt:783247|fare_attributes.txt:782235|fare_id:2001194-1-22-25""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":856901,""fare_id"":""2001194-1-4-25"",""fare_rule_line"":783022,""price"":7.8},{""fare_attribute_line"":782235,""fare_id"":""2001194-1-22-25"",""fare_rule_line"":783247,""price"":6.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001194,gmb_2001194_1,2001194,1,1,20023032,20007543,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:783021|fare_attributes.txt:856900|fare_id:2001194-1-4-24"",""gtfs:fare_rules.txt:783246|fare_attributes.txt:782234|fare_id:2001194-1-22-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":856900,""fare_id"":""2001194-1-4-24"",""fare_rule_line"":783021,""price"":7.8},{""fare_attribute_line"":782234,""fare_id"":""2001194-1-22-24"",""fare_rule_line"":783246,""price"":6.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001194,gmb_2001194_1,2001194,1,1,20023032,20022867,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:783002|fare_attributes.txt:781417|fare_id:2001194-1-4-5"",""gtfs:fare_rules.txt:783020|fare_attributes.txt:856899|fare_id:2001194-1-4-23"",""gtfs:fare_rules.txt:783245|fare_attributes.txt:782233|fare_id:2001194-1-22-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,3,2,ambiguous,"[{""fare_attribute_line"":781417,""fare_id"":""2001194-1-4-5"",""fare_rule_line"":783002,""price"":6.3},{""fare_attribute_line"":856899,""fare_id"":""2001194-1-4-23"",""fare_rule_line"":783020,""price"":7.8},{""fare_attribute_line"":782233,""fare_id"":""2001194-1-22-23"",""fare_rule_line"":783245,""price"":6.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001231,gmb_2001231_1,2001231,1,1,20001231,20008085,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:783726|fare_attributes.txt:782398|fare_id:2001231-1-1-4"",""gtfs:fare_rules.txt:783745|fare_attributes.txt:856248|fare_id:2001231-1-1-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":782398,""fare_id"":""2001231-1-1-4"",""fare_rule_line"":783726,""price"":5.6},{""fare_attribute_line"":856248,""fare_id"":""2001231-1-1-23"",""fare_rule_line"":783745,""price"":7.9}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001231,gmb_2001231_1,2001231,1,1,20002281,20008085,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:783749|fare_attributes.txt:782410|fare_id:2001231-1-2-4"",""gtfs:fare_rules.txt:783768|fare_attributes.txt:856259|fare_id:2001231-1-2-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":782410,""fare_id"":""2001231-1-2-4"",""fare_rule_line"":783749,""price"":5.6},{""fare_attribute_line"":856259,""fare_id"":""2001231-1-2-23"",""fare_rule_line"":783768,""price"":7.9}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001231,gmb_2001231_1,2001231,1,1,20002282,20008085,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:783771|fare_attributes.txt:782421|fare_id:2001231-1-3-4"",""gtfs:fare_rules.txt:783790|fare_attributes.txt:856270|fare_id:2001231-1-3-23""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":782421,""fare_id"":""2001231-1-3-4"",""fare_rule_line"":783771,""price"":5.6},{""fare_attribute_line"":856270,""fare_id"":""2001231-1-3-23"",""fare_rule_line"":783790,""price"":7.9}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001231,gmb_2001231_1,2001231,1,1,20008085,20001231,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:783813|fare_attributes.txt:856283|fare_id:2001231-1-4-25"",""gtfs:fare_rules.txt:784022|fare_attributes.txt:781759|fare_id:2001231-1-23-25""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":856283,""fare_id"":""2001231-1-4-25"",""fare_rule_line"":783813,""price"":7.9},{""fare_attribute_line"":781759,""fare_id"":""2001231-1-23-25"",""fare_rule_line"":784022,""price"":5.6}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001231,gmb_2001231_1,2001231,1,1,20008085,20002250,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:783812|fare_attributes.txt:856282|fare_id:2001231-1-4-24"",""gtfs:fare_rules.txt:784021|fare_attributes.txt:781758|fare_id:2001231-1-23-24""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":856282,""fare_id"":""2001231-1-4-24"",""fare_rule_line"":783812,""price"":7.9},{""fare_attribute_line"":781758,""fare_id"":""2001231-1-23-24"",""fare_rule_line"":784021,""price"":5.6}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001473,gmb_2001473_1,2001473,1,1,20007654,20001193,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791065|fare_attributes.txt:857734|fare_id:2001473-1-18-47"",""gtfs:fare_rules.txt:791335|fare_attributes.txt:787902|fare_id:2001473-1-30-47""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":857734,""fare_id"":""2001473-1-18-47"",""fare_rule_line"":791065,""price"":7.2},{""fare_attribute_line"":787902,""fare_id"":""2001473-1-30-47"",""fare_rule_line"":791335,""price"":8.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001473,gmb_2001473_1,2001473,1,1,20007654,20001203,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791061|fare_attributes.txt:857730|fare_id:2001473-1-18-43"",""gtfs:fare_rules.txt:791331|fare_attributes.txt:787898|fare_id:2001473-1-30-43""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":857730,""fare_id"":""2001473-1-18-43"",""fare_rule_line"":791061,""price"":7.2},{""fare_attribute_line"":787898,""fare_id"":""2001473-1-30-43"",""fare_rule_line"":791331,""price"":8.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001473,gmb_2001473_1,2001473,1,1,20007654,20001217,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791056|fare_attributes.txt:857725|fare_id:2001473-1-18-38"",""gtfs:fare_rules.txt:791326|fare_attributes.txt:787893|fare_id:2001473-1-30-38""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":857725,""fare_id"":""2001473-1-18-38"",""fare_rule_line"":791056,""price"":7.2},{""fare_attribute_line"":787893,""fare_id"":""2001473-1-30-38"",""fare_rule_line"":791326,""price"":8.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001473,gmb_2001473_1,2001473,1,1,20007654,20001218,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791057|fare_attributes.txt:857726|fare_id:2001473-1-18-39"",""gtfs:fare_rules.txt:791327|fare_attributes.txt:787894|fare_id:2001473-1-30-39""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":857726,""fare_id"":""2001473-1-18-39"",""fare_rule_line"":791057,""price"":7.2},{""fare_attribute_line"":787894,""fare_id"":""2001473-1-30-39"",""fare_rule_line"":791327,""price"":8.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001473,gmb_2001473_1,2001473,1,1,20007654,20001219,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791058|fare_attributes.txt:857727|fare_id:2001473-1-18-40"",""gtfs:fare_rules.txt:791328|fare_attributes.txt:787895|fare_id:2001473-1-30-40""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":857727,""fare_id"":""2001473-1-18-40"",""fare_rule_line"":791058,""price"":7.2},{""fare_attribute_line"":787895,""fare_id"":""2001473-1-30-40"",""fare_rule_line"":791328,""price"":8.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001473,gmb_2001473_1,2001473,1,1,20007654,20001468,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791052|fare_attributes.txt:857721|fare_id:2001473-1-18-34"",""gtfs:fare_rules.txt:791322|fare_attributes.txt:787889|fare_id:2001473-1-30-34""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":857721,""fare_id"":""2001473-1-18-34"",""fare_rule_line"":791052,""price"":7.2},{""fare_attribute_line"":787889,""fare_id"":""2001473-1-30-34"",""fare_rule_line"":791322,""price"":8.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2001473,gmb_2001473_1,2001473,1,1,20007654,20002571,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,,,,pt_fare,,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,,"[""gtfs:fare_rules.txt:791062|fare_attributes.txt:857731|fare_id:2001473-1-18-44"",""gtfs:fare_rules.txt:791332|fare_attributes.txt:787899|fare_id:2001473-1-30-44""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,2,2,ambiguous,"[{""fare_attribute_line"":857731,""fare_id"":""2001473-1-18-44"",""fare_rule_line"":791062,""price"":7.2},{""fare_attribute_line"":787899,""fare_id"":""2001473-1-30-44"",""fare_rule_line"":791332,""price"":8.3}]",ambiguous,A,U,unresolved,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,conflicting_published_amounts
