fare_scope,operator,matsim_line_id,matsim_route_id,official_route_id,official_route_sequence,official_direction,boarding_stop_id,alighting_stop_id,passenger_type,payment_medium,service_class,day_type,time_period,published_fare_hkd,currency,fare_amount_role,cost_component,cost_source,cost_effective_date,cost_effective_date_status,source_revision_cutoff_date,source_download_date,source_record_id,source_record_ids_json,source_file,source_sha256,candidate_count,distinct_amount_count,record_status,candidate_records_json,mapping_status,mapping_quality,cost_quality,cost_applicability_status,matching_method,unresolved_reason
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000169,20000329,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:775036|fare_attributes.txt:774595|fare_id:2000410-1-37-39,"[""gtfs:fare_rules.txt:775036|fare_attributes.txt:774595|fare_id:2000410-1-37-39""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":774595,""fare_id"":""2000410-1-37-39"",""fare_rule_line"":775036,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000169,20003337,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:775040|fare_attributes.txt:774599|fare_id:2000410-1-37-43,"[""gtfs:fare_rules.txt:775040|fare_attributes.txt:774599|fare_id:2000410-1-37-43""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":774599,""fare_id"":""2000410-1-37-43"",""fare_rule_line"":775040,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000169,20003338,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:775039|fare_attributes.txt:774598|fare_id:2000410-1-37-42,"[""gtfs:fare_rules.txt:775039|fare_attributes.txt:774598|fare_id:2000410-1-37-42""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":774598,""fare_id"":""2000410-1-37-42"",""fare_rule_line"":775039,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000169,20004117,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:775037|fare_attributes.txt:774596|fare_id:2000410-1-37-40,"[""gtfs:fare_rules.txt:775037|fare_attributes.txt:774596|fare_id:2000410-1-37-40""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":774596,""fare_id"":""2000410-1-37-40"",""fare_rule_line"":775037,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000169,20004118,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:775038|fare_attributes.txt:774597|fare_id:2000410-1-37-41,"[""gtfs:fare_rules.txt:775038|fare_attributes.txt:774597|fare_id:2000410-1-37-41""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":774597,""fare_id"":""2000410-1-37-41"",""fare_rule_line"":775038,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000211,20000057,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:774695|fare_attributes.txt:854743|fare_id:2000410-1-16-34,"[""gtfs:fare_rules.txt:774695|fare_attributes.txt:854743|fare_id:2000410-1-16-34""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":854743,""fare_id"":""2000410-1-16-34"",""fare_rule_line"":774695,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000211,20000169,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:774698|fare_attributes.txt:854746|fare_id:2000410-1-16-37,"[""gtfs:fare_rules.txt:774698|fare_attributes.txt:854746|fare_id:2000410-1-16-37""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":854746,""fare_id"":""2000410-1-16-37"",""fare_rule_line"":774698,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000211,20000215,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:774680|fare_attributes.txt:774365|fare_id:2000410-1-16-19,"[""gtfs:fare_rules.txt:774680|fare_attributes.txt:774365|fare_id:2000410-1-16-19""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":774365,""fare_id"":""2000410-1-16-19"",""fare_rule_line"":774680,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000211,20000267,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:774693|fare_attributes.txt:854741|fare_id:2000410-1-16-32,"[""gtfs:fare_rules.txt:774693|fare_attributes.txt:854741|fare_id:2000410-1-16-32""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":854741,""fare_id"":""2000410-1-16-32"",""fare_rule_line"":774693,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
exact_route_sequence_ordered_stop_od,GMB,line_gmb_2000410,gmb_2000410_1,2000410,1,1,20000211,20000328,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,unspecified_in_source,7.0,HKD,published_fare_passenger_and_payment_basis_unspecified,pt_fare,td_gtfs_20260720,,not_encoded_in_source_revision_cutoff_only,2026-07-14,2026-07-20,gtfs:fare_rules.txt:774699|fare_attributes.txt:854747|fare_id:2000410-1-16-38,"[""gtfs:fare_rules.txt:774699|fare_attributes.txt:854747|fare_id:2000410-1-16-38""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,1,1,available,"[{""fare_attribute_line"":854747,""fare_id"":""2000410-1-16-38"",""fare_rule_line"":774699,""price"":7.0}]",exact,A,B,published_amount_only_passenger_payment_and_effective_period_unspecified,official_json_routeSeq_exact_full_stop_pattern_plus_ordered_gtfs_stop_od,
