line_id,line_name,stop_sequence,station_id,station_name,x_epsg32650,y_epsg32650,drop_reason
350100010051,30路(尚干--台江广场),1,BV10208768,尚干,738557.4856601261,2869822.5358750056,outside_city_boundary_buffer
350100010051,30路(尚干--台江广场),2,BV09443380,祥谦地铁站,738705.3306820851,2870476.513481125,outside_city_boundary_buffer
350100010051,30路(尚干--台江广场),3,BV10208755,祥谦陵园,738806.0928594908,2870921.7148022647,outside_city_boundary_buffer
350100010051,30路(尚干--台江广场),4,BV10208756,枕峰,738932.4530063004,2871533.746124788,outside_city_boundary_buffer
350100010051,30路(尚干--台江广场),5,BV10208757,建华管桩,739656.5773672948,2872147.7429518057,outside_city_boundary_buffer
350100010051,30路(尚干--台江广场),6,BV10208758,峡南,739775.2811995293,2872991.075416313,outside_city_boundary_buffer
350100010052,30路(台江广场--尚干),25,BV10208758,峡南,739756.7726334679,2872972.992780207,outside_city_boundary_buffer
350100010052,30路(台江广场--尚干),26,BV10208757,建华管桩,739694.1737988413,2872206.986555104,outside_city_boundary_buffer
350100010052,30路(台江广场--尚干),27,BV10208756,枕峰,738915.6197421807,2871479.100868447,outside_city_boundary_buffer
350100010052,30路(台江广场--尚干),28,BV10208755,祥谦陵园,738786.2667412978,2870866.352870544,outside_city_boundary_buffer
350100010052,30路(台江广场--尚干),29,BV09443380,祥谦地铁站,738692.2338314498,2870453.1028789026,outside_city_boundary_buffer
350100010052,30路(台江广场--尚干),30,BV10208768,尚干,738550.3013267806,2869820.9685332733,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),45,BV10208773,叶洋,708901.5042419094,2896171.257130944,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),46,BV10208774,化肥厂,707900.778736568,2897430.671129335,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),47,BV10208775,长坪园,707689.5695276024,2898063.6952239685,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),48,BV10208807,下浦路,707532.2182336363,2898927.974634497,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),49,BV11683034,橡胶厂,707326.8254244364,2899265.501799378,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),50,BV10208776,木帆社,707098.5153877836,2899657.705931198,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),51,BV10208777,水泥厂,706911.6528665097,2900089.028030788,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),52,BV11681413,水井街,706941.5726653845,2900302.9220442907,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),53,BV10422783,闽兴社区,707060.3086360547,2900781.377027397,outside_city_boundary_buffer
350100010053,33路(公交仁德站--白沙),54,BV10208778,白沙,707353.732612722,2901065.213314586,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),1,BV10208778,白沙,707353.732612722,2901065.213314586,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),2,BV10422783,闽兴社区,707046.1862042091,2900777.839486298,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),3,BV11454721,白沙街,706899.099060775,2900529.3782461453,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),4,BV10208777,水泥厂,706903.0661035863,2900132.588308553,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),5,BV10208776,木帆社,707101.9381945617,2899649.773520867,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),6,BV11683034,橡胶厂,707341.598125328,2899247.428791354,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),7,BV10208807,下浦路,707532.3555275585,2898925.6481455658,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),8,BV10208775,长坪园,707662.4257263887,2898105.3063631426,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),9,BV10208774,化肥厂,707902.3966916098,2897429.476278997,outside_city_boundary_buffer
350100010054,33路(白沙--公交仁德站),10,BV10208773,叶洋,708919.2028101751,2896152.5775020937,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1,BV11108881,青芝山风景区(秦川),754541.7096022803,2893859.5172353643,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),2,BV10598370,琯头中学,754881.7596893375,2893663.1404751907,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),3,BV10598369,侨乡公园,755557.4648167128,2893696.1478599133,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),4,BV11012581,拱屿村,755522.2668488714,2892979.10919683,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),5,BV11094968,塘头村,755288.888027291,2892529.803937328,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),6,BV11012585,竹岐村,755000.4726091615,2892325.997980819,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),7,BV11012587,山兜村,754511.9508511291,2891886.174384321,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),8,BV10891754,长祥路口,754332.4554071858,2891613.46176666,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),9,BV10209423,下坪,754207.5380959266,2891069.48724672,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),10,BV10209424,长安村,753992.304630929,2890564.345027631,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),11,BV10391587,光德亭,753629.1513477935,2890121.1521489746,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),12,BV10208834,东岐,753393.8342866357,2889837.838719662,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),13,BV10208833,英屿,752763.0037879681,2889216.4637466213,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),14,BV10208832,长柄,751941.3671481196,2888201.3614506605,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),15,BV11442097,福州综合保税区,751622.6945103074,2887638.1050526216,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),16,BV10208831,副食品基地,751369.5478697347,2887019.5147573208,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),17,BV10391483,东街,751160.8717951048,2886557.003909029,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),18,BV10208830,亭江中学,751032.8018105567,2886144.33832618,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),19,BV10208829,亭江,750870.8809147126,2885699.183794311,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),20,BV10208828,亭头,750898.7596626083,2885317.093974886,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),21,BV10208827,安福陵园,750698.9044439001,2884284.69631741,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),22,BV10208826,闽安,750336.8545347224,2883687.055729257,outside_city_boundary_buffer
350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),23,BV10208825,松门,750116.8693839438,2881888.110965423,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),22,BV10208825,松门,750107.7016982767,2881795.054557688,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),23,BV10208826,闽安,750293.6675802222,2883737.6677669534,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),24,BV10208827,安福陵园,750693.7173163228,2884267.0522693507,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),25,BV10208828,亭头,750901.5777581454,2885337.679899909,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),26,BV10208829,亭江,750903.0165897259,2885741.8393867384,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),27,BV10208830,亭江中学,751044.8525527623,2886175.8924006866,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),28,BV10391483,东街,751141.4892284583,2886478.5824002805,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),29,BV10208831,副食品基地,751383.7028004769,2887030.482475597,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),30,BV11442097,福州综合保税区,751621.834022768,2887615.122703466,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),31,BV10208832,长柄,751941.5996415548,2888189.3859561733,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),32,BV10208833,英屿,752797.6089056827,2889249.516373418,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),33,BV10208834,东岐,753388.1008390348,2889822.95769256,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),34,BV10391587,光德亭,753610.3500926237,2890076.363773628,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),35,BV10209424,长安村,754062.1558880412,2890590.507571137,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),36,BV10209423,下坪,754218.8118919716,2891042.2233040845,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),37,BV10891754,长祥路口,754302.2862599791,2891550.1245904267,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),38,BV11012587,山兜村,754451.9405425047,2891778.9234665628,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),39,BV11012585,竹岐村,755026.0639496099,2892335.759879522,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),40,BV11094968,塘头村,755311.5113790798,2892537.2805918474,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),41,BV11012581,拱屿村,755537.1600788382,2893266.4083703966,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),42,BV10598369,侨乡公园,755572.578582863,2893692.589792233,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),43,BV10598370,琯头中学,755007.677002674,2893595.8745515626,outside_city_boundary_buffer
350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),44,BV11108881,青芝山风景区(秦川),754513.3153425279,2893895.2826790703,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),18,BV11583925,洪塘大桥西,720813.480329754,2885690.0400953023,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),19,BV11636627,侯官路南,720499.7557697026,2885682.157964024,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),20,BV10208886,金桥,720324.2324911951,2885899.9493728247,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),21,BV10208883,上街镇政府,719977.1275075105,2886114.4442577115,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),22,BV10208882,梧洋村口,719702.9592927974,2886307.427507751,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),23,BV09473288,新峰社区,719347.570273475,2886571.41546261,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),24,BV09473287,上街旧街,718967.7631890659,2886695.302106758,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),25,BV09414435,新峰,718564.4467220367,2886767.273766331,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),26,BV09414438,红峰,718406.1979907487,2886565.238380485,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),27,BV09167036,沙墩站,717953.9692553156,2886484.562081547,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),28,BV11608609,沙堤桥头,717506.2502222015,2886911.233730701,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),29,BV11684635,沙堤村口,717221.8223548253,2887175.6123683075,outside_city_boundary_buffer
350100010061,39路(台江广场--地铁沙堤站),30,BV11188803,地铁沙堤站,716943.6968818874,2887339.522823167,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),1,BV11188803,地铁沙堤站,716916.8752830192,2887330.258822681,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),2,BV11684635,沙堤村口,717213.842856784,2887155.0566911986,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),3,BV11608609,沙堤桥头,717451.965299795,2886948.9202058297,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),4,BV09167036,沙墩,717943.9021006095,2886462.969007604,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),5,BV09414438,红峰,718369.946581115,2886496.686425345,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),6,BV09414435,新峰,718528.940502685,2886714.1516323374,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),7,BV09473287,上街旧街,718953.7107814178,2886696.148486565,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),8,BV09473288,新峰社区,719312.1938279708,2886576.300990728,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),9,BV10208882,梧洋村口,719676.5207842404,2886317.471778217,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),10,BV10208883,上街镇政府,719980.6096850364,2886104.194779582,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),11,BV10208886,金桥,720353.0175786726,2885875.527804057,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),12,BV11636627,侯官路南,720498.0346392517,2885730.369462551,outside_city_boundary_buffer
350100010062,39路(地铁沙堤站--台江广场),13,BV11583925,洪塘大桥西,720776.4441202623,2885663.407931999,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),1,BV10421384,云龙礼堂,763504.8351060062,2887253.3128647828,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),2,BV10209509,陈厝,762649.5352886377,2886946.2516695773,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),3,BV10209919,后官,762346.7225941579,2886499.3737119813,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),4,BV10208911,海屿,760776.5443481638,2886498.875377969,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),5,BV10209923,海屿门亭,760968.9229085074,2887013.5516314134,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),6,BV11362274,洋下门亭,760090.7108602852,2887706.641706599,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),7,BV11362273,吴庄供销社,759502.187002354,2888231.0414628587,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),8,BV11317012,三门乐,759153.2194807217,2888145.763926444,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),9,BV11265501,琅岐镇政府,758031.6163270668,2888180.2942245686,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),10,BV11265500,三平,757386.3919402506,2889240.706492325,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),11,BV11265504,前锋环岛,757016.6769220245,2888475.1135116997,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),12,BV10502642,红光村公园,756502.1733259714,2888315.652491256,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),13,BV10421383,琅岐中心幼儿园,756605.6353799113,2887724.1219265675,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),14,BV10909491,香海公园,756164.203041858,2887779.453629324,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),15,BV10208830,亭江中学,751032.8018105567,2886144.33832618,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),16,BV10208828,亭头,750898.7596626083,2885317.093974886,outside_city_boundary_buffer
350100010063,40路快线(云龙礼堂--公交仁德站),17,BV10208826,闽安,750336.8545347224,2883687.055729257,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),14,BV10208826,闽安,750293.6675802222,2883737.6677669534,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),15,BV10208828,亭头,750898.1639370543,2885358.3474745243,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),16,BV10208830,亭江中学,751044.8525527623,2886175.8924006866,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),17,BV10909491,香海公园,756167.914676358,2887759.1208119392,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),18,BV10421383,琅岐中心幼儿园,756604.1698807825,2887732.300083854,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),19,BV10502642,红光村公园,756523.1225525567,2888387.3136833254,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),20,BV11265504,前锋环岛,757015.094436675,2888479.0740043856,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),21,BV11265500,三平,757332.8661059106,2889265.664193032,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),22,BV11265501,琅岐镇政府,758063.6963465866,2888074.012078473,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),23,BV11317012,三门乐,759115.8274683328,2888142.1310183047,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),24,BV11362274,洋下门亭,759945.1196585478,2887891.365181708,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),25,BV10209923,海屿门亭,760967.2929472462,2887014.962280576,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),26,BV10208911,海屿,760769.0720550572,2886502.05854284,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),27,BV10209919,后官,762327.4689790976,2886466.840036625,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),28,BV10209509,陈厝,762616.1449223016,2886925.3237790307,outside_city_boundary_buffer
350100010064,40路快线(公交仁德站--云龙礼堂),29,BV10421384,云龙礼堂,763502.1100687978,2887249.601454824,outside_city_boundary_buffer
350100010115,84路(动物园--凤池村),13,BV11399081,凤池村,726262.2594177935,2892621.674151744,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),1,BV09404835,江口公交总站,723294.8590270709,2874684.811823102,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),2,BV09027984,江口龙好大桥,723492.0648667163,2874092.066999205,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),3,BV11622506,两园安置房一区,723310.7757945257,2873854.752540218,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),4,BV11439309,永辉物流,722858.6687692921,2874009.7661393457,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),5,BV10209143,南井村,721946.9615496867,2874253.9256249066,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),6,BV11608637,南前村,721672.1376401337,2874838.072518795,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),7,BV10209129,南屿路口,721623.2668453613,2875317.4012583573,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),8,BV10209128,旗山路口,721595.8065336824,2875581.631338944,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),9,BV09069016,后山,721649.6454130702,2876066.374348444,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),10,BV11608601,元峰路口,721979.3737969027,2876820.3966686795,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),11,BV09039008,它山,722108.9659665474,2877276.668025304,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),12,BV10621197,横堤坝,721919.3627201663,2877735.384810969,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),13,BV10209124,安里,721613.63017856,2878077.0866573937,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),14,BV11201846,佳华园区,721161.9406969025,2878562.1596839204,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),15,BV10209123,旧马保,720861.7154299116,2878884.7169560767,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),16,BV11554451,马保振兴,720810.7826174072,2879173.464954139,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),17,BV11554452,马保村南,721254.8923111496,2879512.6475909385,outside_city_boundary_buffer
350100010127,82路(江口公交总站--公交苍霞站),18,BV11554449,浦上大桥西,721592.8517518708,2879704.014601458,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),18,BV11554449,浦上大桥西,721515.5143721387,2879676.545841608,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),19,BV11554452,马保村南,721239.2281668048,2879519.792178721,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),20,BV11554451,马保振兴,720818.3777096573,2879192.7909138924,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),21,BV10209123,旧马保,720816.61505045,2878924.2584119886,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),22,BV11201846,佳华园区,721094.8822985619,2878625.1471483414,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),23,BV10209124,安里,721611.8557290338,2878069.401999636,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),24,BV10621197,横堤坝,721985.103186668,2877637.4240425,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),25,BV09039008,它山,722070.019477671,2877061.5869610235,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),26,BV11608601,元峰路口,721893.0129184504,2876639.281058714,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),27,BV09069016,后山,721664.0252317812,2876123.085755008,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),28,BV10209128,旗山路口,721569.8940628469,2875754.836871073,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),29,BV10209129,南屿路口,721606.3811293428,2875419.792067624,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),30,BV11608637,南前村,721661.9998063713,2874879.810380209,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),31,BV10209143,南井村,721876.14352617,2874295.6760516022,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),32,BV11439309,永辉物流,722910.710041935,2873986.0713627134,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),33,BV11622506,两园安置房一区,723241.6921941047,2873872.9401977225,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),34,BV09027984,江口龙好大桥,723494.8375309599,2874082.356216865,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),35,BV09027987,江南路龙好公路路口,723436.7528566063,2874740.2160688685,outside_city_boundary_buffer
350100010128,82路(公交苍霞站--江口公交总站),36,BV09404835,江口公交总站,723276.7952078158,2874668.411592755,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),1,BV09168932,福建理工大学,719170.7022475251,2881274.896562036,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),2,BV10209311,学府桥头,718753.9602572637,2881718.0516507197,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),3,BV09192699,福建理工大学北区西门,718647.463570906,2881996.0929820947,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),4,BV10209310,岐头村,718692.664932383,2882397.966620312,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),5,BV09533887,协和医院旗山院区,718879.2278880103,2883172.901250338,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),6,BV11440171,福大生活三区,718947.359055462,2883480.823335621,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),7,BV11440172,福大生活二区,718974.9141813267,2883803.7355414387,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),8,BV10209254,福大生活一区,718866.6340348122,2884468.02211466,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),9,BV11668049,溪源宫路学府北路口,718894.2188699185,2884652.194198312,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),10,BV11176897,福大新区北门,719131.727897713,2884882.319431192,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),11,BV11179473,金屿地铁口,719490.1268195128,2885226.592318091,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),12,BV10208901,博仕后购物广场,719682.6412417135,2885197.45756471,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),13,BV11175589,旗山高校公寓,719770.9699975185,2884901.765635238,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),14,BV11608627,福大新区东门,719907.5856715936,2884472.5524763665,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),15,BV11608636,上街浦口,720024.1903594845,2884100.191309668,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),16,BV11634134,福州一中大学城校区,720063.6030521281,2883762.441909338,outside_city_boundary_buffer
350100010199,96路(福建理工大学--福大东门),17,BV10454158,建平村(根雕街),720532.9836319676,2883518.5859705107,outside_city_boundary_buffer
350100010205,55路快线(福建中医药大学首末站--火车站北广场),1,BV10558646,福建中医药大学首末站,717567.3425879388,2885456.44966942,outside_city_boundary_buffer
350100010205,55路快线(福建中医药大学首末站--火车站北广场),2,BV11183796,福建中医药大学,717864.8010133952,2885607.089415799,outside_city_boundary_buffer
350100010205,55路快线(福建中医药大学首末站--火车站北广场),3,BV11227073,省医科大学新区,718372.1637235591,2885232.3205967355,outside_city_boundary_buffer
350100010205,55路快线(福建中医药大学首末站--火车站北广场),4,BV10209262,江夏学院,718743.3149095637,2884733.5485755,outside_city_boundary_buffer
350100010205,55路快线(福建中医药大学首末站--火车站北广场),5,BV11176897,福大新区北门,719131.727897713,2884882.319431192,outside_city_boundary_buffer
350100010205,55路快线(福建中医药大学首末站--火车站北广场),6,BV11179473,金屿地铁口,719490.1268195128,2885226.592318091,outside_city_boundary_buffer
350100010205,55路快线(福建中医药大学首末站--火车站北广场),7,BV10208902,上街环岛,719895.2438027338,2885426.3195822705,outside_city_boundary_buffer
350100010205,55路快线(福建中医药大学首末站--火车站北广场),8,BV11583925,洪塘大桥西,720776.4441202623,2885663.407931999,outside_city_boundary_buffer
350100010209,96路(福大东门--福建理工大学),11,BV09222165,博仕后家园,720377.6127747982,2883510.2855970277,outside_city_boundary_buffer
350100010209,96路(福大东门--福建理工大学),12,BV11634134,福州一中大学城校区,720085.998746029,2883748.5500524878,outside_city_boundary_buffer
350100010209,96路(福大东门--福建理工大学),13,BV11608636,上街浦口,720012.4926458264,2884210.656871672,outside_city_boundary_buffer
350100010209,96路(福大东门--福建理工大学),14,BV11608627,福大新区东门站,719834.816137016,2884755.227203446,outside_city_boundary_buffer
350100010209,96路(福大东门--福建理工大学),15,BV10208901,博仕后购物广场,719722.767006742,2885101.60612492,outside_city_boundary_buffer
350100010209,96路(福大东门--福建理工大学),16,BV11179473,金屿地铁口,719359.1231268027,2885110.4754642146,outside_city_boundary_buffer
350100010209,96路(福大东门--福建理工大学),17,BV11176897,福大新区北门,719211.011643185,2884967.863965999,outside_city_boundary_buffer
