canonical_facility_id,official_facility_name,official_facility_name_raw,official_facility_name_chinese_raw,feature_id,feature_role_or_direction,source_layer,effective_date,rule_type,day_of_week,start_time,end_time,gazetted_toll,concession_toll,remarks,last_updated_date,source_sha256
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,150340,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,00:00:00,10:10:59,20.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,151118,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,10:11:00,10:12:59,21.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,150340,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,10:11:00,10:12:59,21.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,151118,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,10:13:00,10:14:59,23.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,150340,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,10:13:00,10:14:59,23.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,151118,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,10:15:00,19:14:59,25.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,150340,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,10:15:00,19:14:59,25.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,151118,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,19:15:00,19:16:59,23.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,150340,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,19:15:00,19:16:59,23.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,151118,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,19:17:00,19:18:59,21.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,150340,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,19:17:00,19:18:59,21.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,151118,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,19:19:00,23:59:59,20.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
eastern_harbour_crossing,Eastern Harbour Crossing,Eastern Harbour Crossing,東區海底隧道,150340,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,B,19:19:00,23:59:59,20.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,00:00:00,07:14:59,18.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,00:00:00,07:14:59,18.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:15:00,07:16:59,19.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:15:00,07:16:59,19.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:17:00,07:18:59,21.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:17:00,07:18:59,21.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:19:00,07:20:59,23.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:19:00,07:20:59,23.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:21:00,07:22:59,25.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:21:00,07:22:59,25.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:23:00,07:24:59,27.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:23:00,07:24:59,27.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:25:00,07:26:59,29.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:25:00,07:26:59,29.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:27:00,07:28:59,31.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:27:00,07:28:59,31.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:29:00,07:30:59,33.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:29:00,07:30:59,33.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:31:00,07:32:59,35.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:31:00,07:32:59,35.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:33:00,07:34:59,37.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:33:00,07:34:59,37.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:35:00,07:36:59,39.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:35:00,07:36:59,39.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:37:00,07:38:59,41.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:37:00,07:38:59,41.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:39:00,07:40:59,43.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:39:00,07:40:59,43.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:41:00,09:44:59,45.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,07:41:00,09:44:59,45.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:45:00,09:46:59,43.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:45:00,09:46:59,43.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:47:00,09:48:59,41.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:47:00,09:48:59,41.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:49:00,09:50:59,39.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:49:00,09:50:59,39.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:51:00,09:52:59,37.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:51:00,09:52:59,37.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:53:00,09:54:59,35.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:53:00,09:54:59,35.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:55:00,09:56:59,33.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:55:00,09:56:59,33.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:57:00,09:58:59,31.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:57:00,09:58:59,31.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:59:00,17:14:59,30.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,09:59:00,17:14:59,30.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:15:00,17:16:59,31.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:15:00,17:16:59,31.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:17:00,17:18:59,33.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:17:00,17:18:59,33.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:19:00,17:20:59,35.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:19:00,17:20:59,35.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:21:00,17:22:59,37.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:21:00,17:22:59,37.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:23:00,17:24:59,39.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:23:00,17:24:59,39.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:25:00,17:26:59,41.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:25:00,17:26:59,41.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:27:00,17:28:59,43.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:27:00,17:28:59,43.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:29:00,18:59:59,45.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4289,official_feature_2_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,17:29:00,18:59:59,45.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
tai_lam_tunnel,Tai Lam Tunnel,Tai Lam Tunnel,大欖隧道,4288,official_feature_1_direction_unlabelled,TUN_BRIDGE_TV_TOLL,2026-07-17T00:00:00+00:00,time_varying,A,19:00:00,19:01:59,43.0,,,2026-07-14T00:00:00+00:00,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943
