canonical_facility_id,official_feature_id,official_feature_role_or_direction,official_facility_name_raw,official_traffic_feature_road_ids,matsim_link_id,matsim_link_direction,mapping_method,mapping_quality,geometry_distance_m,topology_evidence,alias_status,mapping_status,unresolved_reason,evidence_source,effective_date,network_link_exists,network_link_from_node,network_link_to_node,official_road_names,same_numeric_link_candidates_rejected
aberdeen_tunnel,150499,official_feature_1_direction_unlabelled,Aberdeen Tunnel,64427,road_64427_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,37.59428536569861,Official TRAFFIC_FEATURES FEATURE_ID=150499 references RD_ID=64427; adopted network link uses road_64427_* and is within 37.594 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2025-09-21T00:00:00+00:00,True,road_209299.08_2463558.51,road_208970.72_2463207.67,ABERDEEN TUNNEL,
tates_cairn_tunnel,151058,official_feature_1_direction_unlabelled,Tate's Cairn Tunnel,261309|283947,road_261309_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,5.802654325810988,Official TRAFFIC_FEATURES FEATURE_ID=151058 references RD_ID=261309; adopted network link uses road_261309_* and is within 5.803 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2016-01-01T00:00:00+00:00,True,road_212980.00_2477147.81,road_212801.04_2477331.98,TATE'S CAIRN HIGHWAY,
tates_cairn_tunnel,151058,official_feature_1_direction_unlabelled,Tate's Cairn Tunnel,261309|283947,road_283947_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,19.75059038229911,Official TRAFFIC_FEATURES FEATURE_ID=151058 references RD_ID=283947; adopted network link uses road_283947_* and is within 19.751 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2016-01-01T00:00:00+00:00,True,road_212876.23_2477226.69,road_212801.04_2477331.98,TATE'S CAIRN HIGHWAY,
tates_cairn_tunnel,151078,official_feature_2_direction_unlabelled,Tate's Cairn Tunnel,261312|261310,road_261312_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,7.120718608790623,Official TRAFFIC_FEATURES FEATURE_ID=151078 references RD_ID=261312; adopted network link uses road_261312_* and is within 7.121 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2016-01-01T00:00:00+00:00,True,road_212798.35_2477375.08,road_212998.14_2477170.40,TATE'S CAIRN HIGHWAY,
tates_cairn_tunnel,151078,official_feature_2_direction_unlabelled,Tate's Cairn Tunnel,261312|261310,road_261312_0_r,r,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,7.120718608790611,Official TRAFFIC_FEATURES FEATURE_ID=151078 references RD_ID=261312; adopted network link uses road_261312_* and is within 7.121 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2016-01-01T00:00:00+00:00,True,road_212998.14_2477170.40,road_212798.35_2477375.08,TATE'S CAIRN HIGHWAY,
tates_cairn_tunnel,151078,official_feature_2_direction_unlabelled,Tate's Cairn Tunnel,261312|261310,road_261310_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,7.120718608790623,Official TRAFFIC_FEATURES FEATURE_ID=151078 references RD_ID=261310; adopted network link uses road_261310_* and is within 7.121 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2016-01-01T00:00:00+00:00,True,road_212798.35_2477375.08,road_212998.14_2477170.40,TATE'S CAIRN HIGHWAY,
eastern_harbour_crossing,151118,official_feature_1_direction_unlabelled,Eastern Harbour Crossing,261327|283967|295708,road_261327_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,1.804762013921625,Official TRAFFIC_FEATURES FEATURE_ID=151118 references RD_ID=261327; adopted network link uses road_261327_* and is within 1.805 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_214806.04_2468662.27,road_214934.36_2468741.34,EASTERN HARBOUR CROSSING,
eastern_harbour_crossing,151118,official_feature_1_direction_unlabelled,Eastern Harbour Crossing,261327|283967|295708,road_283967_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,17.10912963909664,Official TRAFFIC_FEATURES FEATURE_ID=151118 references RD_ID=283967; adopted network link uses road_283967_* and is within 17.109 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_214864.88_2468716.45,road_214891.90_2468733.27,EASTERN HARBOUR CROSSING,
eastern_harbour_crossing,151118,official_feature_1_direction_unlabelled,Eastern Harbour Crossing,261327|283967|295708,road_283967_0_r,r,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,17.10912963909664,Official TRAFFIC_FEATURES FEATURE_ID=151118 references RD_ID=283967; adopted network link uses road_283967_* and is within 17.109 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_214891.90_2468733.27,road_214864.88_2468716.45,EASTERN HARBOUR CROSSING,
eastern_harbour_crossing,151118,official_feature_1_direction_unlabelled,Eastern Harbour Crossing,261327|283967|295708,road_295708_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,1.804762013921625,Official TRAFFIC_FEATURES FEATURE_ID=151118 references RD_ID=295708; adopted network link uses road_295708_* and is within 1.805 m of the transformed official point.,not_applicable,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_214806.04_2468662.27,road_214934.36_2468741.34,EASTERN HARBOUR CROSSING,
western_harbour_crossing,151858,backup_southbound_alias_feature,Western Harbour Crossing (Backup Toll Point),2485,road_2485_0_f,f,B_official_TRAFFIC_FEATURES_RD_ID_to_network_ROUTE_ID,B,2.447127252772564,Official TRAFFIC_FEATURES FEATURE_ID=151858 references RD_ID=2485; adopted network link uses road_2485_* and is within 2.447 m of the transformed official point.,canonical_alias_same_physical_facility,mapped,,RdNet_IRNP.gdb:TRAFFIC_FEATURES|CENTERLINE;adopted_network.xml.gz,2026-07-17T00:00:00+00:00,True,road_205642.28_2467631.16,road_205549.81_2467679.71,WESTERN HARBOUR CROSSING,
