toll_facility_id,toll_facility_name,vehicle_class,rule_type,day_of_week_code,start_time_s,end_time_s,toll_hkd,feature_ids,effective_date,hketoll,source_url,source_file,file_sha256,cost_quality
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,37020,37139,36.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,37140,37259,34.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,37260,37379,32.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,37380,59399,30.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,59400,59519,32.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,59520,59639,34.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,59640,59759,36.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,59760,59879,38.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,59880,68399,40.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,68400,68519,38.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,68520,68639,36.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,68640,68759,34.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,68760,68879,32.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,68880,68999,30.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,69000,69119,28.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,69120,69239,26.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,69240,69359,24.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,69360,69479,22.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,A,69480,86399,20.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,B,0,36659,20.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,B,36660,36779,21.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,B,36780,36899,23.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,B,36900,69299,25.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,B,69300,69419,23.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,B,69420,69539,21.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
eastern_harbour_crossing,Eastern Harbour Crossing,private_car,time_varying,B,69540,86399,20.0,150340|151118,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tvt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_harbour_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|847c1ee17e41751c63099e349c9839aa2fbaf34d3242d99afeb21ae4328670fe,official_machine_readable_private_car_rule
lion_rock_tunnel,Lion Rock Tunnel,private_car,flat,ALL,0,86399,8.0,1884|1886,1999-04-01,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/toll_matters/toll_rates_of_road_tunnels_and_lantau_link/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_toll_rates.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|9f1917206808e9cad68c368e5830c49511d9ebdeafb9c0bab461bfc3ab3a57cc,official_machine_readable_private_car_rule
shing_mun_tunnels,Shing Mun Tunnels,private_car,flat,ALL,0,86399,8.0,1822|1824,2025-09-21,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/toll_matters/toll_rates_of_road_tunnels_and_lantau_link/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_toll_rates.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|9f1917206808e9cad68c368e5830c49511d9ebdeafb9c0bab461bfc3ab3a57cc,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,0,26099,18.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,26100,26219,19.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,26220,26339,21.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,26340,26459,23.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,26460,26579,25.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,26580,26699,27.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,26700,26819,29.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,26820,26939,31.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,26940,27059,33.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,27060,27179,35.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,27180,27299,37.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,27300,27419,39.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,27420,27539,41.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,27540,27659,43.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,27660,35099,45.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,35100,35219,43.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,35220,35339,41.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,35340,35459,39.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,35460,35579,37.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,35580,35699,35.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,35700,35819,33.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,35820,35939,31.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,35940,62099,30.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
tai_lam_tunnel,Tai Lam Tunnel,private_car,time_varying,A,62100,62219,31.0,4288|4289,2026-07-17,True,https://www.td.gov.hk/en/transport_in_hong_kong/tunnels_and_bridges_n/tlt/index.html,F:/Matsim/matsim-example-project/data/transit/hongkong/RdNet_IRNP.gdb|source_snapshots/td_tai_lam_tvt.html,2b01ceaa2fc1d9683162142940802e278318a2bda9a2bb40660649ef6f0ca943|b206ee39c782824e25364d8ca6207f415cde57198fb9b462ee9dd5d0fda714b6,official_machine_readable_private_car_rule
