line_id,line_name,line_type,company,start_stop,end_stop,start_time,end_time,status,direction_pair_line_id,distance,basic_price,total_price,bounds,stop_count,has_polyline,timedesc,timedesc_parseable,source_stop_ids
3.501E+11,308路(金山金桔站--火车站北广场),普通公交,福州闽运公交客运公司,金山金桔站,火车站北广场,600,2200,1,3.501E+11,17.943,1,1,"119.240106,26.033509;119.320156,26.118305",32,TRUE,"""""",FALSE,BV09241381;BV09361754;BV09479575;BV10208446;BV10208475;BV10208476;BV10208477;BV10208505;BV10208511;BV10208611;BV10208612;BV10208613;BV10208614;BV10208615;BV10208643;BV10208645;BV10208658;BV10208670;BV10208731;BV10209410;BV10209438;BV10209439;BV10391605;BV10546020;BV10826231;BV10935438;BV11078038;BV11143187;BV11156205;BV11275674;BV11409042;BV11415517
3.501E+11,310路(潭桥公交总站--动物园),普通公交,福州闽运公交客运公司,潭桥公交总站,动物园,600,2130,1,3.501E+11,16.261,1,1,"119.287903,26.085984;119.355994,26.137589",33,TRUE,"""""",FALSE,BV09025187;BV09123250;BV09179716;BV09185305;BV10208393;BV10208418;BV10208564;BV10208565;BV10208567;BV10208580;BV10208586;BV10208613;BV10208614;BV10208630;BV10208631;BV10208632;BV10208634;BV10208982;BV10209023;BV10209024;BV10209028;BV10209029;BV10209030;BV10209031;BV10209074;BV10209075;BV10209170;BV10886737;BV10991539;BV10991540;BV11183623;BV11515333;BV11562846
3.501E+11,310路(动物园--潭桥公交总站),普通公交,福州闽运公交客运公司,动物园,潭桥公交总站,600,2130,1,3.501E+11,14.82,1,1,"119.287785,26.085898;119.355994,26.138297",32,TRUE,"""""",FALSE,BV09025187;BV09123250;BV09179716;BV09185305;BV10208393;BV10208418;BV10208564;BV10208565;BV10208567;BV10208580;BV10208586;BV10208606;BV10208630;BV10208631;BV10208632;BV10208634;BV10208982;BV10209023;BV10209024;BV10209028;BV10209029;BV10209030;BV10209031;BV10209074;BV10209075;BV10209170;BV10886737;BV10991539;BV10991540;BV11183623;BV11515333;BV11562846
3.501E+11,307路(公交海峡国际会展中心东站--洪山桥小区),普通公交,福州闽运公交客运公司,公交海峡国际会展中心东站,洪山桥小区,600,2000,1,3.501E+11,18.701,1,1,"119.254644,26.022598;119.371363,26.079873",38,TRUE,"""""",FALSE,BV09178512;BV09178514;BV09183970;BV09183984;BV10208401;BV10208437;BV10208438;BV10208439;BV10208443;BV10208444;BV10208480;BV10208482;BV10208485;BV10208493;BV10208494;BV10208495;BV10208510;BV10208659;BV10208663;BV10208664;BV10208665;BV10208723;BV10209434;BV10209442;BV10209443;BV10338671;BV10388519;BV10477787;BV10546020;BV10568157;BV10596130;BV10886184;BV10901468;BV10901469;BV10902716;BV10931829;BV11198341;BV11505711
3.501E+11,307路(洪山桥小区--公交海峡国际会展中心东站),普通公交,福州闽运公共交通有限责任公司,洪山桥小区,公交海峡国际会展中心东站,,,1,3.501E+11,20.673,1,1,"119.253732,26.022507;119.369002,26.094841",37,TRUE,{%22rule_group%22:[{%22date%22:{%22day_type%22:[%22all%22]%2C%22day_month%22:[]%2C%22month%22:[]%2C%22day_range%22:%22%22%2C%22month_type%22:[%22all%22]%2C%22day_week%22:[]%2C%22month_range%22:%22%22}%2C%22time_group%22:[{%22start_time%22:%2206:00:00%22%2C%22end_time%22:%2220:00:00%22%2C%22interval_time%22:%22%22%2C%22noon_type%22:%22%22}]%2C%22remark%22:%2206:00-20:00 高峰15分钟/趟 平峰25分钟/趟%22%2C%22special_case%22:%22%22}]%2C%22peak_time_group%22:[{%22start_time%22:%2207:00:00%22%2C%22end_time%22:%2210:00:00%22%2C%22interval_time%22:%2200:15:00%22}%2C{%22start_time%22:%2217:00:00%22%2C%22end_time%22:%2219:00:00%22%2C%22interval_time%22:%2200:15:00%22}]%2C%22low_time_group%22:[]%2C%22flat_time_group%22:[{%22start_time%22:%2210:00:01%22%2C%22end_time%22:%2216:59:59%22%2C%22interval_time%22:%2200:25:00%22}]%2C%22allRemark%22:%2206:00-20:00 高峰15分钟/趟 平峰25分钟/趟%22},TRUE,BV09063064;BV09178512;BV09178514;BV09183978;BV09183984;BV10208437;BV10208438;BV10208439;BV10208443;BV10208444;BV10208480;BV10208482;BV10208659;BV10208663;BV10208664;BV10208665;BV10208667;BV10208682;BV10208723;BV10208976;BV10209442;BV10209443;BV10328973;BV10338671;BV10388519;BV10546020;BV10596130;BV10603504;BV10886184;BV10901468;BV10901469;BV10902716;BV10931829;BV11198341;BV11280553;BV11300975;BV11505711
3.501E+11,602路(闽侯客运中心--工业区二期路口),普通公交,福州公交集团闽侯惠民巴士分公司,闽侯客运中心,工业区二期路口,630,1915,1,9E+11,17.074,1,1,"119.133720,26.127242;119.184890,26.157154",38,TRUE,"""""",FALSE,BV09054029;BV09091880;BV09092648;BV09101867;BV09162124;BV09278882;BV10208787;BV10208788;BV10209473;BV10209475;BV10209898;BV10209899;BV10209901;BV10388786;BV10388789;BV10490318;BV10490320;BV10494794;BV11084873;BV11150715;BV11374491;BV11397890;BV11430035;BV11493478;BV11496141;BV11567834;BV11567836;BV11567837;BV11567838;BV11567839;BV11608630;BV11615211;BV11641733;BV11641736;BV11641749;BV11641756;BV11654900;BV11675043
3.501E+11,313路(公交鹤林站--金山公交总站),普通公交,福州公交集团,公交鹤林站,金山公交总站,600,2130,1,3.501E+11,15.046,1,1,"119.262245,26.041476;119.336131,26.099835",25,TRUE,"""""",FALSE,BV09103244;BV09154883;BV09219846;BV09241381;BV10208434;BV10208547;BV10208568;BV10208569;BV10208571;BV10208634;BV10208635;BV10208647;BV10208737;BV10208743;BV10208935;BV10209087;BV10209088;BV10210524;BV10391609;BV10532841;BV10826231;BV10913690;BV11003897;BV11111178;BV11562846
3.501E+11,313路(金山公交总站--公交鹤林站),普通公交,交通集团,金山公交总站,公交鹤林站,600,2200,1,3.501E+11,15.01,1,1,"119.262438,26.040923;119.336167,26.099824",26,TRUE,"""""",FALSE,BV09103244;BV09219846;BV09241381;BV10208434;BV10208547;BV10208568;BV10208569;BV10208571;BV10208634;BV10208635;BV10208647;BV10208737;BV10208743;BV10208935;BV10208991;BV10209087;BV10209088;BV10209174;BV10210524;BV10391609;BV10532841;BV10826231;BV10913690;BV11003897;BV11111178;BV11562846
3.501E+11,315路(金山金桔站--王庄公交总站),普通公交,福州闽运公交客运公司,金山金桔站,王庄公交总站,600,2130,1,3.501E+11,17.182,1,1,"119.240106,26.022711;119.325978,26.072611",30,TRUE,"""""",FALSE,BV09219846;BV09219847;BV10208434;BV10208547;BV10208729;BV10208731;BV10208955;BV10208959;BV10208960;BV10208963;BV10209078;BV10209223;BV10209224;BV10209272;BV10209273;BV10209274;BV10209409;BV10209410;BV10209438;BV10209439;BV10209488;BV10391605;BV10391609;BV10935438;BV10986687;BV10986688;BV11111178;BV11394340;BV11474208;BV11474209
3.501E+11,315路(王庄公交总站--金山金桔站),普通公交,福州公交集团,王庄公交总站,金山金桔站,600,2130,1,3.501E+11,17.438,1,1,"119.240042,26.022770;119.327664,26.072836",32,TRUE,"""""",FALSE,BV09154883;BV09219846;BV09219847;BV10208434;BV10208547;BV10208592;BV10208729;BV10208731;BV10208955;BV10208959;BV10208960;BV10208963;BV10209078;BV10209223;BV10209224;BV10209272;BV10209273;BV10209274;BV10209409;BV10209410;BV10209438;BV10209439;BV10209488;BV10391605;BV10665298;BV10935438;BV10986687;BV10986688;BV11111178;BV11394340;BV11474208;BV11474209
3.501E+11,312路(鳌峰洲公交总站--淮安公交总站),普通公交,福州闽运公交客运公司,鳌峰洲公交总站,淮安公交总站,600,2200,1,3.501E+11,19.191,1,1,"119.232438,26.043890;119.364582,26.093306",36,TRUE,"""""",FALSE,BV09020981;BV09188578;BV10208394;BV10208395;BV10208397;BV10208409;BV10208493;BV10208553;BV10208608;BV10208610;BV10208616;BV10208617;BV10208618;BV10208619;BV10208620;BV10208621;BV10208622;BV10208677;BV10208718;BV10208744;BV10208751;BV10209188;BV10209189;BV10411588;BV10546020;BV10576132;BV10635142;BV10652793;BV10931829;BV10939127;BV10951064;BV11317013;BV11339890;BV11339892;BV11454595;BV11668044
3.501E+11,312路(淮安公交总站--鳌峰洲公交总站),普通公交,交通集团,淮安公交总站,鳌峰洲公交总站,600,2200,1,3.501E+11,18.212,1,1,"119.232300,26.047058;119.362248,26.093264",36,TRUE,"""""",FALSE,BV09020981;BV09188578;BV10208394;BV10208395;BV10208397;BV10208409;BV10208493;BV10208553;BV10208608;BV10208610;BV10208616;BV10208617;BV10208618;BV10208619;BV10208620;BV10208621;BV10208622;BV10208626;BV10208677;BV10208718;BV10208744;BV10208751;BV10209188;BV10209189;BV10411588;BV10546020;BV10551239;BV10576132;BV10635142;BV10652793;BV10931829;BV10939127;BV10951064;BV11317013;BV11454595;BV11668044
3.501E+11,98路(左海公园西门--利嘉自贸区),普通公交,福州公交集团,左海公园西门,利嘉自贸区,630,2000,1,3.501E+11,16.125,1,1,"119.272765,25.992809;119.296673,26.100645",28,TRUE,"""""",FALSE,BV09154883;BV10208473;BV10208475;BV10208490;BV10208496;BV10208497;BV10208514;BV10208548;BV10208549;BV10208554;BV10208663;BV10208664;BV10208665;BV10208709;BV10208955;BV10208963;BV10209002;BV10209078;BV10209158;BV10429200;BV10657394;BV10658656;BV10889673;BV11111178;BV11275674;BV11678924;BV11678926;BV11678927
3.501E+11,316路(东山新苑公交站--福大东门),普通公交,福州闽运公交客运公司,东山新苑公交站,福大东门,600,2130,1,3.501E+11,13.831,1,1,"119.276681,26.063711;119.369576,26.092829",28,TRUE,"""""",FALSE,BV09197644;BV09461934;BV10208409;BV10208434;BV10208568;BV10208569;BV10208571;BV10208664;BV10208665;BV10208703;BV10208723;BV10208737;BV10208743;BV10209018;BV10209019;BV10209021;BV10209032;BV10209350;BV10209490;BV10209491;BV10331004;BV10532841;BV10546020;BV10901469;BV10931829;BV11003897;BV11301221;BV11541605
3.501E+11,316路(福大东门--东山新苑公交站),普通公交,福州公交集团,福大东门,东山新苑公交站,600,2130,1,3.501E+11,14.681,1,1,"119.276275,26.063566;119.370783,26.093055",30,TRUE,"""""",FALSE,BV09197644;BV09461934;BV10208409;BV10208434;BV10208568;BV10208569;BV10208571;BV10208664;BV10208665;BV10208723;BV10208737;BV10208991;BV10209018;BV10209019;BV10209021;BV10209032;BV10209350;BV10209490;BV10209491;BV10331004;BV10532841;BV10546020;BV10668232;BV10668233;BV10901469;BV10931829;BV11003897;BV11301221;BV11370584;BV11541605
3.501E+11,317路(金山浦上公交枢纽站--福建理工大学鼓山校区),普通公交,交通集团,金山浦上公交枢纽站,福建理工大学鼓山校区,600,2130,0,3.501E+11,20.077,1,1,"119.251243,26.028678;119.370301,26.092786",38,TRUE,"""""",FALSE,BV09103244;BV09123250;BV09170440;BV09179716;BV09180217;BV09185305;BV09241381;BV10208393;BV10208496;BV10208497;BV10208499;BV10208586;BV10208630;BV10208631;BV10208632;BV10208645;BV10208658;BV10208663;BV10208664;BV10208665;BV10208670;BV10208924;BV10208925;BV10208926;BV10208956;BV10209120;BV10209138;BV10209139;BV10209167;BV10209169;BV10209199;BV10209418;BV10209495;BV10697252;BV10826231;BV11103241;BV11483198;BV11678923
3.501E+11,317路(福建理工大学鼓山校区--金山浦上公交枢纽站),普通公交,福州公交集团,福建理工大学鼓山校区,金山浦上公交枢纽站,600,2130,0,3.501E+11,20.231,1,1,"119.251071,26.028300;119.370783,26.093038",42,TRUE,"""""",FALSE,BV09103244;BV09123250;BV09170440;BV09180217;BV09185305;BV10208393;BV10208496;BV10208497;BV10208499;BV10208513;BV10208549;BV10208586;BV10208630;BV10208631;BV10208632;BV10208643;BV10208644;BV10208645;BV10208663;BV10208664;BV10208665;BV10208924;BV10208925;BV10208926;BV10208956;BV10209138;BV10209139;BV10209167;BV10209169;BV10209174;BV10209175;BV10209199;BV10209200;BV10209418;BV10209495;BV10534566;BV10697252;BV10826231;BV11103241;BV11483198;BV11668045;BV11678923
3.501E+11,311路(闽运阳岐停车场--软件园公交总站),普通公交,福州闽运公交客运公司,闽运阳岐停车场,软件园公交总站,600,2200,1,3.501E+11,19.739,1,1,"119.267760,25.991028;119.304790,26.112967",37,TRUE,"""""",FALSE,BV09159959;BV10208475;BV10208476;BV10208477;BV10208478;BV10208480;BV10208482;BV10208490;BV10208514;BV10208518;BV10208520;BV10208557;BV10208560;BV10208561;BV10208562;BV10208611;BV10209158;BV10209497;BV10388519;BV10391609;BV10569487;BV10569488;BV10569489;BV10569490;BV10933753;BV10933754;BV10934911;BV11275674;BV11381499;BV11488740;BV11505711;BV11665195;BV11665197;BV11678924;BV11678926;BV11678927
3.501E+11,311路(软件园公交总站--闽运阳岐停车场),普通公交,福州闽运公交客运公司,软件园公交总站,闽运阳岐停车场,600,2200,1,3.501E+11,19.31,1,1,"119.267840,25.993171;119.303659,26.112834",35,TRUE,"""""",FALSE,BV09026590;BV09159959;BV09389142;BV10208475;BV10208476;BV10208477;BV10208478;BV10208480;BV10208482;BV10208490;BV10208514;BV10208518;BV10208557;BV10208560;BV10208561;BV10208562;BV10208624;BV10209158;BV10209497;BV10388519;BV10391609;BV10569481;BV10569488;BV10569490;BV10933754;BV10934911;BV11235192;BV11381499;BV11488740;BV11505711;BV11678924;BV11678926;BV11678927;BV11683876
3.501E+11,138路(福晟钱隆樽品--尤溪洲(东)停车场),普通公交,福州公交集团,福晟钱隆樽品,尤溪洲(东)停车场,600,2030,1,3.501E+11,20.032,2,2,"119.254368,25.946525;119.304790,26.053851",28,TRUE,"""""",FALSE,BV10208514;BV10208518;BV10208520;BV10209158;BV10569487;BV10569488;BV10569489;BV10569490;BV11058085;BV11058087;BV11342158;BV11381499;BV11505711;BV11665197;BV11678924;BV11678927
3.501E+11,138路(尤溪洲(东)停车场--福晟钱隆樽品),普通公交,福州公交集团,尤溪洲(东)停车场,福晟钱隆樽品,600,2030,1,3.501E+11,20.892,2,2,"119.253619,25.946449;119.303659,26.057129",27,TRUE,"""""",FALSE,BV10208482;BV10208514;BV10208518;BV10208520;BV10209158;BV10209235;BV10569481;BV10569488;BV10569490;BV11342158;BV11381499;BV11505711;BV11678924;BV11678927;BV11683876
3.501E+11,319路(福建理工大学鼓山校区--鹭岭公交总站),普通公交,福州闽运公交客运公司,福建理工大学鼓山校区,鹭岭公交总站,600,2140,1,3.501E+11,19.049,1,1,"119.291025,26.024100;119.370783,26.090372",37,TRUE,"""""",FALSE,BV09020981;BV09067687;BV09170440;BV09225507;BV09394407;BV10208465;BV10208536;BV10208538;BV10208539;BV10208592;BV10208594;BV10208610;BV10208621;BV10208679;BV10208684;BV10208739;BV10208927;BV10209167;BV10209168;BV10209169;BV10209199;BV10209200;BV10328973;BV10410408;BV10430784;BV10569487;BV10759382;BV11118022;BV11184391;BV11324299;BV11324305;BV11329575;BV11329576;BV11494064;BV11666881;BV11668044;BV11668055
3.501E+11,319路(鹭岭公交总站--福建理工大学鼓山校区),普通公交,福州闽运公交客运公司,鹭岭公交总站,福建理工大学鼓山校区,600,2200,1,3.501E+11,19.391,1,1,"119.289802,26.023655;119.370301,26.089712",37,TRUE,"""""",FALSE,BV09020981;BV09067687;BV09170440;BV09225507;BV09394405;BV09516843;BV10208465;BV10208485;BV10208521;BV10208536;BV10208538;BV10208539;BV10208592;BV10208594;BV10208610;BV10208626;BV10208679;BV10208684;BV10208739;BV10208927;BV10209167;BV10209168;BV10209169;BV10209199;BV10410408;BV10430784;BV10569481;BV10759382;BV11118022;BV11184391;BV11324305;BV11329575;BV11329576;BV11494064;BV11666881;BV11668044;BV11668055
3.501E+11,320路(鳌峰洲公交总站--洪山桥小区),普通公交,福州闽运公交客运公司,鳌峰洲公交总站,洪山桥小区,600,2200,1,3.501E+11,17.498,1,1,"119.254644,26.043890;119.364582,26.084608",37,TRUE,"""""",FALSE,BV09020981;BV10208398;BV10208411;BV10208422;BV10208480;BV10208482;BV10208493;BV10208494;BV10208495;BV10208496;BV10208497;BV10208499;BV10208510;BV10208608;BV10208610;BV10208618;BV10208619;BV10208620;BV10208621;BV10208627;BV10208659;BV10208674;BV10208675;BV10208723;BV10209329;BV10209330;BV10209382;BV10388519;BV10565265;BV10901468;BV10901469;BV10939127;BV10951064;BV11103241;BV11339890;BV11339892;BV11668044
3.501E+11,320路(洪山桥小区--鳌峰洲公交总站),普通公交,福州闽运公交客运公司,洪山桥小区,鳌峰洲公交总站,600,2130,1,3.501E+11,18.812,1,1,"119.252289,26.047119;119.362243,26.090758",45,TRUE,"""""",FALSE,BV09020981;BV09063064;BV09532451;BV10208398;BV10208410;BV10208411;BV10208415;BV10208480;BV10208482;BV10208493;BV10208494;BV10208495;BV10208496;BV10208497;BV10208499;BV10208510;BV10208608;BV10208610;BV10208616;BV10208617;BV10208618;BV10208619;BV10208620;BV10208621;BV10208627;BV10208659;BV10208667;BV10208674;BV10208675;BV10208682;BV10208723;BV10208975;BV10209249;BV10209382;BV10330941;BV10388519;BV10565265;BV10901468;BV10901469;BV10939127;BV10951064;BV11026109;BV11103241;BV11280553;BV11668044
3.501E+11,209路(燎原路水岸路口--金融街万达广场(曙光路)),普通公交,福州公交集团,燎原路水岸路口,金融街万达广场(曙光路),630,1900,1,3.501E+11,8.977,1,1,"119.283385,26.033971;119.341698,26.056260",20,TRUE,"""""",FALSE,BV09103121;BV09112442;BV09112444;BV09423241;BV09429683;BV09483297;BV10208520;BV10208608;BV10208610;BV10208620;BV10208621;BV10208698;BV10208706;BV10209378;BV10410394;BV10470917;BV11381499;BV11668044;BV11679452;BV11679453
3.501E+11,142路(城锦公交车场站--东部办公区),普通公交,福州公交集团,城锦公交车场站,东部办公区,630,2000,1,3.501E+11,10.324,1,1,"119.347867,25.982606;119.374238,26.041685",19,TRUE,"""""",FALSE,BV09199313;BV10208441;BV10208453;BV10208467;BV10208470;BV10208688;BV10208690;BV10208765;BV10208766;BV10208767;BV10568156;BV10568928;BV10596130;BV10819620;BV10915060;BV10953957;BV10979108;BV11339893;BV11339894
3.501E+11,209路(金融街万达广场(曙光路)--燎原路水岸路口),普通公交,福州公交集团,金融街万达广场(曙光路),燎原路水岸路口,630,1900,1,3.501E+11,8.76,1,1,"119.283461,26.034175;119.342105,26.056373",19,TRUE,"""""",FALSE,BV09103121;BV09112442;BV09112444;BV09429683;BV09483297;BV10208520;BV10208608;BV10208610;BV10208620;BV10208621;BV10208698;BV10208706;BV10209378;BV10410394;BV10470917;BV11381499;BV11668044;BV11679452;BV11679453
3.501E+11,142路(东部办公区--城锦公交车场站),普通公交,福州公交集团,东部办公区,城锦公交车场站,630,2000,1,3.501E+11,11.168,1,1,"119.347363,25.981840;119.373670,26.041599",20,TRUE,"""""",FALSE,BV09199313;BV10208441;BV10208453;BV10208467;BV10208470;BV10208688;BV10208690;BV10208765;BV10208766;BV10208767;BV10568156;BV10568928;BV10596130;BV10819620;BV10915060;BV10953957;BV10979109;BV11339891;BV11339893;BV11339894
3.501E+11,318路(公交鹤林站--公交大学城总站),普通公交,福州闽运公交客运公司,公交鹤林站,公交大学城总站,,,1,3.501E+11,19.818,1,1,"119.204519,26.039078;119.335970,26.099766",34,TRUE,{%22rule_group%22:[{%22date%22:{%22day_type%22:[%22all%22]%2C%22day_month%22:[]%2C%22month%22:[]%2C%22day_range%22:%22%22%2C%22month_type%22:[%22all%22]%2C%22day_week%22:[]%2C%22month_range%22:%22%22}%2C%22time_group%22:[{%22start_time%22:%2206:00:00%22%2C%22end_time%22:%2221:30:00%22%2C%22interval_time%22:%22%22%2C%22noon_type%22:%22%22}]%2C%22remark%22:%2206:00-21:30 高峰8分钟/趟 平峰15分钟/趟%22%2C%22special_case%22:%22%22}]%2C%22peak_time_group%22:[{%22start_time%22:%2207:00:00%22%2C%22end_time%22:%2210:00:00%22%2C%22interval_time%22:%2200:08:00%22}%2C{%22start_time%22:%2217:00:00%22%2C%22end_time%22:%2219:00:00%22%2C%22interval_time%22:%2200:08:00%22}]%2C%22low_time_group%22:[]%2C%22flat_time_group%22:[{%22start_time%22:%2210:00:01%22%2C%22end_time%22:%2216:59:59%22%2C%22interval_time%22:%2200:15:00%22}]%2C%22allRemark%22:%2206:00-21:30 高峰8分钟/趟 平峰15分钟/趟%22},TRUE,BV09159959;BV09185305;BV09219846;BV09219847;BV10208434;BV10208545;BV10208547;BV10208588;BV10208607;BV10208630;BV10208631;BV10208634;BV10208635;BV10208643;BV10208651;BV10208945;BV10208946;BV10208951;BV10208952;BV10208968;BV10208969;BV10208970;BV10208971;BV10209534;BV10391609;BV10463207;BV10619500;BV10826235;BV11184090;BV11693141
3.501E+11,318路(公交大学城总站--公交鹤林站),普通公交,交通集团,公交大学城总站,公交鹤林站,,,1,3.501E+11,20.237,1,1,"119.204744,26.037581;119.336168,26.099510",35,TRUE,{%22rule_group%22:[{%22date%22:{%22day_type%22:[%22all%22]%2C%22day_month%22:[]%2C%22month%22:[]%2C%22day_range%22:%22%22%2C%22month_type%22:[%22all%22]%2C%22day_week%22:[]%2C%22month_range%22:%22%22}%2C%22time_group%22:[{%22start_time%22:%2206:00:00%22%2C%22end_time%22:%2221:30:00%22%2C%22interval_time%22:%22%22%2C%22noon_type%22:%22%22}]%2C%22remark%22:%2206:00-21:30 高峰8分钟/趟 平峰15分钟/趟%22%2C%22special_case%22:%22%22}]%2C%22peak_time_group%22:[{%22start_time%22:%2207:00:00%22%2C%22end_time%22:%2210:00:00%22%2C%22interval_time%22:%2200:08:00%22}%2C{%22start_time%22:%2217:00:00%22%2C%22end_time%22:%2219:00:00%22%2C%22interval_time%22:%2200:08:00%22}]%2C%22low_time_group%22:[]%2C%22flat_time_group%22:[{%22start_time%22:%2210:00:01%22%2C%22end_time%22:%2216:59:59%22%2C%22interval_time%22:%2200:15:00%22}]%2C%22allRemark%22:%2206:00-21:30 高峰8分钟/趟 平峰15分钟/趟%22},TRUE,BV09159959;BV09185305;BV09219846;BV09219847;BV10208434;BV10208544;BV10208545;BV10208547;BV10208588;BV10208607;BV10208630;BV10208631;BV10208634;BV10208635;BV10208643;BV10208651;BV10208945;BV10208946;BV10208951;BV10208952;BV10208968;BV10208969;BV10208970;BV10208971;BV10209534;BV10391609;BV10463207;BV10826235;BV11184090;BV11693141
3.501E+11,K3路(火车站南广场--金山金桔站),普通公交,福州公交集团,火车站南广场,金山金桔站,600,2230,1,3.501E+11,18.675,1,1,"119.242370,26.033446;119.318159,26.114807",33,TRUE,"""""",FALSE,BV09103244;BV09241381;BV10208413;BV10208414;BV10208416;BV10208424;BV10208425;BV10208426;BV10208427;BV10208428;BV10208436;BV10208446;BV10208548;BV10208554;BV10208643;BV10208644;BV10208645;BV10208677;BV10208729;BV10208731;BV10208732;BV10208733;BV10209275;BV10209439;BV10209488;BV10391609;BV10551239;BV10553038;BV10826231;BV10901468;BV10901469;BV10935438;BV11371074
3.501E+11,511路(闽侯客运中心--竹西村),普通公交,福州公交集团闽侯惠民巴士分公司,闽侯客运中心,竹西村,630,1915,1,3.501E+11,13.285,2,2,"119.095860,26.128234;119.173030,26.154104",24,TRUE,"""""",FALSE,BV09054029;BV09091866;BV09268192;BV10209549;BV10209550;BV10460604;BV10740052;BV10740056;BV10816817;BV11374490;BV11402654;BV11402655;BV11402657;BV11567835;BV11567836;BV11567837;BV11567838;BV11567839;BV11608622;BV11608630;BV11641756;BV11654900
3.501E+11,511路(竹西村--闽侯客运中心),普通公交,福州公交集团闽侯惠民巴士分公司,竹西村,闽侯客运中心,700,1945,1,3.501E+11,11.106,2,2,"119.095894,26.128689;119.163594,26.154036",23,TRUE,"""""",FALSE,BV09054029;BV09091866;BV10209549;BV10209550;BV10460604;BV10740052;BV10740056;BV10816817;BV11267947;BV11402654;BV11402655;BV11402657;BV11567836;BV11567837;BV11567838;BV11567839;BV11608622;BV11608630;BV11641755;BV11641756;BV11654900
3.501E+11,518路(闽侯客运中心--地铁苏洋站),普通公交,福州公交集团闽侯惠民巴士分公司,闽侯客运中心,地铁苏洋站,630,2120,1,3.501E+11,15.48,2,2,"119.111763,26.096808;119.163620,26.152331",29,TRUE,"""""",FALSE,BV09103514;BV09268192;BV10209473;BV10460604;BV10490318;BV10490320;BV10638797;BV10740052;BV10740056;BV10816817;BV11084871;BV11374491;BV11567834;BV11567835;BV11568052;BV11608622;BV11608630;BV11608631;BV11641756;BV11684639;BV11684641
3.501E+11,140路(马尾青洲公交总站--火车南站东广场),普通公交,福州公交集团,马尾青洲公交总站,火车南站东广场,630,2100,1,3.501E+11,20.966,1,1,"119.356445,25.985283;119.470744,26.030221",21,TRUE,"""""",FALSE,BV09073274;BV09115776;BV09188577;BV09190425;BV10208688;BV10208690;BV10208695;BV10208842;BV10208844;BV10208845;BV10208873;BV10208875;BV10209115;BV10209247;BV10209560;BV10330912;BV10427254;BV10677065;BV10884956;BV11229053;BV11339241
3.501E+11,140路(火车南站西广场--马尾青洲公交总站),普通公交,福州公交集团,火车南站西广场,马尾青洲公交总站,630,2000,1,3.501E+11,23.359,1,1,"119.356890,25.985031;119.469805,26.027490",23,TRUE,"""""",FALSE,BV09073271;BV09073274;BV09115776;BV09188577;BV09190424;BV09190425;BV10208688;BV10208690;BV10208695;BV10208842;BV10208844;BV10208845;BV10208873;BV10208875;BV10209115;BV10209247;BV10209560;BV10330912;BV10427254;BV10677065;BV10884956;BV11229053;BV11339241
3.501E+11,518路(地铁苏洋站--闽侯客运中心),普通公交,福州公交集团闽侯惠民巴士分公司,地铁苏洋站,闽侯客运中心,710,2200,1,3.501E+11,15.077,2,2,"119.111956,26.098471;119.161850,26.152079",28,TRUE,"""""",FALSE,BV09103514;BV09268192;BV10209473;BV10460604;BV10490318;BV10490320;BV10638797;BV10740052;BV10740056;BV10816817;BV11084871;BV11374491;BV11567834;BV11568052;BV11608622;BV11608630;BV11608631;BV11641756;BV11684639;BV11684641
3.501E+11,139路快线(马尾青洲公交总站--金山公交总站),普通公交,福州公交集团,马尾青洲公交总站,金山公交总站,615,2000,1,3.501E+11,30.502,2,2,"119.262658,25.985236;119.470744,26.055514",22,TRUE,"""""",FALSE,BV09073274;BV09115776;BV09188577;BV10208647;BV10208845;BV10208850;BV10208873;BV10208875;BV10208963;BV10209560;BV10209882;BV10209883;BV10330912;BV10427254;BV10569487;BV10671901;BV10746678;BV10889281;BV11025393;BV11162014;BV11229053;BV11678923
3.501E+11,139快线(金山公交总站--马尾青洲公交总站),,福州公交集团,金山公交总站,马尾青洲公交总站,630,2000,1,3.501E+11,29.041,2,2,"119.263409,25.985074;119.470009,26.048074",23,TRUE,"""""",FALSE,BV09073271;BV09073274;BV09115776;BV09188577;BV10208647;BV10208845;BV10208850;BV10208873;BV10208875;BV10208963;BV10209560;BV10209882;BV10209883;BV10330912;BV10427254;BV10569481;BV10671901;BV10746678;BV10889281;BV11025393;BV11162014;BV11229053;BV11678923
3.501E+11,15路(鳌峰洲公交总站--洪山桥西公交总站),普通公交,福州公交集团,鳌峰洲公交总站,洪山桥西公交总站,600,2100,1,3.501E+11,18.245,1,1,"119.249456,26.043890;119.364582,26.078651",34,TRUE,"""""",FALSE,BV09020981;BV09078848;BV09188578;BV09219846;BV09375545;BV10208397;BV10208411;BV10208422;BV10208547;BV10208548;BV10208554;BV10208608;BV10208610;BV10208616;BV10208617;BV10208618;BV10208619;BV10208620;BV10208621;BV10208643;BV10208952;BV10209081;BV10209082;BV10209083;BV10209084;BV10391609;BV10454090;BV10913702;BV10939127;BV10951064;BV11339890;BV11339892;BV11668044;BV11678925
