edge_id,from_lat_wgs84,from_lon_wgs84,from_sequence,from_station_id,from_station_name,line_id,line_name,to_lat_wgs84,to_lon_wgs84,to_sequence,to_station_id,to_station_name
350100010267_005_006,26.07171627588492,119.27295105578803,5,BV10208553,凤尾,350100010267,65路(金牛山公园--西园公交总站),26.073280191791483,119.27679682118318,6,BV10546020,乌山祥屿路口
350100010267_006_007,26.073280191791483,119.27679682118318,6,BV10546020,乌山祥屿路口,350100010267,65路(金牛山公园--西园公交总站),26.077568738674806,119.27961017741958,7,BV10208477,黎明
350100010267_007_008,26.077568738674806,119.27961017741958,7,BV10208477,黎明,350100010267,65路(金牛山公园--西园公交总站),26.081843871141405,119.27853615559881,8,BV10208476,福屿天桥
350100010267_008_009,26.081843871141405,119.27853615559881,8,BV10208476,福屿天桥,350100010267,65路(金牛山公园--西园公交总站),26.08553566996845,119.27907922689789,9,BV11103241,陆庄
350100010267_009_010,26.08553566996845,119.27907922689789,9,BV11103241,陆庄,350100010267,65路(金牛山公园--西园公交总站),26.086836811411082,119.28206338128132,10,BV10208499,高峰桥
350100010267_010_011,26.086836811411082,119.28206338128132,10,BV10208499,高峰桥,350100010267,65路(金牛山公园--西园公交总站),26.089146486658596,119.28710627171372,11,BV10209147,福州十八中
350100010267_011_012,26.089146486658596,119.28710627171372,11,BV10209147,福州十八中,350100010267,65路(金牛山公园--西园公交总站),26.092005876339655,119.28604258025806,12,BV10209148,通湖路后曹巷口
350100010267_012_013,26.092005876339655,119.28604258025806,12,BV10209148,通湖路后曹巷口,350100010267,65路(金牛山公园--西园公交总站),26.094317239485648,119.28756621525554,13,BV10208420,西湖
350100010267_013_014,26.094317239485648,119.28756621525554,13,BV10208420,西湖,350100010267,65路(金牛山公园--西园公交总站),26.09803570496947,119.28892792449223,14,BV09415231,九彩
350100010267_014_015,26.09803570496947,119.28892792449223,14,BV09415231,九彩,350100010267,65路(金牛山公园--西园公交总站),26.09981761109452,119.28842553844346,15,BV10209052,华大
350100010267_015_016,26.09981761109452,119.28842553844346,15,BV10209052,华大,350100010267,65路(金牛山公园--西园公交总站),26.10391459725797,119.28821853684941,16,BV09057177,北门
350100010267_016_017,26.10391459725797,119.28821853684941,16,BV09057177,北门,350100010267,65路(金牛山公园--西园公交总站),26.106864673963326,119.29014841701326,17,BV10208582,龙腰
350100010267_017_018,26.106864673963326,119.29014841701326,17,BV10208582,龙腰,350100010267,65路(金牛山公园--西园公交总站),26.10941278946912,119.291170651982,18,BV10571397,源脉温泉
350100010267_018_019,26.10941278946912,119.291170651982,18,BV10571397,源脉温泉,350100010267,65路(金牛山公园--西园公交总站),26.111476808876564,119.29581603460332,19,BV10208615,屏山公园
350100010267_019_020,26.111476808876564,119.29581603460332,19,BV10208615,屏山公园,350100010267,65路(金牛山公园--西园公交总站),26.11620369222314,119.3012893038978,20,BV10208921,省体育中心
350100010267_020_021,26.11620369222314,119.3012893038978,20,BV10208921,省体育中心,350100010267,65路(金牛山公园--西园公交总站),26.130433180464486,119.30841227950452,21,BV10208920,新店镇政府
350100010267_021_022,26.130433180464486,119.30841227950452,21,BV10208920,新店镇政府,350100010267,65路(金牛山公园--西园公交总站),26.13169748268328,119.310860583274,22,BV10430795,郭前路口
350100010267_022_023,26.13169748268328,119.310860583274,22,BV10430795,郭前路口,350100010267,65路(金牛山公园--西园公交总站),26.128157143032595,119.3141106586573,23,BV10883338,地铁罗汉山站
350100010267_023_024,26.128157143032595,119.3141106586573,23,BV10883338,地铁罗汉山站,350100010267,65路(金牛山公园--西园公交总站),26.12371809261297,119.31738668189517,24,BV10837795,玄南西园路口
350100010267_024_025,26.12371809261297,119.31738668189517,24,BV10837795,玄南西园路口,350100010267,65路(金牛山公园--西园公交总站),26.122817909054945,119.31927908288719,25,BV10209369,西园小学
350100010267_025_026,26.122817909054945,119.31927908288719,25,BV10209369,西园小学,350100010267,65路(金牛山公园--西园公交总站),26.122020772680763,119.32117546054995,26,BV10209368,后山村
350100010267_026_027,26.122020772680763,119.32117546054995,26,BV10209368,后山村,350100010267,65路(金牛山公园--西园公交总站),26.12267050723626,119.3199637650109,27,BV10209369,西园小学
350100010267_027_028,26.12267050723626,119.3199637650109,27,BV10209369,西园小学,350100010267,65路(金牛山公园--西园公交总站),26.122480824373916,119.31763429636639,28,BV10209370,西园路口
350100010267_028_029,26.122480824373916,119.31763429636639,28,BV10209370,西园路口,350100010267,65路(金牛山公园--西园公交总站),26.121826437479974,119.31656241838007,29,BV09148287,西园公交总站
350100010270_001_002,26.031586994096518,119.28633269862095,1,BV11118022,鹭岭公交总站,350100010270,K1路(鹭岭公交总站--火车站北广场),26.032581584751735,119.2856765528132,2,BV10569489,白鹭岭
350100010270_002_003,26.032581584751735,119.2856765528132,2,BV10569489,白鹭岭,350100010270,K1路(鹭岭公交总站--火车站北广场),26.034968448564918,119.28692459732598,3,BV10208518,洋洽
350100010270_003_004,26.034968448564918,119.28692459732598,3,BV10208518,洋洽,350100010270,K1路(鹭岭公交总站--火车站北广场),26.03750337271045,119.29086452568785,4,BV11381499,竹榄
350100010270_004_005,26.03750337271045,119.29086452568785,4,BV11381499,竹榄,350100010270,K1路(鹭岭公交总站--火车站北广场),26.041225567193816,119.29490881065935,5,BV10208520,上渡
350100010270_005_006,26.041225567193816,119.29490881065935,5,BV10208520,上渡,350100010270,K1路(鹭岭公交总站--火车站北广场),26.04057618865007,119.30654351997573,6,BV10870622,师大(程埔头)
350100010270_006_007,26.04057618865007,119.30654351997573,6,BV10870622,师大(程埔头),350100010270,K1路(鹭岭公交总站--火车站北广场),26.038411613268917,119.31365331172482,7,BV10338672,跑马场
350100010270_007_008,26.038411613268917,119.31365331172482,7,BV10338672,跑马场,350100010270,K1路(鹭岭公交总站--火车站北广场),26.039952849028698,119.31778224730394,8,BV10965141,龙津
350100010270_008_009,26.039952849028698,119.31778224730394,8,BV10965141,龙津,350100010270,K1路(鹭岭公交总站--火车站北广场),26.047519006396683,119.31670376071915,9,BV10208401,桥南
350100010270_009_010,26.047519006396683,119.31670376071915,9,BV10208401,桥南,350100010270,K1路(鹭岭公交总站--火车站北广场),26.0562427805372,119.31250915120006,10,BV09020981,闽江之心(台江步行街)
350100010270_010_011,26.0562427805372,119.31250915120006,10,BV09020981,闽江之心(台江步行街),350100010270,K1路(鹭岭公交总站--火车站北广场),26.059336891064582,119.30925407008745,11,BV10208422,台江广场
350100010270_011_012,26.059336891064582,119.30925407008745,11,BV10208422,台江广场,350100010270,K1路(鹭岭公交总站--火车站北广场),26.065003931239268,119.30857690950674,12,BV10208435,打铁垱
350100010270_012_013,26.065003931239268,119.30857690950674,12,BV10208435,打铁垱,350100010270,K1路(鹭岭公交总站--火车站北广场),26.06910261373786,119.30806156105255,13,BV09219847,金垱
350100010270_013_014,26.06910261373786,119.30806156105255,13,BV09219847,金垱,350100010270,K1路(鹭岭公交总站--火车站北广场),26.074703626269265,119.30736044061116,14,BV10208545,状元境
350100010270_014_015,26.074703626269265,119.30736044061116,14,BV10208545,状元境,350100010270,K1路(鹭岭公交总站--火车站北广场),26.077639848301107,119.30666051282671,15,BV10208544,五福天桥
350100010270_015_016,26.077639848301107,119.30666051282671,15,BV10208544,五福天桥,350100010270,K1路(鹭岭公交总站--火车站北广场),26.081848609884258,119.30556820166272,16,BV10208414,龙华天桥
350100010270_016_017,26.081848609884258,119.30556820166272,16,BV10208414,龙华天桥,350100010270,K1路(鹭岭公交总站--火车站北广场),26.08705450992728,119.30419331098376,17,BV10208413,蒙古营
350100010270_017_018,26.08705450992728,119.30419331098376,17,BV10208413,蒙古营,350100010270,K1路(鹭岭公交总站--火车站北广场),26.090925152780432,119.30301114799171,18,BV10208429,五四路口
350100010270_018_019,26.090925152780432,119.30301114799171,18,BV10208429,五四路口,350100010270,K1路(鹭岭公交总站--火车站北广场),26.095206960659656,119.30187385251573,19,BV10208445,外贸中心酒店
350100010270_019_020,26.095206960659656,119.30187385251573,19,BV10208445,外贸中心酒店,350100010270,K1路(鹭岭公交总站--火车站北广场),26.098413317051037,119.30173086431842,20,BV10208500,古三座
350100010270_020_021,26.098413317051037,119.30173086431842,20,BV10208500,古三座,350100010270,K1路(鹭岭公交总站--火车站北广场),26.10210506964332,119.30153992397062,21,BV10208501,树兜
350100010270_021_022,26.10210506964332,119.30153992397062,21,BV10208501,树兜,350100010270,K1路(鹭岭公交总站--火车站北广场),26.105703573807585,119.30317374268388,22,BV10871303,省农行
350100010270_022_023,26.105703573807585,119.30317374268388,22,BV10871303,省农行,350100010270,K1路(鹭岭公交总站--火车站北广场),26.106202097547932,119.30531782313935,23,BV10208713,华林四桥
350100010270_023_024,26.106202097547932,119.30531782313935,23,BV10208713,华林四桥,350100010270,K1路(鹭岭公交总站--火车站北广场),26.106973360193468,119.30876439353015,24,BV10871304,地铁斗门
350100010270_024_025,26.106973360193468,119.30876439353015,24,BV10871304,地铁斗门,350100010270,K1路(鹭岭公交总站--火车站北广场),26.109200720396974,119.31206000847125,25,BV10208436,华林高架
350100010270_025_026,26.109200720396974,119.31206000847125,25,BV10208436,华林高架,350100010270,K1路(鹭岭公交总站--火车站北广场),26.11263407182153,119.31306782819804,26,BV10208446,闽运汽车北站
350100010270_026_027,26.11263407182153,119.31306782819804,26,BV10208446,闽运汽车北站,350100010270,K1路(鹭岭公交总站--火车站北广场),26.11559826030313,119.31185591304325,27,BV10553038,火车站南广场
350100010270_027_028,26.11559826030313,119.31185591304325,27,BV10553038,火车站南广场,350100010270,K1路(鹭岭公交总站--火车站北广场),26.11928392646418,119.31490680117169,28,BV11143187,火车站北广场
350100010271_001_002,26.11894694545538,119.31531104903098,1,BV11143187,火车站北广场,350100010271,K1路(火车站北广场--鹭岭公交总站),26.109236416364517,119.3154295552843,2,BV11445176,水头
350100010271_002_003,26.109236416364517,119.3154295552843,2,BV11445176,水头,350100010271,K1路(火车站北广场--鹭岭公交总站),26.107362556231724,119.309884263749,3,BV10871304,地铁斗门
350100010271_003_004,26.107362556231724,119.309884263749,3,BV10871304,地铁斗门,350100010271,K1路(火车站北广场--鹭岭公交总站),26.106474911477893,119.30607840963746,4,BV10208713,华林四桥
350100010271_004_005,26.106474911477893,119.30607840963746,4,BV10208713,华林四桥,350100010271,K1路(火车站北广场--鹭岭公交总站),26.105875090343392,119.30351212169391,5,BV10871303,省农行
350100010271_005_006,26.105875090343392,119.30351212169391,5,BV10871303,省农行,350100010271,K1路(火车站北广场--鹭岭公交总站),26.103420259145423,119.30135015999663,6,BV10208501,树兜
350100010271_006_007,26.103420259145423,119.30135015999663,6,BV10208501,树兜,350100010271,K1路(火车站北广场--鹭岭公交总站),26.099270144496117,119.30157807013106,7,BV10208500,古三座
350100010271_007_008,26.099270144496117,119.30157807013106,7,BV10208500,古三座,350100010271,K1路(火车站北广场--鹭岭公交总站),26.094339592223665,119.30175712471421,8,BV10208428,闽江饭店
350100010271_008_009,26.094339592223665,119.30175712471421,8,BV10208428,闽江饭店,350100010271,K1路(火车站北广场--鹭岭公交总站),26.088406179340787,119.30375500085859,9,BV10208413,蒙古营
350100010271_009_010,26.088406179340787,119.30375500085859,9,BV10208413,蒙古营,350100010271,K1路(火车站北广场--鹭岭公交总站),26.082191166113336,119.30538451161748,10,BV10208414,龙华天桥
350100010271_010_011,26.082191166113336,119.30538451161748,10,BV10208414,龙华天桥,350100010271,K1路(火车站北广场--鹭岭公交总站),26.077579959858145,119.30657667187015,11,BV10619500,正大广场
350100010271_011_012,26.077579959858145,119.30657667187015,11,BV10619500,正大广场,350100010271,K1路(火车站北广场--鹭岭公交总站),26.07356881366672,119.30739146866321,12,BV10208545,状元境
350100010271_012_013,26.07356881366672,119.30739146866321,12,BV10208545,状元境,350100010271,K1路(火车站北广场--鹭岭公交总站),26.069332019911247,119.307922801848,13,BV09219847,金垱
350100010271_013_014,26.069332019911247,119.307922801848,13,BV09219847,金垱,350100010271,K1路(火车站北广场--鹭岭公交总站),26.065370488742463,119.30840620036717,14,BV10208435,打铁垱
350100010271_014_015,26.065370488742463,119.30840620036717,14,BV10208435,打铁垱,350100010271,K1路(火车站北广场--鹭岭公交总站),26.05688180904632,119.30948981303709,15,BV10208410,安平小区
350100010271_015_016,26.05688180904632,119.30948981303709,15,BV10208410,安平小区,350100010271,K1路(火车站北广场--鹭岭公交总站),26.05616360795842,119.31257303548449,16,BV09020981,闽江之心(台江步行街)
350100010271_016_017,26.05616360795842,119.31257303548449,16,BV09020981,闽江之心(台江步行街),350100010271,K1路(火车站北广场--鹭岭公交总站),26.048699322732652,119.31642920152841,17,BV10208401,桥南
350100010271_017_018,26.048699322732652,119.31642920152841,17,BV10208401,桥南,350100010271,K1路(火车站北广场--鹭岭公交总站),26.040589615491886,119.31760554106907,18,BV10965141,龙津
350100010271_018_019,26.040589615491886,119.31760554106907,18,BV10965141,龙津,350100010271,K1路(火车站北广场--鹭岭公交总站),26.038658596801028,119.3169279962955,19,BV10208472,上三路口
350100010271_019_020,26.038658596801028,119.3169279962955,19,BV10208472,上三路口,350100010271,K1路(火车站北广场--鹭岭公交总站),26.038506302432634,119.31385292262112,20,BV10338672,跑马场
350100010271_020_021,26.038506302432634,119.31385292262112,20,BV10338672,跑马场,350100010271,K1路(火车站北广场--鹭岭公交总站),26.040320862355852,119.30718136200271,21,BV10208485,程埔头
350100010271_021_022,26.040320862355852,119.30718136200271,21,BV10208485,程埔头,350100010271,K1路(火车站北广场--鹭岭公交总站),26.039922801816907,119.29294508099204,22,BV10208520,上渡
350100010271_022_023,26.039922801816907,119.29294508099204,22,BV10208520,上渡,350100010271,K1路(火车站北广场--鹭岭公交总站),26.03748486802613,119.29052904340044,23,BV11381499,竹榄
350100010271_023_024,26.03748486802613,119.29052904340044,23,BV11381499,竹榄,350100010271,K1路(火车站北广场--鹭岭公交总站),26.034883798784143,119.28663701687358,24,BV10208518,洋洽
350100010271_024_025,26.034883798784143,119.28663701687358,24,BV10208518,洋洽,350100010271,K1路(火车站北广场--鹭岭公交总站),26.03009238519935,119.28604422034243,25,BV10569481,省精神卫生中心
350100010271_025_026,26.03009238519935,119.28604422034243,25,BV10569481,省精神卫生中心,350100010271,K1路(火车站北广场--鹭岭公交总站),26.031582537800265,119.28665423950501,26,BV11118022,鹭岭公交总站
350100010272_001_002,26.026619113414515,119.31392468123568,1,BV09225173,福州华光大帝庙,350100010272,60路(福州华光大帝庙--岳峰南路),26.02715056272634,119.31281076937758,2,BV10208716,福建警察学院
350100010272_002_003,26.02715056272634,119.31281076937758,2,BV10208716,福建警察学院,350100010272,60路(福州华光大帝庙--岳峰南路),26.030764843078842,119.30858147994604,3,BV09067687,福建船政交通职业学院
350100010272_003_004,26.030764843078842,119.30858147994604,3,BV09067687,福建船政交通职业学院,350100010272,60路(福州华光大帝庙--岳峰南路),26.033819224063148,119.30895754742775,4,BV09225507,福建商贸学校
350100010272_004_005,26.033819224063148,119.30895754742775,4,BV09225507,福建商贸学校,350100010272,60路(福州华光大帝庙--岳峰南路),26.03844431592995,119.30952313954734,5,BV11494064,仓山镇
350100010272_005_006,26.03844431592995,119.30952313954734,5,BV11494064,仓山镇,350100010272,60路(福州华光大帝庙--岳峰南路),26.040320862355852,119.30718136200271,6,BV10208485,程埔头
350100010272_006_007,26.040320862355852,119.30718136200271,6,BV10208485,程埔头,350100010272,60路(福州华光大帝庙--岳峰南路),26.043654023891392,119.30444612099551,7,BV09112444,对湖
350100010272_007_008,26.043654023891392,119.30444612099551,7,BV09112444,对湖,350100010272,60路(福州华光大帝庙--岳峰南路),26.045607305214872,119.30944175270855,8,BV09112442,附中
350100010272_008_009,26.045607305214872,119.30944175270855,8,BV09112442,附中,350100010272,60路(福州华光大帝庙--岳峰南路),26.04881687447505,119.31192382444786,9,BV09429683,仓山影院
350100010272_009_010,26.04881687447505,119.31192382444786,9,BV09429683,仓山影院,350100010272,60路(福州华光大帝庙--岳峰南路),26.0496448321974,119.31170916958806,10,BV09483297,梅坞口
350100010272_010_011,26.0496448321974,119.31170916958806,10,BV09483297,梅坞口,350100010272,60路(福州华光大帝庙--岳峰南路),26.050375586531516,119.31477126668011,11,BV10209378,桥南环岛
350100010272_011_012,26.050375586531516,119.31477126668011,11,BV10209378,桥南环岛,350100010272,60路(福州华光大帝庙--岳峰南路),26.061050975323113,119.31571764095717,12,BV09394406,福州二十五中
350100010272_012_013,26.061050975323113,119.31571764095717,12,BV09394406,福州二十五中,350100010272,60路(福州华光大帝庙--岳峰南路),26.06672552773868,119.31531997807349,13,BV10208692,雁塔
350100010272_013_014,26.06672552773868,119.31531997807349,13,BV10208692,雁塔,350100010272,60路(福州华光大帝庙--岳峰南路),26.067653275370912,119.3120561525025,14,BV10208568,南公园
350100010272_014_015,26.067653275370912,119.3120561525025,14,BV10208568,南公园,350100010272,60路(福州华光大帝庙--岳峰南路),26.06910261373786,119.30806156105255,15,BV09219847,金垱
350100010272_015_016,26.06910261373786,119.30806156105255,15,BV09219847,金垱,350100010272,60路(福州华光大帝庙--岳峰南路),26.074703626269265,119.30736044061116,16,BV10208545,状元境
350100010272_016_017,26.074703626269265,119.30736044061116,16,BV10208545,状元境,350100010272,60路(福州华光大帝庙--岳峰南路),26.077639848301107,119.30666051282671,17,BV10208544,五福天桥
350100010272_017_018,26.077639848301107,119.30666051282671,17,BV10208544,五福天桥,350100010272,60路(福州华光大帝庙--岳峰南路),26.081848609884258,119.30556820166272,18,BV10208414,龙华天桥
350100010272_018_019,26.081848609884258,119.30556820166272,18,BV10208414,龙华天桥,350100010272,60路(福州华光大帝庙--岳峰南路),26.08329493635053,119.30647642574809,19,BV10208980,水部门兜
350100010272_019_020,26.08329493635053,119.30647642574809,19,BV10208980,水部门兜,350100010272,60路(福州华光大帝庙--岳峰南路),26.0837411364327,119.31197609068663,20,BV10208979,双子星大厦
350100010272_020_021,26.0837411364327,119.31197609068663,20,BV10208979,双子星大厦,350100010272,60路(福州华光大帝庙--岳峰南路),26.08404753380451,119.31718307607046,21,BV10208589,省彩印厂
350100010272_021_022,26.08404753380451,119.31718307607046,21,BV10208589,省彩印厂,350100010272,60路(福州华光大帝庙--岳峰南路),26.08550165999285,119.32181598091591,22,BV10208954,福新支路
350100010272_022_023,26.08550165999285,119.32181598091591,22,BV10208954,福新支路,350100010272,60路(福州华光大帝庙--岳峰南路),26.08814994733205,119.32414924994833,23,BV09245394,佳馨苑
350100010272_023_024,26.08814994733205,119.32414924994833,23,BV09245394,佳馨苑,350100010272,60路(福州华光大帝庙--岳峰南路),26.086484276134197,119.32601575946956,24,BV09247428,丰洲巷口
350100010272_024_025,26.086484276134197,119.32601575946956,24,BV09247428,丰洲巷口,350100010272,60路(福州华光大帝庙--岳峰南路),26.08083464943591,119.32647729486052,25,BV10209379,岳峰南路
350100010273_001_002,26.08082663839768,119.32648028967903,1,BV10209379,岳峰南路,350100010273,60路(岳峰南路--福州华光大帝庙),26.08616190826298,119.3260966274463,2,BV09247428,丰洲巷口
350100010273_002_003,26.08616190826298,119.3260966274463,2,BV09247428,丰洲巷口,350100010273,60路(岳峰南路--福州华光大帝庙),26.088130612555087,119.32379493893608,3,BV09245394,佳馨苑
350100010273_003_004,26.088130612555087,119.32379493893608,3,BV09245394,佳馨苑,350100010273,60路(岳峰南路--福州华光大帝庙),26.086669845804956,119.32160031147198,4,BV10208954,福新支路
350100010273_004_005,26.086669845804956,119.32160031147198,4,BV10208954,福新支路,350100010273,60路(岳峰南路--福州华光大帝庙),26.08420133323038,119.31839372131142,5,BV10208589,省彩印厂
350100010273_005_006,26.08420133323038,119.31839372131142,5,BV10208589,省彩印厂,350100010273,60路(岳峰南路--福州华光大帝庙),26.083715885968626,119.30994493440636,6,BV10208979,双子星大厦
350100010273_006_007,26.083715885968626,119.30994493440636,6,BV10208979,双子星大厦,350100010273,60路(岳峰南路--福州华光大帝庙),26.083484083991326,119.30701741343553,7,BV10208980,水部门兜
350100010273_007_008,26.083484083991326,119.30701741343553,7,BV10208980,水部门兜,350100010273,60路(岳峰南路--福州华光大帝庙),26.0820440005635,119.30542245339181,8,BV10208414,龙华天桥
350100010273_008_009,26.0820440005635,119.30542245339181,8,BV10208414,龙华天桥,350100010273,60路(岳峰南路--福州华光大帝庙),26.077579959858145,119.30657667187015,9,BV10619500,正大广场
350100010273_009_010,26.077579959858145,119.30657667187015,9,BV10619500,正大广场,350100010273,60路(岳峰南路--福州华光大帝庙),26.07356881366672,119.30739146866321,10,BV10208545,状元境
350100010273_010_011,26.07356881366672,119.30739146866321,10,BV10208545,状元境,350100010273,60路(岳峰南路--福州华光大帝庙),26.069332019911247,119.307922801848,11,BV09219847,金垱
350100010273_011_012,26.069332019911247,119.307922801848,11,BV09219847,金垱,350100010273,60路(岳峰南路--福州华光大帝庙),26.067350796093695,119.31112993235996,12,BV10208568,南公园
350100010273_012_013,26.067350796093695,119.31112993235996,12,BV10208568,南公园,350100010273,60路(岳峰南路--福州华光大帝庙),26.067077092753102,119.31514528753779,13,BV10208692,雁塔
350100010273_013_014,26.067077092753102,119.31514528753779,13,BV10208692,雁塔,350100010273,60路(岳峰南路--福州华光大帝庙),26.061714722450045,119.31555789844982,14,BV09394406,福州二十五中
350100010273_014_015,26.061714722450045,119.31555789844982,14,BV09394406,福州二十五中,350100010273,60路(岳峰南路--福州华光大帝庙),26.050374561378472,119.31478424183925,15,BV10209378,桥南环岛
350100010273_015_016,26.050374561378472,119.31478424183925,15,BV10209378,桥南环岛,350100010273,60路(岳峰南路--福州华光大帝庙),26.04967075491161,119.31176007102545,16,BV09483297,梅坞口
350100010273_016_017,26.04967075491161,119.31176007102545,16,BV09483297,梅坞口,350100010273,60路(岳峰南路--福州华光大帝庙),26.046941373191093,119.3115137440606,17,BV09429683,仓山影院
350100010273_017_018,26.046941373191093,119.3115137440606,17,BV09429683,仓山影院,350100010273,60路(岳峰南路--福州华光大帝庙),26.045252419100503,119.30870416005487,18,BV09112442,附中
350100010273_018_019,26.045252419100503,119.30870416005487,18,BV09112442,附中,350100010273,60路(岳峰南路--福州华光大帝庙),26.043363195904313,119.30423851884969,19,BV09112444,对湖
350100010273_019_020,26.043363195904313,119.30423851884969,19,BV09112444,对湖,350100010273,60路(岳峰南路--福州华光大帝庙),26.040861233764513,119.30607036836685,20,BV10328973,师大
350100010273_020_021,26.040861233764513,119.30607036836685,20,BV10328973,师大,350100010273,60路(岳峰南路--福州华光大帝庙),26.03877371501254,119.30942729454483,21,BV11494064,仓山镇
350100010273_021_022,26.03877371501254,119.30942729454483,21,BV11494064,仓山镇,350100010273,60路(岳峰南路--福州华光大帝庙),26.033360222216555,119.30878889725946,22,BV09225507,福建商贸学校
350100010273_022_023,26.033360222216555,119.30878889725946,22,BV09225507,福建商贸学校,350100010273,60路(岳峰南路--福州华光大帝庙),26.029438649575205,119.30874227956534,23,BV09067687,福建船政交通职业学院
350100010273_023_024,26.029438649575205,119.30874227956534,23,BV09067687,福建船政交通职业学院,350100010273,60路(岳峰南路--福州华光大帝庙),26.0270502199428,119.31026959404036,24,BV10208716,福建警察学院
350100010273_024_025,26.0270502199428,119.31026959404036,24,BV10208716,福建警察学院,350100010273,60路(岳峰南路--福州华光大帝庙),26.027023305969305,119.31343558633051,25,BV09225173,福州华光大帝庙
350100010274_001_002,26.056671432577286,119.28597332905274,1,BV11342158,尤溪洲(东)停车场,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.056490095222717,119.28891306557651,2,BV11572071,德榜路新兴路口
350100010274_002_003,26.056490095222717,119.28891306557651,2,BV11572071,德榜路新兴路口,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.055277824895956,119.29121864418345,3,BV11566932,浦西社区
350100010274_003_004,26.055277824895956,119.29121864418345,3,BV11566932,浦西社区,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.054536565091933,119.29363987153181,4,BV11058087,河下路
350100010274_004_005,26.054536565091933,119.29363987153181,4,BV11058087,河下路,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.056157028593272,119.29651203608033,5,BV10208627,马口
350100010274_005_006,26.056157028593272,119.29651203608033,5,BV10208627,马口,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.05922625230853,119.3011668103621,6,BV10209382,学军路
350100010274_006_007,26.05922625230853,119.3011668103621,6,BV10209382,学军路,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.055899309605984,119.3049882146519,7,BV10208622,中亭街
350100010274_007_008,26.055899309605984,119.3049882146519,7,BV10208622,中亭街,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.05616360795842,119.31257303548449,8,BV09020981,闽江之心(台江步行街)
350100010274_008_009,26.05616360795842,119.31257303548449,8,BV09020981,闽江之心(台江步行街),350100010274,12路(尤溪洲(东)停车场--秀宅路),26.048699322732652,119.31642920152841,9,BV10208401,桥南
350100010274_009_010,26.048699322732652,119.31642920152841,9,BV10208401,桥南,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.043815074953923,119.32060548285573,10,BV10208660,仓山步行街
350100010274_010_011,26.043815074953923,119.32060548285573,10,BV10208660,仓山步行街,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.04425179403659,119.32299780497785,11,BV10208661,先锋幼儿园
350100010274_011_012,26.04425179403659,119.32299780497785,11,BV10208661,先锋幼儿园,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.045049851470832,119.32586319030894,12,BV10209383,仓山区检察院
350100010274_012_013,26.045049851470832,119.32586319030894,12,BV10209383,仓山区检察院,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.04459513501529,119.33399968300999,13,BV09109827,雁头路西
350100010274_013_014,26.04459513501529,119.33399968300999,13,BV09109827,雁头路西,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.04391108847387,119.33646913718356,14,BV09109143,雁头
350100010274_014_015,26.04391108847387,119.33646913718356,14,BV09109143,雁头,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.039901526477482,119.33912159107226,15,BV10209387,金浦小区
350100010274_015_016,26.039901526477482,119.33912159107226,15,BV10209387,金浦小区,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.04005196507897,119.34171693772616,16,BV09109146,观澜云著C区
350100010274_016_017,26.04005196507897,119.34171693772616,16,BV09109146,观澜云著C区,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.042001952392805,119.34303447732576,17,BV09109147,观澜云著B区
350100010274_017_018,26.042001952392805,119.34303447732576,17,BV09109147,观澜云著B区,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.04231981533239,119.34670918005729,18,BV09110051,江边洲路
350100010274_018_019,26.04231981533239,119.34670918005729,18,BV09110051,江边洲路,350100010274,12路(尤溪洲(东)停车场--秀宅路),26.03020010966301,119.34524856067871,19,BV11563139,秀宅路
350100010275_001_002,26.030273850420873,119.3454282499818,1,BV11563139,秀宅路,350100010275,12路(秀宅路--尤溪洲(东)停车场),26.04259872863627,119.34628287242897,2,BV09110051,江边洲路
350100010275_002_003,26.04259872863627,119.34628287242897,2,BV09110051,江边洲路,350100010275,12路(秀宅路--尤溪洲(东)停车场),26.042126062597497,119.34301949402786,3,BV09109148,观澜云著A区
350100010275_003_004,26.042126062597497,119.34301949402786,3,BV09109148,观澜云著A区,350100010275,12路(秀宅路--尤溪洲(东)停车场),26.041132132135942,119.34035427928717,4,BV09109144,江边新苑
350100010275_004_005,26.041132132135942,119.34035427928717,4,BV09109144,江边新苑,350100010275,12路(秀宅路--尤溪洲(东)停车场),26.04399876681429,119.33667574926007,5,BV09109143,雁头
350100010275_005_006,26.04399876681429,119.33667574926007,5,BV09109143,雁头,350100010275,12路(秀宅路--尤溪洲(东)停车场),26.045108165158805,119.33256734186635,6,BV09109827,雁头路西
