"YR_MTH","MODE","TTD_PTO_CODE","RAIL_LINE","AVG_DAILY_PAX","AVG_DAILY_PAX_INDI"
"201510","Railways","MTRC","LRT",495.338419354839,""
"201510","Railways","MTRC","Airport",45.0823548387097,""
"201510","Railways","MTRC","Local",4680.93229032258,""
"201510","Fran_Bus","NLB","",70.2327741935484,""
"201510","Fran_Bus","LWB","",100.435258064516,""
"201510","Fran_Bus","NWFB","",467.141258064516,""
"201510","Fran_Bus","CTB","",630.925258064516,""
"201510","Fran_Bus","KMB","",2696.09870967742,""
"201510","Ferries","NWFF","",40.5237419354839,""
"201510","PLB","RMB","",320.637032258064,""
"201510","PLB","GMB","",1559.76138709677,""
"201510","LRB","LRB","",141.100483870968,""
"201510","RS","RS","",237.175709677419,""
"201510","TAX","TAX","",961.203218387097,""
"201511","Railways","MTRC","Airport",43.6006666666667,""
"201511","Railways","MTRC","LRT",497.8553,""
"201511","Fran_Bus","NWFB","",479.368266666667,""
"201511","Fran_Bus","LWB","",101.990233333333,""
"201511","Fran_Bus","NLB","",71.8537666666667,""
"201511","PLB","GMB","",1583.648,""
"201511","PLB","RMB","",321.401733333333,""
"201511","Ferries","NWFF","",42.2890666666667,""
"201511","Ferries","STF","",54.8903666666667,""
"201511","Ferries","LFS","",40.9527,""
"201511","TAX","TAX","",969.3826285,""
"201511","RS","RS","",241.045133333333,""
"201511","Railways","MTRC","Local",4780.88403333333,""
"201511","Fran_Bus","CTB","",639.018966666667,""
"201511","Fran_Bus","KMB","",2771.14583333333,""
"201511","Railways","HKT","",190.9931,""
"201511","LRB","LRB","",143.9942,""
"201512","TAX","TAX","",956.783272645161,""
"201512","Railways","HKT","",188.774096774194,""
"201512","Railways","MTRC","LRT",482.428709677419,""
"201512","Railways","MTRC","Airport",47.0755483870968,""
"201512","Railways","MTRC","Local",4803.50038709677,""
"201512","Fran_Bus","NLB","",69.1180322580645,""
"201512","Fran_Bus","LWB","",102.259677419355,""
"201512","Fran_Bus","NWFB","",467.365838709677,""
"201512","Fran_Bus","CTB","",635.757612903226,""
"201512","Fran_Bus","KMB","",2707.3744516129,""
"201512","LRB","LRB","",141.041161290323,""
"201512","Ferries","STF","",61.9433870967742,""
"201512","Ferries","NWFF","",39.6208064516129,""
"201512","PLB","RMB","",315.570548387097,""
"201512","PLB","GMB","",1543.50325806452,""
"201512","Ferries","LFS","",38.5650967741935,""
"201512","RS","RS","",233.275709677419,""
"201601","Fran_Bus","KMB","",2637.63022580645,""
"201601","Fran_Bus","CTB","",606.673032258065,""
"201601","Fran_Bus","NWFB","",448.370677419355,""
"201601","Fran_Bus","LWB","",96.6813225806452,""
"201601","Fran_Bus","NLB","",66.7187096774194,""
"201601","Railways","MTRC","Local",4675.86696774193,""
"201601","Railways","MTRC","Airport",42.9616129032258,""
"201601","Railways","MTRC","LRT",480.484451612903,""
"201601","Railways","HKT","",175.476548387097,""
"201601","PLB","GMB","",1517.76767741935,""
"201601","PLB","RMB","",313.602,""
"201601","Ferries","NWFF","",35.1495483870968,""
"201601","Ferries","STF","",50.4454516129032,""
"201601","Ferries","LFS","",35.6018387096774,""
"201601","TAX","TAX","",927.521681,""
"201601","RS","RS","",231.831709677419,""
"201601","LRB","LRB","",137.913258064516,""
"201602","Fran_Bus","KMB","",2618.67231034483,""
"201602","Fran_Bus","CTB","",600.524068965517,""
"201602","Fran_Bus","NWFB","",448.315068965517,""
"201602","Fran_Bus","LWB","",96.6761034482759,""
"201602","Fran_Bus","NLB","",71.0271034482759,""
"201602","Railways","MTRC","Local",4522.27620689655,""
"201602","Railways","MTRC","Airport",39.938,""
"201602","Railways","MTRC","LRT",469.152620689655,""
"201602","Railways","HKT","",172.352448275862,""
"201602","PLB","GMB","",1486.0445862069,""
"201602","PLB","RMB","",306.598034482759,""
"201602","Ferries","NWFF","",40.1375172413793,""
"201602","Ferries","STF","",58.9961034482759,""
"201602","Ferries","LFS","",38.5125862068966,""
"201602","TAX","TAX","",924.784258655172,""
"201602","RS","RS","",227.736034482759,""
"201602","LRB","LRB","",130.430206896552,""
"201603","Fran_Bus","KMB","",2633.96051612903,""
"201603","Fran_Bus","CTB","",600.019709677419,""
"201603","Fran_Bus","NWFB","",447.693161290323,""
"201603","Fran_Bus","LWB","",98.9906451612903,""
"201603","Fran_Bus","NLB","",69.9489032258065,""
"201603","Railways","MTRC","Local",4543.77780645161,""
"201603","Railways","MTRC","Airport",43.7056129032258,""
"201603","Railways","MTRC","LRT",469.918709677419,""
"201603","Railways","HKT","",171.502,""
"201603","PLB","GMB","",1498.19596774194,""
"201603","PLB","RMB","",307.705838709677,""
"201603","Ferries","NWFF","",40.3700322580645,""
"201603","Ferries","STF","",48.4516129032258,""
"201603","Ferries","LFS","",38.4522580645161,""
"201603","TAX","TAX","",913.241854129032,""
"201603","RS","RS","",228.940225806452,""
"201603","LRB","LRB","",134.750387096774,""
"201604","RS","RS","",234.7693,""
"201604","LRB","LRB","",137.2883,""
"201604","Fran_Bus","KMB","",2695.42736666667,""
"201604","Fran_Bus","CTB","",612.539933333333,""
"201604","Fran_Bus","NWFB","",459.658733333333,""
"201604","Fran_Bus","LWB","",100.124366666667,""
"201604","Fran_Bus","NLB","",67.0038333333333,""
"201604","Railways","MTRC","Local",4589.42393333333,""
"201604","Railways","MTRC","Airport",45.8523666666667,""
"201604","Railways","MTRC","LRT",483.487966666667,""
"201604","Railways","HKT","",174.980266666667,""
"201604","PLB","GMB","",1529.13863333333,""
"201604","PLB","RMB","",314.241333333333,""
"201604","Ferries","NWFF","",39.3469,""
"201604","Ferries","STF","",49.8561,""
"201604","Ferries","LFS","",38.4333666666667,""
"201604","TAX","TAX","",926.849659533333,""
"201605","Fran_Bus","NWFB","",460.495032258064,""
"201605","Fran_Bus","LWB","",100.618838709677,""
"201605","Fran_Bus","NLB","",72.5042580645161,""
"201605","Railways","MTRC","Local",4532.55870967742,""
"201605","Railways","MTRC","Airport",40.6545483870968,""
"201605","Railways","MTRC","LRT",488.311838709677,""
"201605","Railways","HKT","",178.818967741935,""
"201605","PLB","GMB","",1535.73448387097,""
"201605","PLB","RMB","",304.045870967742,""
"201605","Ferries","NWFF","",41.311064516129,""
"201605","Ferries","STF","",50.1802258064516,""
"201605","Ferries","LFS","",39.6345483870968,""
"201605","TAX","TAX","",926.582079548387,""
"201605","RS","RS","",235.053387096774,""
"201605","LRB","LRB","",137.758483870968,""
"201605","Fran_Bus","KMB","",2700.05622580645,""
"201605","Fran_Bus","CTB","",618.847032258065,""
"201606","Fran_Bus","KMB","",2691.2673,""
"201606","Fran_Bus","CTB","",620.5616,""
"201606","Fran_Bus","NWFB","",456.543666666667,""
"201606","Fran_Bus","LWB","",102.976233333333,""
"201606","Fran_Bus","NLB","",68.4875,""
"201606","Railways","MTRC","Local",4554.90003333333,""
"201606","Railways","MTRC","Airport",43.7744333333333,""
"201606","Railways","MTRC","LRT",499.664533333333,""
"201606","Railways","HKT","",169.850966666667,""
"201606","PLB","GMB","",1554.5322,""
"201606","PLB","RMB","",309.932833333333,""
"201606","Ferries","NWFF","",37.0348,""
"201606","Ferries","STF","",46.2288666666667,""
"201606","Ferries","LFS","",36.7401333333333,""
"201606","TAX","TAX","",953.736243066667,""
"201606","RS","RS","",240.5164,""
"201606","LRB","LRB","",138.504966666667,""
"201607","Fran_Bus","KMB","",2696.90780645161,""
"201607","Fran_Bus","CTB","",624.471806451613,""
"201607","Fran_Bus","NWFB","",460.031064516129,""
"201607","Fran_Bus","LWB","",106.096129032258,""
"201607","Fran_Bus","NLB","",76.8394838709677,""
"201607","Railways","MTRC","Local",4597.15835483871,""
"201607","Railways","MTRC","Airport",45.0453548387097,""
"201607","Railways","MTRC","LRT",492.548161290323,""
"201607","Railways","HKT","",171.822967741935,""
"201607","PLB","GMB","",1531.43283870968,""
"201607","PLB","RMB","",305.768838709677,""
"201607","Ferries","NWFF","",40.8750967741935,""
"201607","Ferries","STF","",56.0588709677419,""
"201607","Ferries","LFS","",35.8091935483871,""
"201607","TAX","TAX","",954.591111032258,""
"201607","RS","RS","",230.130419354839,""
"201607","LRB","LRB","",133.665516129032,""
"201608","Fran_Bus","KMB","",2673.65503225806,""
"201608","Fran_Bus","CTB","",622.89835483871,""
"201608","Fran_Bus","NWFB","",454.023548387097,""
"201608","Fran_Bus","LWB","",104.388225806452,""
"201608","Fran_Bus","NLB","",69.7247419354839,""
"201608","Railways","MTRC","Local",4615.19506451613,""
"201608","Railways","MTRC","Airport",43.1131935483871,""
"201608","Railways","MTRC","LRT",476.474903225806,""
"201608","Railways","HKT","",176.104774193548,""
"201608","PLB","GMB","",1501.4834516129,""
"201608","PLB","RMB","",312.682967741935,""
"201608","Ferries","NWFF","",40.4827419354839,""
"201608","Ferries","STF","",56.5272580645161,""
"201608","Ferries","LFS","",35.9831935483871,""
"201608","TAX","TAX","",931.296878612903,""
"201608","RS","RS","",236.504838709677,""
"201608","LRB","LRB","",130.177193548387,""
"201609","Fran_Bus","KMB","",2820.86773333333,""
"201609","Fran_Bus","CTB","",637.817233333333,""
"201609","Fran_Bus","NWFB","",472.753933333333,""
"201609","Fran_Bus","LWB","",103.745533333333,""
"201609","Fran_Bus","NLB","",75.0184666666667,""
"201609","Railways","MTRC","Local",4760.70003333333,""
"201609","Railways","MTRC","Airport",46.212,""
"201609","Railways","MTRC","LRT",516.126766666667,""
"201609","Railways","HKT","",179.559166666667,""
"201609","PLB","GMB","",1574.81783333333,""
"201609","PLB","RMB","",306.0413,""
"201609","Ferries","NWFF","",37.9496333333333,""
"201609","Ferries","STF","",47.7009333333333,""
"201609","Ferries","LFS","",37.7029,""
"201609","TAX","TAX","",944.644960666667,""
"201609","RS","RS","",240.884933333333,""
"201609","LRB","LRB","",145.116933333333,""
"201610","Ferries","STF","",55.2426129032258,""
"201610","Ferries","LFS","",39.1090322580645,""
"201610","TAX","TAX","",926.560855709677,""
"201610","RS","RS","",232.686064516129,""
"201610","LRB","LRB","",139.584,""
"201610","Fran_Bus","KMB","",2690.13029032258,""
"201610","Fran_Bus","CTB","",618.905774193548,""
"201610","Fran_Bus","NWFB","",455.356806451613,""
"201610","Fran_Bus","LWB","",101.507580645161,""
"201610","Fran_Bus","NLB","",73.3154516129032,""
"201610","Railways","MTRC","Local",4632.20883870968,""
"201610","Railways","MTRC","Airport",46.3798387096774,""
"201610","Railways","MTRC","LRT",491.773290322581,""
"201610","Railways","HKT","",178.052709677419,""
"201610","PLB","GMB","",1514.26616129032,""
"201610","PLB","RMB","",297.403774193548,""
"201610","Ferries","NWFF","",40.358,""
"201611","Railways","HKT","",180.9213,""
"201611","LRB","LRB","",145.812233333333,""
"201611","Railways","MTRC","Airport",44.0368,""
"201611","Railways","MTRC","Local",4930.3298,""
"201611","Fran_Bus","NLB","",76.3227333333333,""
"201611","Fran_Bus","LWB","",103.899933333333,""
"201611","Fran_Bus","NWFB","",470.832433333333,""
"201611","Fran_Bus","CTB","",640.392433333333,""
"201611","Fran_Bus","KMB","",2817.97663333333,""
"201611","RS","RS","",240.308533333333,""
"201611","TAX","TAX","",944.3433578,""
"201611","Ferries","LFS","",40.2048,""
"201611","Ferries","STF","",54.0128,""
"201611","Ferries","NWFF","",39.4754,""
"201611","PLB","RMB","",308.748433333333,""
"201611","PLB","GMB","",1562.6004,""
"201611","Railways","MTRC","LRT",504.1369,""
"201612","LRB","LRB","",141.916838709677,""
"201612","RS","RS","",229.702096774194,""
"201612","TAX","TAX","",923.939710258065,""
"201612","Ferries","LFS","",40.0157096774194,""
"201612","Ferries","STF","",66.5022903225806,""
"201612","Ferries","NWFF","",40.5923225806452,""
"201612","PLB","RMB","",300.684129032258,""
"201612","PLB","GMB","",1523.21219354839,""
"201612","Railways","HKT","",193.400483870968,""
"201612","Railways","MTRC","LRT",487.628225806452,""
"201612","Railways","MTRC","Airport",47.1364193548387,""
"201612","Railways","MTRC","Local",4897.72274193548,""
"201612","Fran_Bus","NLB","",76.276,""
"201612","Fran_Bus","LWB","",106.511774193548,""
"201612","Fran_Bus","NWFB","",468.300419354839,""
"201612","Fran_Bus","CTB","",635.460096774194,""
"201612","Fran_Bus","KMB","",2785.75890322581,""
"201701","Fran_Bus","KMB","",2738.01638709677,""
"201701","Fran_Bus","CTB","",579.157903225806,""
"201701","Fran_Bus","NWFB","",448.225516129032,""
"201701","Fran_Bus","LWB","",102.856258064516,""
"201701","Fran_Bus","NLB","",79.5768709677419,""
"201701","Railways","MTRC","Local",4804.21819354839,""
"201701","Railways","MTRC","Airport",43.3762903225806,""
"201701","Railways","MTRC","LRT",484.265451612903,""
"201701","Railways","HKT","",183.504903225806,""
"201701","PLB","GMB","",1499.62135483871,""
"201701","PLB","RMB","",287.612225806452,""
"201701","Ferries","NWFF","",39.0904193548387,""
"201701","Ferries","STF","",58.425935483871,""
"201701","Ferries","LFS","",39.0629677419355,""
"201701","TAX","TAX","",922.588582741936,""
"201701","RS","RS","",228.043225806452,""
"201701","LRB","LRB","",137.344032258065,""
"201702","Fran_Bus","KMB","",2740.90314285714,""
"201702","Fran_Bus","CTB","",576.498285714286,""
"201702","Fran_Bus","NWFB","",447.089142857143,""
"201702","Fran_Bus","LWB","",103.985357142857,""
"201702","Fran_Bus","NLB","",79.6126428571429,""
"201702","Railways","MTRC","Local",4793.39235714286,""
"201702","Railways","MTRC","Airport",42.6530714285714,""
"201702","Railways","MTRC","LRT",482.089607142857,""
"201702","Railways","HKT","",178.761,""
"201702","PLB","GMB","",1518.04832142857,""
"201702","PLB","RMB","",305.432678571429,""
"201702","Ferries","NWFF","",39.1985,""
"201702","Ferries","STF","",55.8986071428571,""
"201702","Ferries","LFS","",38.4435,""
"201702","TAX","TAX","",910.242768464286,""
"201702","RS","RS","",236.608535714286,""
"201702","LRB","LRB","",137.944357142857,""
"201703","PLB","GMB","",1538.86277419355,""
"201703","PLB","RMB","",303.224838709677,""
"201703","Ferries","NWFF","",37.2815161290323,""
"201703","Ferries","STF","",50.1277096774194,""
"201703","Ferries","LFS","",37.1618064516129,""
"201703","TAX","TAX","",915.013966387097,""
"201703","RS","RS","",230.730677419355,""
"201703","LRB","LRB","",140.986483870968,""
"201703","Fran_Bus","KMB","",2776.38222580645,""
"201703","Fran_Bus","CTB","",585.33164516129,""
"201703","Fran_Bus","NWFB","",453.287709677419,""
"201703","Fran_Bus","LWB","",104.583838709677,""
"201703","Fran_Bus","NLB","",78.2991290322581,""
"201703","Railways","MTRC","Local",4852.57529032258,""
"201703","Railways","MTRC","Airport",44.1378709677419,""
"201703","Railways","MTRC","LRT",488.48264516129,""
"201703","Railways","HKT","",179.161451612903,""
"201704","PLB","GMB","",1489.02133333333,""
"201704","PLB","RMB","",280.875,""
"201704","Ferries","NWFF","",45.2612333333333,""
"201704","Ferries","STF","",55.2718,""
"201704","Ferries","LFS","",41.6681666666667,""
"201704","TAX","TAX","",888.398935333333,""
"201704","RS","RS","",225.3633,""
"201704","LRB","LRB","",132.949366666667,""
"201704","Fran_Bus","KMB","",2696.98836666667,""
"201704","Fran_Bus","CTB","",568.9947,""
"201704","Fran_Bus","NWFB","",443.548633333333,""
"201704","Fran_Bus","LWB","",108.704766666667,""
"201704","Fran_Bus","NLB","",81.7096666666667,""
"201704","Railways","MTRC","Local",4579.0047,""
"201704","Railways","MTRC","Airport",48.4642,""
"201704","Railways","MTRC","LRT",467.742133333333,""
"201704","Railways","HKT","",173.663733333333,""
"201705","PLB","GMB","",1520.20951612903,""
"201705","PLB","RMB","",291.846096774194,""
"201705","Ferries","NWFF","",39.2233548387097,""
"201705","Ferries","STF","",49.3052580645161,""
"201705","Ferries","LFS","",38.2892903225806,""
"201705","TAX","TAX","",866.222515032258,""
"201705","RS","RS","",229.619806451613,""
"201705","LRB","LRB","",138.018806451613,""
"201705","Fran_Bus","KMB","",2751.35212903226,""
"201705","Fran_Bus","CTB","",576.922838709677,""
"201705","Fran_Bus","NWFB","",447.482516129032,""
"201705","Fran_Bus","LWB","",106.036032258065,""
"201705","Fran_Bus","NLB","",80.1216129032258,""
"201705","Railways","MTRC","Local",4609.06570967742,""
"201705","Railways","MTRC","Airport",42.6409032258064,""
"201705","Railways","MTRC","LRT",484.352225806452,""
"201705","Railways","HKT","",177.27064516129,""
"201706","PLB","GMB","",1525.85546666667,""
"201706","PLB","RMB","",302.829933333333,""
"201706","Ferries","NWFF","",33.2805,""
"201706","Ferries","STF","",44.1552,""
"201706","Ferries","LFS","",34.0926666666667,""
"201706","TAX","TAX","",887.973866,""
"201706","RS","RS","",236.1345,""
"201706","LRB","LRB","",138.9989,""
"201706","Fran_Bus","KMB","",2735.7097,""
"201706","Fran_Bus","CTB","",571.298533333333,""
"201706","Fran_Bus","NWFB","",438.572366666667,""
"201706","Fran_Bus","LWB","",108.040766666667,""
"201706","Fran_Bus","NLB","",73.1678333333333,""
"201706","Railways","MTRC","Local",4703.95316666667,""
"201706","Railways","MTRC","Airport",44.1102666666667,""
"201706","Railways","MTRC","LRT",494.295466666667,""
"201706","Railways","HKT","",163.6449,""
"201707","Ferries","LFS","",32.8298709677419,""
"201707","TAX","TAX","",892.66835483871,""
"201707","RS","RS","",225.229129032258,""
"201707","LRB","LRB","",133.191161290323,""
"201707","PLB","GMB","",1497.33641935484,""
"201707","PLB","RMB","",295.324580645161,""
"201707","Ferries","NWFF","",36.3100967741936,""
"201707","Ferries","STF","",53.8057419354839,""
"201707","Fran_Bus","LWB","",108.207741935484,""
"201707","Fran_Bus","NLB","",73.734935483871,""
"201707","Railways","MTRC","Local",4746.91425806452,""
"201707","Railways","MTRC","Airport",42.4993548387097,""
"201707","Railways","MTRC","LRT",482.814032258065,""
"201707","Railways","HKT","",161.179903225806,""
"201707","Fran_Bus","KMB","",2702.32416129032,""
"201707","Fran_Bus","CTB","",568.104935483871,""
"201707","Fran_Bus","NWFB","",437.653419354839,""
"201708","Ferries","NWFF","",37.3027096774194,""
"201708","Ferries","STF","",51.9900322580645,""
"201708","PLB","GMB","",1462.83816129032,""
"201708","Fran_Bus","NLB","",71.0778709677419,""
"201708","Fran_Bus","LWB","",108.109419354839,""
"201708","Fran_Bus","NWFB","",427.304419354839,""
"201708","Fran_Bus","CTB","",557.616838709677,""
"201708","Railways","HKT","",153.698612903226,""
"201708","Railways","MTRC","LRT",465.523774193548,""
"201708","Railways","MTRC","Airport",45.447064516129,""
"201708","Railways","MTRC","Local",4659.71135483871,""
"201708","Fran_Bus","KMB","",2632.44564516129,""
"201708","LRB","LRB","",129.745290322581,""
"201708","RS","RS","",230.114387096774,""
"201708","TAX","TAX","",888.745752548387,""
"201708","Ferries","LFS","",34.1070322580645,""
"201708","PLB","RMB","",302.80135483871,""
"201709","RS","RS","",239.2599,""
"201709","TAX","TAX","",915.555366666667,""
"201709","Ferries","LFS","",34.3716,""
"201709","Ferries","STF","",42.3747333333333,""
"201709","Ferries","NWFF","",33.9762666666667,""
"201709","PLB","RMB","",301.279833333333,""
"201709","PLB","GMB","",1577.42966666667,""
"201709","Railways","HKT","",168.015633333333,""
"201709","Railways","MTRC","LRT",519.424766666667,""
"201709","Railways","MTRC","Airport",46.9693,""
"201709","Railways","MTRC","Local",4957.76543333333,""
"201709","Fran_Bus","NLB","",74.7879666666667,""
"201709","LRB","LRB","",147.389333333333,""
"201709","Fran_Bus","NWFB","",456.6317,""
"201709","Fran_Bus","CTB","",595.556366666667,""
"201709","Fran_Bus","KMB","",2859.6466,""
"201709","Fran_Bus","LWB","",108.088766666667,""
"201710","PLB","GMB","",1520.60477419355,""
"201710","Railways","MTRC","Airport",50.4271612903226,""
"201710","Ferries","NWFF","",39.0363548387097,""
"201710","Ferries","STF","",53.6109032258065,""
"201710","Ferries","LFS","",38.4552903225806,""
"201710","Railways","MTRC","Local",4884.82622580645,""
"201710","Fran_Bus","NLB","",79.5106774193548,""
"201710","TAX","TAX","",886.164646,""
"201710","Fran_Bus","LWB","",106.824806451613,""
"201710","Fran_Bus","NWFB","",449.47864516129,""
"201710","Fran_Bus","CTB","",579.974709677419,""
"201710","Fran_Bus","KMB","",2749.51058064516,""
"201710","LRB","LRB","",141.922096774194,""
"201710","RS","RS","",231.861387096774,""
"201710","Railways","HKT","",170.695225806452,""
"201710","Railways","MTRC","LRT",504.904129032258,""
"201710","PLB","RMB","",284.876903225806,""
"201711","Railways","HKT","",174.009966666667,""
"201711","Railways","MTRC","LRT",507.007533333333,""
"201711","Railways","MTRC","Local",5075.0447,""
"201711","Fran_Bus","NLB","",79.8114666666667,""
"201711","Fran_Bus","LWB","",109.976566666667,""
"201711","Fran_Bus","NWFB","",465.7196,""
"201711","Fran_Bus","CTB","",603.472166666667,""
"201711","Fran_Bus","KMB","",2874.59696666667,""
"201711","LRB","LRB","",147.661366666667,""
"201711","RS","RS","",239.4219,""
"201711","TAX","TAX","",907.5053432,""
"201711","Ferries","LFS","",39.1934666666667,""
"201711","Ferries","STF","",52.7649666666667,""
"201711","Ferries","NWFF","",39.0311333333333,""
"201711","PLB","RMB","",300.0116,""
"201711","PLB","GMB","",1569.50773333333,""
"201711","Railways","MTRC","Airport",46.7666,""
"201712","RS","RS","",228.256451612903,""
"201712","TAX","TAX","",896.522368580645,""
"201712","Ferries","LFS","",38.7266774193548,""
"201712","Ferries","STF","",66.218935483871,""
"201712","Ferries","NWFF","",39.157935483871,""
"201712","PLB","RMB","",288.457258064516,""
"201712","PLB","GMB","",1517.552,""
"201712","Railways","HKT","",181.614548387097,""
"201712","Fran_Bus","KMB","",2804.57922580645,""
"201712","Fran_Bus","CTB","",590.331580645161,""
"201712","Fran_Bus","NWFB","",454.00035483871,""
"201712","Fran_Bus","LWB","",109.791419354839,""
"201712","Fran_Bus","NLB","",81.3271290322581,""
"201712","Railways","MTRC","Local",5005.83058064516,""
"201712","Railways","MTRC","Airport",48.8220322580645,""
"201712","Railways","MTRC","LRT",488.013064516129,""
"201712","LRB","LRB","",142.405870967742,""
"201801","Railways","MTRC","Local",4926.78283870968,""
"201801","Railways","MTRC","Airport",45.240935483871,""
"201801","Railways","MTRC","LRT",489.067741935484,""
"201801","Railways","HKT","",170.332451612903,""
"201801","PLB","GMB","",1528.93916129032,""
"201801","PLB","RMB","",296.280806451613,""
"201801","Ferries","NWFF","",34.5306129032258,""
"201801","Ferries","STF","",51.8035483870968,""
"201801","Ferries","LFS","",35.5685483870968,""
"201801","TAX","TAX","",876.163503645161,""
"201801","RS","RS","",230.722129032258,""
"201801","LRB","LRB","",140.497290322581,""
"201801","Fran_Bus","KMB","",2777.20087096774,""
"201801","Fran_Bus","CTB","",580.429677419355,""
"201801","Fran_Bus","NWFB","",447.242161290323,""
"201801","Fran_Bus","LWB","",105.506290322581,""
"201801","Fran_Bus","NLB","",75.637935483871,""
"201802","PLB","GMB","",1465.56328571429,""
"201802","PLB","RMB","",285.337035714286,""
"201802","Ferries","NWFF","",38.4043928571429,""
"201802","Ferries","STF","",59.4341071428571,""
"201802","Ferries","LFS","",36.9340357142857,""
"201802","TAX","TAX","",897.5112645,""
"201802","RS","RS","",223.172142857143,""
"201802","LRB","LRB","",130.272571428571,""
"201802","Fran_Bus","KMB","",2698.62682142857,""
"201802","Fran_Bus","CTB","",565.821642857143,""
"201802","Fran_Bus","NWFB","",438.339642857143,""
"201802","Fran_Bus","LWB","",105.442214285714,""
"201802","Fran_Bus","NLB","",79.2883214285714,""
"201802","Railways","MTRC","Local",4827.17932142857,""
"201802","Railways","MTRC","Airport",43.4335714285714,""
"201802","Railways","MTRC","LRT",467.657678571429,""
"201802","Railways","HKT","",164.673964285714,""
"201803","Fran_Bus","KMB","",2824.68383870968,""
"201803","Fran_Bus","CTB","",595.005580645161,""
"201803","Fran_Bus","NWFB","",460.307838709677,""
"201803","Fran_Bus","LWB","",111.385096774194,""
"201803","Fran_Bus","NLB","",79.78,""
"201803","Railways","MTRC","Local",4927.07890322581,""
"201803","Railways","MTRC","Airport",48.9747096774193,""
"201803","Railways","MTRC","LRT",486.32035483871,""
"201803","Railways","HKT","",172.452580645161,""
"201803","PLB","GMB","",1534.76783870968,""
"201803","PLB","RMB","",290.789580645161,""
"201803","Ferries","NWFF","",39.7665806451613,""
"201803","Ferries","STF","",52.8354516129032,""
"201803","Ferries","LFS","",39.5348064516129,""
"201803","TAX","TAX","",901.922730354839,""
"201803","RS","RS","",225.016,""
"201803","LRB","LRB","",139.782612903226,""
"201804","PLB","GMB","",1507.85093333333,""
"201804","PLB","RMB","",284.015233333333,""
"201804","Ferries","NWFF","",41.7483,""
"201804","Ferries","STF","",54.9259666666667,""
"201804","Ferries","LFS","",40.3833,""
"201804","TAX","TAX","",881.749570433333,""
"201804","RS","RS","",219.438866666667,""
"201804","LRB","LRB","",136.867833333333,""
"201804","Fran_Bus","KMB","",2757.02503333333,""
"201804","Fran_Bus","CTB","",587.612433333333,""
"201804","Fran_Bus","NWFB","",456.035433333333,""
"201804","Fran_Bus","LWB","",112.3237,""
"201804","Fran_Bus","NLB","",82.1588666666667,""
"201804","Railways","MTRC","Local",4775.94036666667,""
"201804","Railways","MTRC","Airport",51.8107333333333,""
"201804","Railways","MTRC","LRT",479.173033333333,""
"201804","Railways","HKT","",170.114466666667,""
"201805","Fran_Bus","KMB","",2812.90287096774,""
"201805","Fran_Bus","CTB","",599.838677419355,""
"201805","Fran_Bus","NWFB","",456.293741935484,""
"201805","Fran_Bus","LWB","",112.229387096774,""
"201805","Fran_Bus","NLB","",80.3351935483871,""
"201805","Railways","MTRC","Local",4800.04335483871,""
"201805","Railways","MTRC","Airport",43.7121612903226,""
"201805","Railways","MTRC","LRT",500.878129032258,""
"201805","Railways","HKT","",165.484161290323,""
"201805","PLB","GMB","",1538.46706451613,""
"201805","PLB","RMB","",287.354,""
"201805","Ferries","NWFF","",37.8352903225806,""
"201805","Ferries","STF","",46.8834193548387,""
"201805","Ferries","LFS","",37.9441290322581,""
"201805","TAX","TAX","",900.406338741935,""
"201805","RS","RS","",225.522903225806,""
"201805","LRB","LRB","",141.896806451613,""
"201806","Fran_Bus","KMB","",2773.17733333333,""
"201806","Fran_Bus","CTB","",593.673533333333,""
"201806","Fran_Bus","NWFB","",448.164366666667,""
"201806","Fran_Bus","LWB","",114.017166666667,""
"201806","Fran_Bus","NLB","",78.4925666666667,""
"201806","Railways","MTRC","Local",4779.82613333333,""
"201806","Railways","MTRC","Airport",48.3973333333333,""
"201806","Railways","MTRC","LRT",500.1439,""
"201806","Railways","HKT","",160.106066666667,""
"201806","PLB","GMB","",1520.4302,""
"201806","PLB","RMB","",290.1972,""
"201806","Ferries","NWFF","",34.1730333333333,""
"201806","Ferries","STF","",45.6953666666667,""
"201806","Ferries","LFS","",34.8605666666667,""
"201806","TAX","TAX","",899.515547366667,""
"201806","RS","RS","",228.3968,""
"201806","LRB","LRB","",138.839133333333,""
"201807","Fran_Bus","CTB","",598.262322580645,""
"201807","Fran_Bus","KMB","",2777.67735483871,""
"201807","Fran_Bus","LWB","",115.244741935484,""
"201807","Fran_Bus","NLB","",79.9097096774194,""
"201807","Railways","MTRC","Local",4832.23690322581,""
"201807","Railways","MTRC","Airport",45.9677741935484,""
"201807","Railways","MTRC","LRT",490.799612903226,""
"201807","Railways","HKT","",154.863612903226,""
"201807","LRB","LRB","",135.580709677419,""
"201807","RS","RS","",219.796838709677,""
"201807","TAX","TAX","",892.404761806452,""
"201807","Ferries","LFS","",32.6681290322581,""
"201807","Ferries","STF","",52.9636451612903,""
"201807","Ferries","NWFF","",36.0277741935484,""
"201807","PLB","RMB","",287.766258064516,""
"201807","PLB","GMB","",1502.69867741935,""
"201807","Fran_Bus","NWFB","",451.670741935484,""
"201808","LRB","LRB","",133.476838709677,""
"201808","RS","RS","",226.228580645161,""
"201808","TAX","TAX","",898.459789774194,""
