matsim_line_id,matsim_route_id,official_route_id,official_route_sequence,official_operator,official_operator_components_json,joint_operation,service_scope,operator_scope_status,route_franchise_scope_status,route_identifier_status,json_pattern_candidate_count,known_unmatched_route,scope_evidence,unresolved_reason
line_bus_1670,bus_1670_2,1670,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1671,bus_1671_1,1671,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1671,bus_1671_2,1671,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1672,bus_1672_1,1672,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1672,bus_1672_2,1672,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1673,bus_1673_1,1673,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1673,bus_1673_2,1673,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1674,bus_1674_1,1674,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1674,bus_1674_2,1674,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1675,bus_1675_1,1675,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1675,bus_1675_2,1675,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1676,bus_1676_1,1676,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1676,bus_1676_2,1676,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1677,bus_1677_1,1677,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1678,bus_1678_1,1678,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1678,bus_1678_2,1678,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1679,bus_1679_1,1679,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1679,bus_1679_2,1679,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1680,bus_1680_1,1680,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1680,bus_1680_2,1680,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1681,bus_1681_1,1681,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1681,bus_1681_2,1681,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1682,bus_1682_1,1682,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1682,bus_1682_2,1682,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1683,bus_1683_1,1683,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1683,bus_1683_2,1683,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1686,bus_1686_1,1686,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1687,bus_1687_1,1687,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1688,bus_1688_1,1688,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1688,bus_1688_2,1688,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1689,bus_1689_1,1689,1,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1689,bus_1689_2,1689,2,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1690,bus_1690_1,1690,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1690,bus_1690_2,1690,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1695,bus_1695_1,1695,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1695,bus_1695_2,1695,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1696,bus_1696_1,1696,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1696,bus_1696_2,1696,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1697,bus_1697_1,1697,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1697,bus_1697_2,1697,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1698,bus_1698_1,1698,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1698,bus_1698_2,1698,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1701,bus_1701_1,1701,1,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1701,bus_1701_2,1701,2,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1702,bus_1702_1,1702,1,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1702,bus_1702_2,1702,2,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1703,bus_1703_1,1703,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1703,bus_1703_2,1703,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1707,bus_1707_1,1707,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1708,bus_1708_1,1708,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1708,bus_1708_2,1708,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1709,bus_1709_1,1709,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1709,bus_1709_2,1709,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1710,bus_1710_1,1710,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1710,bus_1710_2,1710,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1711,bus_1711_1,1711,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1711,bus_1711_2,1711,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1716,bus_1716_1,1716,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1722,bus_1722_1,1722,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1723,bus_1723_1,1723,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1723,bus_1723_2,1723,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1724,bus_1724_1,1724,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1724,bus_1724_2,1724,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1725,bus_1725_1,1725,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1725,bus_1725_2,1725,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1726,bus_1726_1,1726,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1726,bus_1726_2,1726,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1727,bus_1727_1,1727,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1727,bus_1727_2,1727,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1728,bus_1728_1,1728,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1728,bus_1728_2,1728,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1729,bus_1729_1,1729,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1729,bus_1729_2,1729,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1731,bus_1731_1,1731,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1732,bus_1732_1,1732,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1732,bus_1732_2,1732,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1733,bus_1733_1,1733,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1733,bus_1733_2,1733,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1734,bus_1734_1,1734,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1734,bus_1734_2,1734,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1735,bus_1735_1,1735,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1735,bus_1735_2,1735,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1736,bus_1736_1,1736,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1737,bus_1737_1,1737,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1737,bus_1737_2,1737,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1738,bus_1738_1,1738,1,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1738,bus_1738_2,1738,2,NLB,"[""NLB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1739,bus_1739_1,1739,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1739,bus_1739_2,1739,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1740,bus_1740_1,1740,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1740,bus_1740_2,1740,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1741,bus_1741_1,1741,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1741,bus_1741_2,1741,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1743,bus_1743_1,1743,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1743,bus_1743_2,1743,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1744,bus_1744_1,1744,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1744,bus_1744_2,1744,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1745,bus_1745_1,1745,1,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1745,bus_1745_2,1745,2,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1747,bus_1747_1,1747,1,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1747,bus_1747_2,1747,2,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1749,bus_1749_1,1749,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1750,bus_1750_1,1750,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1751,bus_1751_1,1751,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1751,bus_1751_2,1751,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1755,bus_1755_1,1755,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1755,bus_1755_2,1755,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1757,bus_1757_1,1757,1,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1757,bus_1757_2,1757,2,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1758,bus_1758_1,1758,1,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1760,bus_1760_1,1760,1,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1760,bus_1760_2,1760,2,KMB+CTB,"[""KMB"",""CTB""]",True,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1762,bus_1762_1,1762,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1762,bus_1762_2,1762,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1763,bus_1763_1,1763,1,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
line_bus_1763,bus_1763_2,1763,2,CTB,"[""CTB""]",False,confirmed_franchised_route,confirmed_franchised_operator,confirmed_franchised_route,exact_official_route_id,1,False,exact_bus_JSON_pattern_and_exact_CSDI_company_route_sequence_key,
