mode,stop_id,source_ids,name,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,x_epsg32650,y_epsg32650,line_ids,coord_source
bus,amap_stop_00001,BV09020981,闽江之心(台江步行街)(公交站),119.317408,26.053112,119.31257303548448,26.05616360795842,731365.6049855037,2883955.315464894,350100010003;350100010004;350100010005;350100010008;350100010009;350100010010;350100010023;350100010024;350100010027;350100010028;350100010031;350100010032;350100010051;350100010052;350100010057;350100010058;350100010066;350100010087;350100010088;350100010089;350100010090;350100010153;350100010154;350100010179;350100010180;350100010241;350100010248;350100010270;350100010271;350100010274;350100010275;350100010325;350100010326;350100010327;350100010329;350100010330;350100010349;350100010350;350100010362;350100010363;350100010365;350100010366;350100010405;350100010406;350100010423;350100010424;350100010598;350100010599;900000083059;900000083060;900000144206;900000144207;900000144208;900000144209;900000167351;900000167352;900000185187;900000220899;900000220911,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00002,BV09022105,江福路(交警大队)(公交站),119.137042,26.144122,119.1321011510998,26.147154111205573,713139.4669634311,2893728.519155164,900000160847;900000242916,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00003,BV09022444,洲尾(公交站),119.357685,25.98107,119.35278190166986,25.983999229450056,735533.8831246383,2876031.3751179203,350100010193;350100010198,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00004,BV09022446,城门龙江(公交站),119.37668,25.979988,119.37175372769204,25.982891509787883,737436.0251488927,2875942.975879489,350100010193;350100010198,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00005,BV09022447,天福洲(公交站),119.366918,25.980412,119.36200214675108,25.98332733677262,736458.5788383873,2875973.58213448,350100010193;350100010198,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00006,BV09022449,方岐洲路西(公交站),119.346647,25.987339,119.34176163023083,25.99029105966762,734417.7844019805,2876708.6958152074,350100010009;350100010010;350100010172;350100010193;350100010198,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00007,BV09022450,螺洲古镇地铁站(公交站),119.350279,25.986562,119.3453874105399,25.98950718037161,734782.4210860241,2876628.352807184,350100010009;350100010010;350100010171;350100010172;350100010193;900000242372,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00008,BV09023163,闽运汽车北站2站台(公交站),119.317855,26.109444,119.31301493691112,26.11253210458434,731298.9069805638,2890201.770108546,350100010279,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00009,BV09023763,万科紫台(公交站),119.464927,26.01243,119.46010365054688,26.015426481335737,746216.142528686,2879711.625204527,900000183715;900000183716,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00010,BV09025187,潭桥公交总站(公交站),119.355607,26.098923,119.3506981675142,26.10193493575908,735089.6930676524,2889095.1354426,350100010216;350100010221;350100010264;350100010265;350100010320;350100010321;350100010335;350100010336;900000083059;900000083060;900000094157;900000094158;900000146903;900000146904,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00011,BV09025199,横屿路板桥路口(公交站),119.34967,26.093583,119.34477132971516,26.0966013697556,734507.4003263329,2888493.467652354,350100010320;350100010321;900000083059;900000083060,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00012,BV09025200,省儿童医院西门(公交站),119.356875,26.096018,119.35196441237672,26.09902599722921,735222.1964111542,2888775.105427636,350100010157;350100010158;350100010320;350100010321;900000083059;900000083060,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00013,BV09025201,洋头尾路东(公交站),119.343587,26.091,119.33869924893636,26.094027467475406,733905.0287597245,2888197.3458005544,900000083059;900000083060,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00014,BV09025203,福州第十一中学(横屿校区)(公交站),119.354755,26.094282,119.34984787089913,26.09729227220223,735013.9136277663,2888579.179648073,350100010320;350100010321;900000083059;900000083060,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00015,BV09387450,横屿路(公交站),119.347267,26.093349,119.34237250583811,26.09637141691268,734267.8628785985,2888463.667738744,900000083060,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00016,BV09026471,横屿路(公交站),119.333505,26.093337,119.32863595534998,26.09638481119565,732893.5333874789,2888440.495950797,350100010320;350100010321;900000146903;900000146904;900000219138;900000219146,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00017,BV09026590,阳岐严复故里(公交站),119.281062,25.996828,119.27628888089257,25.999898157628376,727843.0393804446,2877657.293471396,350100010357,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00018,BV09026925,横屿路潭桥路口(公交站),119.347267,26.093349,119.34237250583811,26.09637141691268,734267.8628785985,2888463.667738744,350100010320;350100010321;900000083059;900000219138;900000219144;900000219146;900000219148,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00019,BV09029245,九〇〇医院(原总院)(公交站),119.282044,26.088521,119.27726291214636,26.09165184817549,727763.0520543547,2887825.16564394,350100010023;350100010024;350100010200;350100010207;350100010256;350100010295;350100010296;350100010299;350100010737;900000169184;900000169185,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00020,BV09045881,清华附中福州学校(公交站),119.377767,26.014924,119.37283712941736,26.01785023963914,737474.1589057667,2879818.462387501,350100010224;350100010233,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00021,BV09048611,樟岚公交总站(公交站),119.378968,26.01304,119.37403728792492,26.015963800506658,737598.114808757,2879611.6241414747,900000208818;900000215327,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00022,BV09049764,闽江之心(公交站),119.317222,26.053163,119.31238738514436,26.056214989286463,731346.9240393916,2883960.678958854,900000025642,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00023,BV09052934,福州市妇幼保健院(公交站),119.289795,26.020013,119.28500919582731,26.023088064377465,728671.2150051959,2880241.942684859,900000186795;900000228016;900000228019,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00024,BV11567840,亭下(公交站),119.332269,26.104858,119.32740145828986,26.10791571582917,732747.1790281532,2889715.93045304,350100010250;350100010255;900000224763,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00025,BV09054029,亭下(公交站),119.146451,26.147666,119.14152569367224,26.150714780819385,714075.37726702,2894138.514270529,350100010059;350100010060;350100010342;350100010393;350100010394;350100010731;350100010732;900000042908;900000046206;900000152292,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00026,BV09055732,秀山地铁站B口(公交站),119.321367,26.134198,119.31651833264488,26.13729543732854,731600.4854840889,2892951.8173824064,350100010516;900000071235,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00027,BV09057177,北门(公交站),119.293015,26.10079,119.2882185368494,26.10391459725797,728835.2669769389,2889203.0913685984,350100010021;350100010022;350100010081;350100010082;350100010099;350100010100;350100010131;350100010132;350100010167;350100010168;350100010266;350100010267;350100010407;350100010408;350100010619;350100010620;900000049875;900000049876;900000186785;900000192611,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00028,BV10572898,北门,118.934136,25.870534,118.9295840227029,25.87370243675884,693337.0757888264,2863118.3519343776,900000034476;900000035847;900000186777;900000186795;900000228019,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00029,BV09058362,秀山地铁站D口(公交站),119.320302,26.132961,119.31545547611634,26.136059662092705,731496.6266589717,2892812.997764782,350100010517;900000071234,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00030,BV09059673,盘屿地铁站A口(公交站),119.294389,25.999003,119.28959811574842,26.00205719134369,729171.4604193631,2877919.800186413,350100010087;350100010088;350100010429;350100010430;900000055347;900000055360,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00031,BV09060730,市政务服务中心(公交站),119.307055,26.070462,119.30223783751605,26.073543973884444,730297.2380228433,2885862.752047872,350100010005;350100010008;350100010015;350100010016;350100010145;350100010146;350100010250;350100010255;350100010293;350100010294;350100010325,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00032,BV09060917,水头白塔里(公交站),119.320891,26.102755,119.31604562552124,26.10583303020196,731615.2859015157,2889464.897944956,350100010207;900000079599;900000133373,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00033,BV09062488,温泉小学(公交站),119.310799,26.099644,119.30597288520276,26.102738657851592,730613.7038191768,2889104.145268028,350100010044;350100010111;350100010197;900000205225;900000205226,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00034,BV09062503,迎飞花园西门(公交站),119.325805,26.014457,119.32095679000528,26.017466544499843,732280.9376806365,2879682.572512924,350100010180;350100010599,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00035,BV09062504,福州环保职专跨洋校区(公交站),119.324516,26.016834,119.31967010694244,26.01984762087356,732147.4350462665,2879944.106737094,350100010598;350100010599,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00036,BV09063064,福道7号口(公交站),119.254185,26.080965,119.2494223915773,26.08410966265156,724992.0964126405,2886941.090587197,350100010032;350100010033;350100010147;350100010286;350100010311;350100010338;350100010366;900000048928;900000149278;900000149864;900000254110,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00037,BV09067687,福建船政交通职业学院(公交站),119.313407,26.027723,119.30858147994604,26.03076484307884,731015.9402556501,2881134.0526529583,350100010041;350100010042;350100010073;350100010074;350100010135;350100010136;350100010179;350100010180;350100010254;350100010256;350100010272;350100010273;350100010362;350100010363;350100010508;350100010510;900000062588;900000062593;900000166947;900000166948;900000167357;900000167358,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00038,BV09069208,三江口生态公园(公交站),119.393169,26.008031,119.38823173594898,26.010941830102663,739029.4086844841,2879081.0921483804,350100010280,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00039,BV09070880,八中三江口校区(公交站),119.419078,25.974799,119.41415563318566,25.977691673557885,741693.0617388792,2875444.5547223603,900000042667;900000042668;900000157702;900000157703,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00040,BV09070916,乐西(东)西侧(公交站),119.326898,26.074896,119.32204311147328,26.07794421012701,732270.3746611588,2886385.473388155,900000140959,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00041,BV09073123,马尾区老年大学(公交站),119.455861,25.985905,119.45101243213183,25.988861769174903,745361.1536189464,2876750.960336969,900000079724;900000079725;900000079728;900000079729,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00042,BV09073271,东江滨儿童公园(公交站),119.406384,26.015248,119.40144825968464,26.01816232307021,740337.9647586804,2879905.4230674924,350100010242;350100010398;350100010404;900000167351,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00043,BV09073272,快安路南(公交站),119.41888,26.015,119.4139543515988,26.01791993699712,741590.534035627,2879901.659171668,350100010237;350100010242;900000125029;900000125030,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00044,BV09073273,葆桢路南(公交站),119.405134,26.017908,119.40019748847546,26.02082393970781,740207.3188079768,2880198.038272227,350100010057;350100010058;350100010069;350100010070;350100010511;350100010512,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00045,BV09073274,宗棠路口(公交站),119.39876,26.015911,119.39382196222634,26.0188256711913,739573.0982091812,2879964.900939444,350100010058;350100010070;350100010237;350100010242;350100010397;350100010398;350100010403;350100010404;350100010513,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00046,BV09073400,朏头路南(公交站),119.433755,26.004526,119.4288525086222,26.007454798189453,743103.6773332629,2878769.731347788,350100010234;350100010251;350100010624;350100010625;900000079728;900000079729,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00047,BV09074411,员工公寓西门(公交站),119.1429,26.142298,119.13796886423223,26.14533770991879,713729.5219820682,2893536.913388388,900000227838;900000227841,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00048,BV09074412,江福路(公交站),119.137218,26.144548,119.13227739209523,26.147580630551165,713156.3148775494,2893776.0637347526,350100010732;900000160846;900000189726;900000189727;900000242915,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00049,BV09078848,马榕地铁站(公交站),119.258105,26.055743,119.2533435764544,26.05886986393964,725432.7880962717,2884151.360488324,350100010109;350100010110;350100010211;350100010212;350100010405;350100010406;900000066437;900000066438;900000118768;900000118769;900000240972;900000240994,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00050,BV09078849,鼓楼工业园(公交站),119.265869,26.029129,119.26110635818506,26.03223431000348,726260.8187507566,2881213.653055927,900000029241;900000029242;900000066437;900000066438,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00051,BV09079791,新后坂停车场(公交站),119.341111,26.019157,119.33623322246451,26.02214077692832,733801.0543419174,2880227.762216262,350100010031;900000191300,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00052,BV09082209,怡馨苑(公交站),119.312355,26.116285,119.3075247650684,26.119387688440963,730736.2388391576,2890951.622773497,350100010163;350100010164;350100010231;350100010236,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00053,BV09089780,屏西·武警总院(公交站),119.288915,26.10476,119.2841240550622,26.10789293374774,728417.9241356852,2889636.6943771644,900000192611,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00054,BV09089781,马尾区图书馆(公交站),119.459853,25.984164,119.45501619238456,25.987128798226127,745765.7138056168,2876566.462533345,900000192611,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00055,BV09089997,泉头新店外环路南(公交站),119.344824,26.131689,119.339930927249,26.134740654734102,733947.1193050318,2892710.679311854,900000192901,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00056,BV09091861,埔顶(汇达广场)站(公交站),119.322044,26.041441,119.31720102984376,26.0444760094424,731851.7900199261,2882668.5482441853,900000096030,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00057,BV09091862,三环淮安路口(西侧)(公交站),119.227622,26.090404,119.22284702029552,26.09354615038988,722315.2946031234,2887940.9689096333,900000125547;900000166343,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00058,BV09091863,赤星路南(公交站),119.29027,26.12856,119.28547539758642,26.131706481751,728506.7452135137,2892277.605648918,350100010093;350100010094,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00059,BV09091864,茶亭(附一医院)(公交站),119.304188,26.069905,119.29937589954146,26.072991524963392,730011.9381469622,2885796.4834340224,350100010304,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00060,BV09091866,交通南路(原县劳动局)(公交站),119.133909,26.148746,119.1289630887334,26.151776704271114,712817.2849127204,2894235.526049544,350100010393;350100010394;350100010731;900000042908;900000046206,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00061,BV09091872,三环淮安路口(东侧)(公交站),119.228134,26.091163,119.22335944999026,26.094306062391944,722365.1227135946,2888026.039926204,900000125547;900000166343,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00062,BV09091878,员工公寓(南)(公交站),119.14357,26.140391,119.13864016296128,26.143430554941386,713800.126846889,2893326.7176109217,350100010731;350100010732,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00063,BV09091880,铁岭工业区一期路口(公交站),119.175386,26.141844,119.17051924968546,26.144941656400007,716985.219458265,2893546.98616436,350100010342;900000152292,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00064,BV09092464,凤里巷口(公交站),119.274709,26.08157,119.2699359541398,26.08470381493248,727043.4200745141,2887042.532204874,350100010071;350100010097;350100010098;350100010102;350100010109;350100010110;350100010114;350100010286,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00065,BV09092465,凤凰池新村北门(公交站),119.276141,26.082351,119.2713665738964,26.08548399243985,727185.0521419158,2887131.47048527,350100010071;350100010097;350100010098;350100010102;350100010109;350100010110;350100010114;350100010286,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00066,BV09092466,八一六花园(公交站),119.276869,26.082265,119.27209388048657,26.08539722805781,727257.9895641728,2887123.126453425,350100010071;350100010072;350100010097;350100010110;350100010113;350100010114;900000146212,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00067,BV09092648,昌宇五金顺邦纺织(公交站),119.184293,26.141765,119.17944475828077,26.144879203794737,717877.8766138298,2893555.0035951096,350100010342,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00068,BV09093281,省妇产医院(下张)(公交站),119.312425,26.137097,119.30759306533632,26.140212911133258,730702.1199448861,2893259.200403019,350100010232;900000029831;900000029832;900000030782;900000030783;900000077426;900000077427;900000082435;900000082436;900000122166;900000172639,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00069,BV09094539,闽侯经开区管委会(公交站),119.161038,26.155077,119.1561403447472,26.15815601709685,715523.0565759529,2894987.128001886,900000193359;900000193360,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00070,BV09094649,洪湾地铁站(公交站),119.249843,26.046299,119.245083021568,26.04942083505408,724624.1371279474,2883090.1719678496,350100010097;350100010098;900000215287;900000215288,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00071,BV09094701,泉头路西(北侧)(公交站),119.346607,26.134981,119.34171050289234,26.13803156356667,734118.53426907,2893078.525950184,900000192900,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00072,BV09094702,泉头路西(南侧)(公交站),119.348111,26.135074,119.34321186115668,26.13812196728754,734268.5074027898,2893091.2488417425,900000192900;900000192901,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00073,BV09096054,方圆机电(公交站),119.161191,26.152362,119.15629386308076,26.155439602346625,715543.4018720761,2894686.4193059723,350100010731;350100010732,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00074,BV09096384,北园路南台路口(公交站),119.322426,26.024063,119.31758360229416,26.027085510882944,731924.3116555512,2880742.355862993,350100010503;350100010509;900000096029;900000096030;900000140680;900000140681,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00075,BV09098371,齐安高架桥(公交站),119.301956,26.021237,119.29715135592669,26.024294440100487,729884.3856347832,2880396.944276053,900000062593,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00076,BV09101867,福源机械(东)(公交站),119.172427,26.153395,119.16755316074756,26.156494332869947,716667.262666066,2894822.0125026386,350100010342,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00077,BV09103121,燎原路水岸路口(公交站),119.283461,26.045336,119.27868148384896,26.04843633784754,727988.7113612895,2883039.417982118,350100010239;350100010247;350100010371;350100010373;900000163807;900000163808;900000194318;900000194319;900000242114;900000242133,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00078,BV09103244,金山地铁站F口(公交站),119.26249,26.046285,119.25772776645952,26.04940374745044,725889.7007738749,2883110.1281035254,350100010046;350100010099;350100010100;350100010111;350100010112;350100010304;350100010305;350100010345;350100010346;350100010354;350100010355;350100010380;350100010439;350100010440;350100010508;350100010510;900000118768;900000220797;900000220798,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00079,BV09103511,地铁葫芦阵(东侧)(公交站),119.342743,26.018181,119.33786230135662,26.021161116911227,733966.0863790552,2880122.1348781725,350100010032;900000191301,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00080,BV09103514,闽越水镇(中埕村)(公交站),119.114532,26.129648,119.10956618653913,26.13264674306881,710912.1709628515,2892084.4436332006,350100010396;350100010399;350100010628;350100010629;900000088960;900000088961;900000238836;900000238837,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00081,BV09105369,地铁葫芦阵(公交站),119.342743,26.018181,119.33786230135662,26.021161116911227,733966.0863790552,2880122.1348781725,350100010009;350100010010;350100010011;350100010012;350100010035;350100010036;350100010051;350100010052;350100010080;350100010165;350100010224;350100010231;350100010233;350100010238;350100010241;350100010245;350100010248;350100010312;350100010313;350100010325;350100010501;350100010502;350100010508;350100010510;900000025642;900000028085;900000028087;900000042667;900000042668;900000088182;900000088183;900000103910;900000103911;900000114300;900000114301;900000140680;900000140681,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00082,BV09106156,海军医院(马尾快线停车场)(公交站),119.459171,25.98461,119.45433213112908,25.98757349236785,745696.2826562596,2876614.450752601,900000194352,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00083,BV09107759,金牛山公园(江滨西大道)(公交站),119.261467,26.075195,119.2567030300916,26.07833359849569,725731.64166933,2886313.7159192306,900000146201;900000254110,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00084,BV09107761,孟超肝胆医院金山院区西门(公交站),119.241533,26.059113,119.23676999607652,26.06224218269741,723767.7717554809,2884496.437972937,350100010097;350100010098;350100010737;350100010767,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00085,BV09108376,杨廷(公交站),119.340868,26.140068,119.33598150611336,26.14313220608035,733535.4098076463,2893633.380760656,350100010733;350100010734,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00086,BV09108887,鹤林生态公园(西行)(公交站),119.346506,26.089323,119.34161315056156,26.092344112479488,734199.9174434831,2888016.0666317204,900000094157,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00087,BV09108888,鹤林生态公园(东行)(公交站),119.34684,26.089184,119.3419465721808,26.092204427624026,734233.5549695365,2888001.18924729,900000094157,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00088,BV09109142,仓山检察院(公交站),119.332036,26.042111,119.32717365277462,26.045127401508083,732848.6700114184,2882758.4957015663,350100010329,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00089,BV09109143,雁头(公交站),119.341556,26.041001,119.33667574926008,26.04399876681429,733801.9818293252,2882650.4469917347,350100010274;350100010275;350100010280;350100010328;350100010329;350100010330;350100010779;350100010780;900000062588;900000062593,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00090,BV09109144,江边新苑(公交站),119.345241,26.038143,119.34035427928715,26.041132132135942,734175.8723380796,2882339.421304441,350100010275;900000062588,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00091,BV09109145,祥浦苑(公交站),119.352062,26.037107,119.3471635936216,26.04008353504371,734859.5386578116,2882235.4818595946,350100010440,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00092,BV09109146,观澜云著C区(公交站),119.346606,26.037066,119.34171693772616,26.04005196507897,734314.4155783543,2882222.185097605,350100010274,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00093,BV09109147,观澜云著B区(公交站),119.347926,26.039017,119.34303447732576,26.042001952392805,734442.4141790413,2882440.61507309,350100010274;350100010280;350100010779;900000062593,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00094,BV09109148,观澜云著A区(公交站),119.347911,26.039141,119.34301949402786,26.042126062597497,734440.6674147042,2882454.3397461497,350100010275;350100010328;350100010440;350100010780;900000062588,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00095,BV09109827,雁头路西(公交站),119.33744,26.042102,119.33256734186637,26.045108165158805,733388.5656436528,2882766.0086540827,350100010274;350100010275;350100010280;350100010328;350100010329;350100010330;350100010779;900000062593,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00096,BV09110016,雁头路东(公交站),119.351212,26.03582,119.34631510698505,26.03879710416213,734777.1727344429,2882091.415085434,350100010329;350100010330;350100010440,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00097,BV09110051,江边洲路(公交站),119.351607,26.039341,119.34670918005727,26.04231981533239,734809.5958693543,2882482.447372955,350100010274;350100010275;350100010280;350100010328;350100010779;350100010780,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00098,BV09110188,金山(公交站),119.264007,26.042116,119.25924437497292,26.04523116259189,726049.4978574673,2882650.444257978,900000034476,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00099,BV09111258,美墩桥南(公交站),119.337844,26.044222,119.3329704199871,26.047228838979187,733424.7065673341,2883001.7034894805,350100010779;350100010780;900000062588;900000062593,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00100,BV09112442,附中站(公交站),119.313531,26.042201,119.30870416005487,26.045252419100503,730999.8120747037,2882739.4921549694,350100010272;350100010273;350100010325;350100010371;350100010373;900000025642;900000139516;900000139517;900000232440,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00101,BV09112444,对湖(公交站),119.309265,26.040596,119.30444612099552,26.043654023891392,730576.7564563961,2882554.852828193,350100010272;350100010273;350100010325;350100010371;350100010373;900000025642;900000139516;900000139517;900000232440,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00102,BV09113524,梅峰宾馆(融侨三区)(公交站),119.279843,26.097657,119.27506367783008,26.100796313559584,727525.3152792242,2888834.5173752904,350100010202;350100010489,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
bus,amap_stop_00103,BV09115776,船政(公交站),119.444316,25.99225,119.4394368479379,25.995187514320133,744188.8457607965,2877430.197784976,350100010057;350100010058;350100010234;350100010251;350100010397;350100010398;350100010403;350100010404;350100010513;350100010514;350100010738;350100010739;900000076998;900000076999;900000080066;900000080067;900000082325;900000082326;900000122233;900000122234;900000125029;900000125030;900000161271;900000161600;900000161666;900000161667;900000167351;900000167352;900000226061;900000226062;900000228769;900000228770,AMap GCJ-02 converted to WGS84/EPSG:32650 in source final dataset
